"","Compound.Name","File_num","LRI_avg","RI2"
"304","dC22","GCxGC_20181201_1254",2200,0.0477712175147517
"305","dC22","GCxGC_20181201_1719",2200,0.0577709576112598
"306","dC22","GCxGC_20181201_1910",2200,0.0478754431278843
"307","dC22","GCxGC_20181201_2104",2200,0.0478554199585721
"308","dC22","GCxGC_20181204_1626",2200,0.0387923024419993
"309","dC22","GCxGC_20181204_1819",2200,0.0388148282918376
"310","dC22","GCxGC_20181204_2010",2200,0.0487011749358212
"311","dC22","GCxGC_20181204_2201",2200,0.0386988268536178
"312","dC22","GCxGC_20181204_2352",2200,0.0487147728233546
"313","dC22","GCxGC_20181210_1223",2200,0.0426289395388566
"314","dC22","GCxGC_20181210_1606",2200.40650406504,0.0507638929966695
"315","dC22","GCxGC_20181210_1756",2200.8064516129,0.038966467123315
"316","dC22","GCxGC_20181210_1946",2200,0.0390024197116219
"317","dC22","GCxGC_20181210_2137",2200.27100271003,0.0298359521924821
"318","dC22","GCxGC_20181218_2025",2201.74545454545,0.0392057337779731
"319","dC22","GCxGC_20181219_0008",2201.6,0.0386923028870495
"320","dC22","GCxGC_20181219_0200",2200,0.0386685352745644
"321","dC22","GCxGC_20181219_0351",2200.53333333333,0.0387003100838792
"322","dC22","GCxGC_20181219_0543",2201.74731182796,0.0325767715194101
"323","dC24","GCxGC_20181127_1640",2400,0.0514927751287909
"324","dC24","GCxGC_20181127_1834",2401.40350877193,0.0515559614294309
"325","dC24","GCxGC_20181127_2026",2400,0.0488051743028184
"326","dC24","GCxGC_20181127_2218",2400,0.0480396675894293
"327","dC24","GCxGC_20181128_0011",2400.25062656642,0.0511523935165559
"328","dC24","GCxGC_20181201_1254",2400.35087719298,0.0676901708789245
"329","dC24","GCxGC_20181201_1719",2400.43859649123,0.0677311532828895
"330","dC24","GCxGC_20181201_1910",2401.59489633174,0.0677981865143528
"331","dC24","GCxGC_20181201_2104",2401.73913043478,0.067777435229793
"332","dC24","GCxGC_20181204_1626",2400,0.0587475729028141
"333","dC24","GCxGC_20181204_1819",2400,0.0487928806676123
"334","dC24","GCxGC_20181204_2010",2400,0.0487011749358212
"335","dC24","GCxGC_20181204_2201",2400.43859649123,0.0586506352556037
