Compound.Name,Rownum,sum_rawvol,sum_ISrawnormvol,sum_ISnormnormvol,n_occur,cumsum_raw,cumsum_ISrawnorm,num_pct,cumsum_ISnormnorm.x,pct_occur,raw_cumsum,ISrawnorm_cumsum,cumsum_ISnormnorm.y,AMS1_PMF_1r2,AMS1_PMF_2r2,AMS1_PMF_3r2,AMS1_PMF_4r2,AMS1_PMF_5r2,AMS1_PMF_6r2,AMS2_PMF_1r2,AMS2_PMF_2r2,AMS2_PMF_3r2,AMS2_PMF_4r2,AMS2_PMF_5r2,AMS2_PMF_6r2,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Compound.Name_chamber,Library.Match.Factor_chamber,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,A1,BB1,BB2,BB3,BB4,BB5,ISOP1,ISOP2,ISOP3,MT1,MT2,MT3,SQT1,SQT2,SQT3,SQT4,SQT5,man_cat1,man_cat1_alternate,man_cat1_certainty,man_cat1_notes,LRI_avg,RI2,relative_LRI,relative_LRI2,identifiable,count,pct_count,pct_normvol
1221_0832_blob_877,318,17612.32099,0.02833552,303.8895477,25,0.000427874,0.000413138,0.24,0.000413138,0.462962963,0.899268561,0.898229166,0.000191304,0.38272865,0.530520697,-0.147223698,0.032277811,-0.009302785,0.235047471,NA,NA,NA,NA,NA,NA,C28 acid,646,663,3289.655172,3291,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",665,690,NA,C18H34OSi,bcp_ox_L_blob_18,477,524,NA,-0.249652983,0.65895268,NA,0.999953222,0.537115034,0.433329882,0.438664446,0.441459344,0.32574106,0.262950081,0.287088796,-0.076960132,NA,0.717015824,-0.019562985,-0.071459566,0.275279765,NYC,NA,NA,NA,3291.536828,0.166883885,1.419458383,0.197438243,FALSE,1,0.00245098,0.006467604
1202_1412_blob_1794,320,17585.57742,0.027946859,299.7212752,36,0.000427224,0.000407472,0.241509434,0.000407472,0.666666667,0.900123179,0.899011102,0.000191013,0.520589607,0.331617965,0.466166028,0.311048838,0.515608984,-0.010888949,NA,NA,NA,NA,NA,NA,"cis-Vaccenic Acid, TMS",503,530,2264,2259,"<df>-N-Acetylneuraminic acid, methyl ester-2-methyl-7,9-methyl-boronate-3,8-di(trimethylsilyl)-",677,697,NA,C20H40BNO9Si2,limonox_S_blob_687,419,601,NA,0.331591836,0.534401589,NA,0.008401748,0.241435207,0.638626982,0.444941755,0.470801787,0.426426345,0.578733157,0.672999384,0.271928922,NA,0.533365084,0.707831181,0.543776965,0.642289958,NYC,NA,NA,NA,2263.894128,0.303969497,0.976292737,0.359622521,FALSE,1,0.00245098,0.006378892
1202_0046_blob_1273,324,17317.44785,0.026060628,279.4920457,41,0.00042071,0.00037997,0.244528302,0.00037997,0.759259259,0.90181508,0.900550174,0.000188101,0.635061201,0.449098824,0.172356416,0.458944197,0.511826545,0.175905289,NA,NA,NA,NA,NA,NA,"beta-nocaryophyllinic acid, TMS",542,565,2130.882353,2127,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",684,737,NA,C13H26BNO6Si,limonox_S_blob_905,545,688,2120,-0.029215917,0.662457786,NA,0.165595203,0.435876946,0.60694001,0.626631909,0.476175258,0.382807593,0.541504604,0.303978586,0.152609395,NA,0.585313236,0.266107087,0.355386122,0.454662227,NYC,NA,NA,NA,2130.924415,0.316352261,0.91895023,0.374272414,FALSE,1,0.00245098,0.005948358
1202_0046_blob_1039,326,17275.51936,0.031793533,340.975649,15,0.000419691,0.000463557,0.246037736,0.000463557,0.277777778,0.902655153,0.901463774,0.000187645,0.669048785,0.302504974,0.309791078,0.412111441,0.433730624,0.197343053,NA,NA,NA,NA,NA,NA,farnesol,506,596,1831.081081,1832,"1,12-Dodecanediol, 2TMS derivative",647,689,NA,C18H42O2Si2,apin_ox_S_blob_616,642,745,1823,0.580134229,0.526572844,NA,0.59945015,0.342964347,0.777924154,0.564575519,0.518467951,0.464310709,0.796596304,0.298261419,0.622951864,NA,0.495335555,0.717604058,0,0.646032587,NYC,NA,NA,NA,1827.878348,1.212005567,0.788263167,1.433908672,FALSE,1,0.00245098,0.007256898
1202_1412_blob_1343,327,17245.99725,0.029068455,311.7500453,30,0.000418974,0.000423825,0.246792453,0.000423825,0.555555556,0.903074127,0.901887598,0.000187325,0.276987415,0.359501835,0.2339868,0.282691889,0.470427354,0.173048405,NA,NA,NA,NA,NA,NA,C7 acid,409,549,2011.851852,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",719,779,NA,C13H26BNO6Si,limonox_S_blob_788,448,669,1989,-0.038552957,0.602760925,NA,0.185478571,0.218416405,0.500240885,0.170311954,0.130137516,0.200378717,0.307965226,0.173997118,-0.071307677,NA,0.914226283,0.290817349,0.857419841,0.892418935,NYC,NA,NA,NA,2014.606028,0.156980622,0.868788522,0.185721816,FALSE,1,0.00245098,0.006634897
1202_0046_blob_1429,333,16803.95569,0.027522615,295.1714003,27,0.000408235,0.000401286,0.251320755,0.000401286,0.5,0.905554001,0.904400685,0.000182523,0.426860227,0.305350977,0.524712382,1.16E-05,0.520277443,0.233902773,NA,NA,NA,NA,NA,NA,C7 acid,384,529,1870.27027,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",690,713,NA,C13H26BNO6Si,limonox_S_blob_632,572,604,1862,0.527814227,0.136040645,NA,-0.115372136,0.031199605,0.46951564,0.304682019,0.338671748,0.260283241,0.492071635,0.684397095,0.254054564,NA,0.193572746,0.570867409,0.480619606,0.485038968,NYC,NA,NA,NA,1869.823515,0.845585108,0.806351805,1.000401196,FALSE,1,0.00245098,0.006282058
1129_1334_blob_1132,339,16421.12,0.028336809,303.9033715,22,0.000398935,0.000413157,0.255849057,0.000413157,0.407407407,0.907965297,0.906926697,0.000178365,0.717956348,-0.09944728,0.111207294,0.114192865,0.403049017,0.01906359,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",413,643,2037.037037,2060,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",705,739,NA,C14H31BO6Si2,limonox_S_blob_633,445,610,NA,0.036192703,0.32708285,NA,-0.010579841,0.055131969,0.425899468,0.579426734,0.457681668,0.299558633,0.500739564,0.15922087,0.136846059,NA,0.09236226,0.594317893,0.331511357,0.432823336,NYC,NA,NA,NA,2037.984254,0.365561083,0.878870262,0.432490758,FALSE,1,0.00245098,0.006467898
1128_1901_blob_1775,342,16132.13398,0.019473943,208.8519152,32,0.000391914,0.000283935,0.258113208,0.000283935,0.592592593,0.909143556,0.907993396,0.000175226,-0.055230383,-0.053364244,0.410596722,-0.13926932,0.047429096,-0.109647581,NA,NA,NA,NA,NA,NA,C7 acid,501,612,1649.69697,NA,"4-Hexenoic acid, 4-methyl-6-(fluorodimethylsilyl)-6-trimethylsilyl-",630,649,NA,C12H25FO2Si2,limonox_S_blob_738,590,658,1641,0.404999071,-0.078246997,NA,0.479080649,0.113159199,0.11677817,-0.17510376,-0.105106828,-0.266237598,0.311975133,0.245528727,0.294082269,NA,0.526811133,-0.335256856,-0.193125435,0.267205862,NYC,NA,NA,NA,1650.162141,1.022193628,0.711623964,1.209344533,FALSE,1,0.00245098,0.004444942
1202_0046_blob_1325,348,15273.65404,0.027029944,289.8876494,32,0.000371058,0.000394103,0.262641509,0.000394103,0.592592593,0.911408289,0.910208878,0.000165901,0.680025037,0.227104382,0.485718576,0.12285506,0.538625846,0.033972633,NA,NA,NA,NA,NA,NA,C7 acid,400,513,1859.459459,NA,"Isoxazolo[2,3-b]benz[1,2]oxazine, perhydro-2-methoxycarbonyl-10-methyl-5a-trimethylsilyloxy-",600,615,NA,C16H29NO5Si,limonox_S_blob_649,612,647,1868,0.519231977,0.476411716,NA,0.488252745,0.329553806,0.696549901,0.552264051,0.541550981,0.498691658,0.753079985,0.553112899,0.43578142,NA,0.398498894,0.764508065,0.664058068,0.584827646,NYC,NA,NA,NA,1859.545903,1.121683407,0.801919638,1.327049651,FALSE,1,0.00245098,0.006169605
1129_1334_blob_1629,349,15176.92157,0.024089137,258.348422,30,0.000368708,0.000351225,0.263396226,0.000351225,0.555555556,0.911776997,0.910560104,0.00016485,0.291216676,0.209794424,0.337212284,0.258361556,0.492788819,0.236724549,NA,NA,NA,NA,NA,NA,C7 acid,409,544,2151.111111,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",696,748,NA,C13H26BNO6Si,limonox_S_blob_687,436,608,NA,-0.203794142,0.422318308,NA,0.010611276,-0.003292235,0.36290368,0.082242636,-0.007848538,-0.002557549,0.383205794,0.257663956,-0.46429295,NA,0.232988353,0.389457063,0.467557445,0.43201965,NYC,NA,NA,NA,2151.229121,0.146818732,0.92770653,0.173699411,FALSE,1,0.00245098,0.005498364
1221_0832_blob_1054,359,14443.75667,0.024456206,262.2851217,13,0.000350897,0.000356577,0.270943396,0.000356577,0.240740741,0.915359203,0.914339221,0.000156887,0.871517375,0.556883252,0.304688941,0.335449024,0.493326594,0.229919519,NA,NA,NA,NA,NA,NA,C7 acid,415,424,1570.32967,NA,"Octan-2-one, 3,6-dimethyl-",646,748,NA,C10H20O,myrc_ox_L_blob_596,537,558,1565,0.643853667,0.298040827,NA,-0.024914358,-0.647399119,0.663048698,0.842977926,0.818170639,0.719769643,0.745298637,0.550191514,0.639726298,NA,0.360838371,0.656432364,0.895084078,0.806485434,NYC,NA,NA,NA,1570.051541,-0.360602319,0.677076678,-0.426624107,FALSE,1,0.00245098,0.005582148
1128_1901_blob_897,363,14246.2753,0.019682128,211.0846392,17,0.000346099,0.00028697,0.273962264,0.00028697,0.314814815,0.916751917,0.915643367,0.000154742,0.070962169,0.123546947,-0.054894537,-0.092644139,0.368130286,0.333561115,NA,NA,NA,NA,NA,NA,C7 acid,346,503,2362.903226,NA,"Thiourea, 1-(2-chlorophenyl)-3-(pyridin-3-yl)-",625,640,NA,C12H10ClN3S,limonox_S_blob_687,349,511,NA,-0.591790547,0.089934706,NA,-0.160201651,-0.452074787,0.378592085,-0.043525114,-0.091161751,-0.333975899,0.333175839,0.3215213,-0.685407919,NA,0.853332779,-0.409567537,-0.50261539,0.545841702,NYC,NA,NA,NA,2362.443264,0.336263291,1.018791546,0.397828906,FALSE,1,0.00245098,0.004492461
1202_1412_blob_1073,364,14160.57867,0.025342435,271.7896548,23,0.000344017,0.000369499,0.274716981,0.000369499,0.425925926,0.917095934,0.916012865,0.000153811,0.373455692,0.506011063,-0.038796564,0.263095809,0.40495471,0.169959568,NA,NA,NA,NA,NA,NA,galactosan,511,553,1688.484848,1684,"a-D-Galactopyranose, 1,2,3-tris-O-(trimethylsilyl)-, cyclic methylboronate",673,699,NA,C16H37BO6Si3,limonox_L_blob_554,606,659,1678,0.619460218,0.628139224,NA,0.953654827,0.886775865,0.655818344,0.389663949,0.459219039,0.555133196,0.387681497,0.370576866,0.678415387,NA,0.199029556,0.361336382,0.825391561,0.620562727,NYC,NA,NA,NA,1688.342454,0.116836634,0.728089028,0.138227964,FALSE,1,0.00245098,0.00578443
1202_0046_blob_1364,366,14021.40002,0.021469821,230.2570826,39,0.000340636,0.000313035,0.276226415,0.000313035,0.722222222,0.91777863,0.916685353,0.000152299,0.705190387,0.403838115,0.382777685,0.176840463,0.583274933,0.184018863,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",494,587,2256.451613,2245,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",636,667,NA,C23H48O2Si2,apin_ox_S_blob_592,418,572,NA,0.399052163,0.563697002,NA,0.756267965,0.450176651,0.701002363,0.6017354,0.580728219,0.508281999,0.689891921,0.575274834,0.296771817,NA,0.608498499,0.656509936,0.50938765,0.762396406,NYC,NA,NA,NA,2256.069525,0.373448343,0.972918417,0.441822077,FALSE,1,0.00245098,0.004900503
1129_1334_blob_1384,368,13951.62821,0.02258547,242.2220635,37,0.000338941,0.000329301,0.277735849,0.000329301,0.685185185,0.918456956,0.917382848,0.000151541,0.654412325,0.243992322,0.40910585,0.379841562,0.587867894,0.128989979,NA,NA,NA,NA,NA,NA,bisabolol,531,563,1770.909091,1770,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",662,681,NA,C13H26BNO6Si,limonox_S_blob_790,611,681,1768,0.326070175,0.726070699,NA,0.561554015,0.611801682,0.818099184,0.566133587,0.532906931,0.503573354,0.747106887,0.489750624,0.385502647,NA,0.871509419,0.753847256,0.79470548,0.702028432,NYC,NA,NA,NA,1770.447933,1.31095259,0.763496595,1.55097166,FALSE,1,0.00245098,0.005155151
1202_1412_blob_1161,379,13433.9071,0.019708672,211.3693084,13,0.000326363,0.000287357,0.286037736,0.000287357,0.240740741,0.922124746,0.921254853,0.000145918,0.006927353,0.649326016,0.580993149,0.439416584,0.586031596,0.221514583,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",542,674,2066.666667,2060,"3,4,7,8-Tetraazatricyclo[4.2.2.0(1,5)]dec-9-ene-3,4:7,8-bis(N-methyldicarboximide), 2,2-diphenyl-",626,637,NA,C24H20N6O4,myrc_ox_L_blob_548,418,477,2075,0.917648042,0.294499552,NA,-0.572799601,0.208248153,0.760539861,-0.041396514,0.041858016,0.199981553,0.656337702,0.775531846,0.940982746,NA,0.791855641,0.608606617,0.275942852,0.806314539,NYC,NA,NA,NA,2067.30853,0.375925179,0.891516206,0.444752391,FALSE,1,0.00245098,0.004498519
1221_0832_blob_822,382,13329.05963,0.020184361,216.4709239,17,0.000323816,0.000294293,0.288301887,0.000294293,0.314814815,0.923098143,0.922243449,0.000144779,0.500947169,0.688673877,0.090014995,0.423862582,0.280451943,0.556605446,NA,NA,NA,NA,NA,NA,C26 acid,658,669,3086.956522,3088,"9,12,15-Octadecatrienoic acid, 2-(acetyloxy)-1-[(acetyloxy)methyl]ethyl ester, (Z,Z,Z)-",665,720,NA,C25H40O6,bcp_ox_L_blob_18,483,529,NA,0.229361341,0.663885085,NA,-1,0.40816401,0.457840392,0.337289351,0.222284453,-0.020126263,0.404231948,0.310098926,0.138608326,NA,0.89371155,0.17407372,0.103658603,0.367416438,NYC,NA,NA,NA,3088.449798,0.156652732,1.331878142,0.185333894,FALSE,1,0.00245098,0.004607096
1129_1334_blob_833,385,13210.2139,0.024143943,258.936206,18,0.000320929,0.000352024,0.290566038,0.000352024,0.333333333,0.924063127,0.923286452,0.000143488,0.650079389,0.755356151,0.058417326,0.200920367,0.195340164,0.110840969,NA,NA,NA,NA,NA,NA,C7 acid,414,511,1863.087248,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",689,707,NA,C13H26BNO6Si,limonox_S_blob_649,604,632,1868,0.582432143,0.491311824,NA,0.322922449,0.712488583,0.644459016,0.713023171,0.684781047,0.700547494,0.510781284,0.175942687,0.683566697,NA,0.811287992,0.269114535,0.973319565,0.280762861,NYC,NA,NA,NA,1862.975707,0.514180258,0.803398723,0.608320251,FALSE,1,0.00245098,0.005510874
1202_0046_blob_1560,387,13116.53344,0.020493052,219.781543,35,0.000318653,0.000298793,0.292075472,0.000298793,0.648148148,0.924701201,0.923926719,0.000142471,0.467081556,0.217969251,0.180232956,0.277926593,0.450883755,0.436992143,NA,NA,NA,NA,NA,NA,sinapinaldehyde,424,446,2032.352941,2032,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",718,770,NA,C13H26BNO6Si,limonox_S_blob_687,429,593,NA,-0.082777056,0.367378935,NA,-0.149413798,0.147431805,0.363921874,0.362205139,0.208851581,0.159077143,0.33966244,0.189170229,-0.263355443,NA,0.185453393,0.253747934,0.343747502,0.451405758,A,NA,NA,NA,2033.032991,0.353597244,0.876735055,0.41833649,FALSE,1,0.00245098,0.004677555
1202_1412_blob_1372,390,13059.00833,0.02051416,220.0079231,18,0.000317256,0.000299101,0.294339623,0.000299101,0.333333333,0.92565367,0.924908107,0.000141846,0.294601339,0.225917592,0.297894218,0.352034113,0.277548702,0.240359539,NA,NA,NA,NA,NA,NA,FAME16 (Methyl Palmitate),456,645,1957.04698,1957,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",697,732,NA,C14H31BO6Si2,limonox_S_blob_685,578,672,1963,-0.193314629,0.549886225,NA,0.420163079,0.523205812,0.662127241,0.027240206,0.042158509,0.064736125,0.362869289,0.016981486,-0.274982719,NA,0.986743468,-0.024966427,0.83798585,0.808239884,NYC,NA,NA,NA,1958.071107,0.336110398,0.844408127,0.39764802,FALSE,1,0.00245098,0.004682373
1202_1412_blob_1598,394,12982.89944,0.022253599,238.6628541,33,0.000315407,0.000324463,0.297358491,0.000324463,0.611111111,0.926917344,0.926265851,0.000141019,0.484645796,0.521954622,-0.039154491,0.283715379,0.292240367,0.210298688,NA,NA,NA,NA,NA,NA,C7 acid,426,574,2183.703704,NA,"3-Hydroxy-2,5,5,8a-tetramethyl-3,4,4a,5,6,7,8,8a-octahydronaphthalene-1-carboxylic acid, 2-trimethylsilylethyl ester",626,666,NA,C20H36O3Si,limonox_S_blob_701,464,588,NA,0.443048902,0.53036719,NA,0.762199721,0.754508972,0.516252293,0.57390235,0.542981697,0.560647649,0.350435017,0.237634374,0.580726501,NA,0.564737758,0.377596775,0.400563061,0.136235869,NYC,NA,NA,NA,2184.443124,0.367154848,0.942029899,0.434376321,FALSE,1,0.00245098,0.005079401
1202_0046_blob_1718,400,12879.70751,0.020201402,216.6536898,36,0.0003129,0.000294541,0.301886792,0.000294541,0.666666667,0.928797451,0.928180888,0.000139898,0.422359101,0.503347996,0.103566182,0.238367464,0.353497839,0.249124765,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",572,617,2243.548387,2245,"10,12-Docosadiynedioic acid, 2TMS derivative",650,667,NA,C28H50O4Si2,limonox_S_blob_687,426,603,NA,-0.206762728,0.476790216,NA,0.246393888,0.193153399,0.371434574,0.439577656,0.429208592,0.33830821,0.312052401,0.254788419,-0.18535694,NA,0.497963295,0.178487645,0.688369321,0.401483269,A,NA,NA,NA,2244.003042,0.196793496,0.967714808,0.232823931,FALSE,1,0.00245098,0.004610986
1129_1334_blob_1577,403,12603.76509,0.016592463,177.9489498,32,0.000306196,0.000241922,0.304150943,0.000241922,0.592592593,0.929720399,0.929037084,0.000136901,0.116610906,-0.047672206,0.10500242,-0.180859698,-0.176713985,-0.194302288,NA,NA,NA,NA,NA,NA,C7 acid,314,331,1560.869565,NA,"1,3,5-Cycloheptatriene, 2,5-bis(diethylaminomethyl)-7,7-dimethyl-",598,613,NA,C19H34N2,myrc_ox_L_blob_585,371,373,1563,0.238075255,0.135325845,NA,-0.002693327,0.224600503,0.111990617,0.16558266,0.13904336,-0.024586083,0.349609097,0.02358951,0.753981004,NA,-0.072792049,-0.214929886,0.015068126,-0.045521679,NYC,NA,NA,NA,1560.109812,1.619411547,0.672789358,1.915905605,FALSE,1,0.00245098,0.003787242
1221_0832_blob_1085,416,11916.38533,0.020545323,220.342129,12,0.000289497,0.000299556,0.313962264,0.000299556,0.222222222,0.933592027,0.933022491,0.000129435,0.505015252,-0.250583297,0.641168967,0.406055261,0.915483706,0.185544195,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",462,655,1953.020134,1931,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",697,736,NA,C18H34OSi,limonox_S_blob_685,546,596,1963,-1,0.817515374,NA,0,0.999308513,0.927382205,0.520216097,0.763250089,0.649937663,0.91946515,0.465966116,-1,NA,0.895838877,0,0.352185546,0.815532584,NYC,NA,NA,NA,1952.605206,0.166718737,0.842050985,0.197242859,FALSE,1,0.00245098,0.004689486
1221_0832_blob_914,417,11900.66894,0.019331397,207.3231609,10,0.000289115,0.000281856,0.314716981,0.000281856,0.185185185,0.933881142,0.933304347,0.000129264,0.162379432,0.407043779,0.455612215,-0.248941894,0.278766384,-0.365633835,NA,NA,NA,NA,NA,NA,C33,719,737,3360.91954,3363,tert-Hexadecanethiol,741,748,NA,C16H34S,apin_ox_S_blob_751,344,383,NA,0.200093491,0.316828645,NA,-0.220359979,0.719846569,0.236271407,-0.080398928,0.026301612,-0.452447765,0.400268928,0.417562493,-0.097219387,NA,1,-0.843454222,0.333969272,0.186552198,NYC,NA,NA,NA,3361.940658,0.067091744,1.449819674,0.079375405,FALSE,1,0.00245098,0.004412406
1129_1334_blob_1146,418,11892.81153,0.021737356,233.1263073,18,0.000288924,0.000316936,0.315471698,0.000316936,0.333333333,0.934170066,0.933621283,0.000129179,0.714864578,0.659586255,-0.20030572,0.232906859,0.203841331,0.155833731,NA,NA,NA,NA,NA,NA,C7 acid,418,560,2093.333333,NA,"<df>-D-Galactopyranoside, methyl 2,3-bis-O-(trimethylsilyl)-, cyclic methylboronate",709,732,NA,C14H31BO6Si2,limonox_S_blob_1216,533,665,2098,0.402614776,0.441645594,NA,0.289380984,0.182482806,0.360634628,0.669186092,0.675459279,0.759493558,0.452815264,0.153429924,0.569890462,NA,0.846923258,0.55892444,0.745963487,0.534401638,NYC,NA,NA,NA,2092.409828,0.447446575,0.902341012,0.529368462,FALSE,1,0.00245098,0.004961568
1128_1901_blob_1103,419,11846.28336,0.021801672,233.8160766,13,0.000287794,0.000317873,0.316226415,0.000317873,0.240740741,0.934457859,0.933939156,0.000128673,0.67479169,0.602813514,-0.197786353,0.38682977,0.255840564,0.262022143,NA,NA,NA,NA,NA,NA,C7 acid,410,502,1893.959732,NA,"1-Oxacyclotetradec-5-yn-2-one, 8-(t-butyldimethylsilyloxy)-14-[4-(t-butyldimethylsilyloxy)butyl]-",533,575,NA,C29H56O4Si2,limonox_L_blob_564,546,599,1893,0.45816669,0.505016627,NA,0.490706459,0.641508308,0.424467358,0.520764074,0.587648503,0.810548262,0.352027118,-0.225109008,0.76024843,NA,0.79469272,0.291575296,1,0.51939466,NYC,NA,NA,NA,1894.20391,-0.310969419,0.816865725,-0.367904041,FALSE,1,0.00245098,0.004976248
1202_0046_blob_1249,420,11833.13999,0.020926771,224.4330392,23,0.000287474,0.000305117,0.316981132,0.000305117,0.425925926,0.934745334,0.934244274,0.000128531,0.213685526,0.365770046,0.486742626,-0.034011152,0.462070407,0.105878376,NA,NA,NA,NA,NA,NA,C7 acid,471,618,2216.129032,NA,"10,12-Docosadiynedioic acid, 2TMS derivative",692,702,NA,C28H50O4Si2,limonox_S_blob_687,471,618,NA,0.075208785,0.236923626,NA,0.087369804,0.074094588,0.48047854,0.101606193,0.057983449,0.038961323,0.474097459,0.564829128,-0.177890071,NA,-0.001412311,0.429069749,0.50790875,0.449489524,NYC,NA,NA,NA,2216.654256,0.197628857,0.955920784,0.233812236,FALSE,1,0.00245098,0.004776552
1128_1901_blob_878,421,11779.5935,0.016715989,179.2737281,27,0.000286173,0.000243723,0.317735849,0.000243723,0.5,0.935031507,0.934487997,0.000127949,0.661261783,0.501158567,-0.306175054,0.086791842,0.029891456,-0.094882468,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",584,589,1936.912752,1931,"a-D-Mannofuranoside, 1-O-decyl-",637,665,NA,C16H32O6,apin_ox_S_blob_751,506,566,NA,0.535727621,0.65968683,NA,0,0.417059834,0.744845449,0.723068532,0.625417199,0.732666853,0.735746426,0.466550077,0.571197893,NA,0.590146321,0.875846028,0.087051748,0.42116412,NYC,NA,NA,NA,1937.584354,0.047553345,0.83557332,0.05625977,FALSE,1,0.00245098,0.003815437
1128_1901_blob_1176,422,11762.099,0.020631534,221.2667198,19,0.000285748,0.000300813,0.318490566,0.000300813,0.351851852,0.935317255,0.934788809,0.000127759,0.693281708,0.263017236,0.384921975,0.52843169,0.515497884,-0.067270678,NA,NA,NA,NA,NA,NA,C7 acid,417,508,1966.442953,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",639,678,NA,C18H34OSi,bcp_ox_L_blob_678,570,582,1959,-0.032715137,0.843596591,NA,-0.00919389,0.662754632,0.704395126,0.573837852,0.409999926,0.545901204,0.638575656,0.258586197,0.330048929,NA,0.377067011,0.109384417,0.687726261,0.522546207,NYC,NA,NA,NA,1967.162783,0.107218508,0.848328865,0.12684888,FALSE,1,0.00245098,0.004709164
1202_1412_blob_1647,425,11628.02179,0.018048368,193.5630799,35,0.000282491,0.000263149,0.320754717,0.000263149,0.648148148,0.936169801,0.935583947,0.000126303,0.43832221,0.287177378,0.538080133,0.263783611,0.538474503,0.053616909,NA,NA,NA,NA,NA,NA,"linoleic Acid, TMS",528,560,2244.8,2245,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",683,726,NA,C13H26BNO6Si,limonox_S_blob_687,445,589,NA,0.057956516,0.556782188,NA,-0.043080141,0.211624912,0.682588468,0.368839129,0.335890537,0.231444324,0.642603953,0.692047171,-0.137062962,NA,0.878374601,0.804868523,0.500662406,0.733159347,NYC,NA,NA,NA,2245.297489,0.505373472,0.968273032,0.597901053,FALSE,1,0.00245098,0.004119554
