Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z2,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,AMS_PMF_1_iepox,AMS_PMF_2_moooa,AMS_PMF_3_loooa,AMS_PMF_4_bboa,AMS_PMF_5_arom,AMS_PMF_6_hc,cluster,Assigned_Option_2
1129_1334_blob_1768,0.511353276,0.1148568,0.202249045,0.465966637,0.231892903,-0.151178693,0.091197928,-0.009432101,0.363984076,0.266027385,0.435251794,0.030147843,0.180237289,-0.042448496,NA,2a
1129_1334_blob_1750,0.761909889,0.159933387,0.521872805,0.564408227,-0.014797999,-0.085851019,0.201927575,-0.148071275,0.352793457,0.538364125,0.066719534,-0.005034125,0.015863834,-0.110873705,NA,2a
1129_1334_blob_1726,-0.016377264,0.279260752,-0.048449565,0.081666495,0.292030207,-0.203108301,-0.130437837,0.099930775,-0.103676921,0.0169121,0.092471993,0.111692069,0.091406281,-0.007803873,NA,3
1129_1334_blob_1690,0.673961491,0.161960067,0.416636518,0.479107031,-0.025385944,-0.061712444,0.272074464,-0.155371552,0.240532814,0.5091371,0.03392629,0.012912607,-0.00134562,-0.097306345,NA,2a
1129_1334_blob_1683,0.477171907,0.496288776,0.468796634,0.606749234,0.598742352,-0.273674269,-0.049064886,0.129898929,0.434048804,0.481286668,0.242780289,0.098281017,0.3820591,-0.034391868,NA,2b
1129_1334_blob_1678,0.663106266,0.232890753,0.320770135,0.558975606,0.198593008,-0.159296099,0.039061738,-0.036144883,0.352110682,0.413930404,0.344507253,0.099819727,0.164319714,-0.047787103,NA,2a
1129_1334_blob_1677,0.680615653,0.154675014,0.360382647,0.460488956,-0.039046503,-0.125080515,0.009285069,-0.155858142,0.220177348,0.413170598,0.111449931,0.035714782,0.029551636,-0.09204452,NA,2a
1129_1334_blob_1673,0.464845104,0.283323277,0.337141131,0.414581627,0.091348297,0.00200223,0.22727364,0.003398407,0.251309711,0.413496828,-0.040209963,0.104085997,0.140363587,-0.015557927,NA,2a
1129_1334_blob_1662,0.723475845,0.17094319,0.641700025,0.606554902,0.055853741,-0.13453787,-0.040732022,-0.049647793,0.50675622,0.445145335,0.093134737,-0.010180296,0.11403,-0.087408826,NA,2a
1129_1334_blob_1652,-0.149914192,-0.235827261,-0.144517149,-0.23049403,-0.30205908,-0.071098632,-0.195024201,-0.244511082,-0.180111246,-0.281244322,-0.176594334,-0.145825806,-0.220196422,-0.167927866,NA,4
1129_1334_blob_1651,0.505056141,0.338947438,0.493172169,0.675281607,0.352125728,-0.089720413,-0.095377626,0.225465364,0.802529946,0.328591643,0.171480004,0.072847623,0.412303025,0.032974432,NA,2a
1129_1334_blob_1629,0.304703925,0.501255605,0.242341948,0.516232735,0.675248984,-0.460224769,-0.266810365,-0.054572516,0.498830175,0.300379741,0.508958331,0.362897047,0.673572163,0.059238958,NA,3
1129_1334_blob_1609,0.708375247,0.162022237,0.403978925,0.490135192,-0.035662458,-0.098181256,0.141326595,-0.16393533,0.24135982,0.479405348,0.079205907,0.023981857,0.012667742,-0.099821516,NA,2a
1129_1334_blob_1602,0.877433242,0.346700066,0.511693845,0.807808504,0.467744945,-0.294346329,0.064999431,-0.080965864,0.592557734,0.596404289,0.490114157,0.036935825,0.378610154,-0.0726522,NA,2a
1129_1334_blob_1594,0.555210292,0.204366252,0.457932325,0.583902403,0.479758322,-0.211398439,0.058321778,0.006330914,0.575134911,0.350519567,0.432902121,-0.031058352,0.418515341,-0.008827317,NA,2a
1129_1334_blob_1577,0.035416522,-0.331872816,-0.102121752,-0.104227557,-0.31216982,0.064465174,0.296823783,-0.170289808,-0.134341045,-0.176735067,-0.052255177,-0.446370446,-0.429270726,-0.26769891,NA,5
1129_1334_blob_1569,0.400941897,0.062711147,0.313988686,0.423912529,0.318596025,-0.084663834,0.236008748,0.030199311,0.457874258,0.239612403,0.11707475,-0.195540632,0.130610794,-0.217137013,NA,2a
1129_1334_blob_1559,0.079621839,-0.079085452,-0.071550592,-0.044744984,0.126339051,-0.176193166,-0.174891362,-0.255005729,-0.015246903,-0.041655135,0.087908269,-0.065463911,0.214571559,0.002226363,NA,3
1129_1334_blob_1556,-0.044480626,0.042874067,0.090842796,-0.019077087,0.007225626,-0.113420386,0.131885353,-0.171885148,-0.057345722,0.156446262,-0.001571838,0.136330693,-0.042056519,-0.005977428,NA,5
1129_1334_blob_1546,0.773007124,0.312111606,0.432665706,0.706748738,0.546806607,-0.265018156,0.038967679,-0.077870468,0.50307227,0.534391185,0.515123276,0.033059465,0.380956511,-0.076308696,NA,2a
1129_1334_blob_1537,0.469045148,0.266455018,0.28855967,0.347841793,0.051120661,-0.138200461,-0.036184892,-0.04972403,0.103944159,0.302836494,0.01804438,0.121427449,0.157526318,-0.017729629,NA,2a
1129_1334_blob_1531,0.586780709,0.423273229,0.474179964,0.678156552,0.676495544,-0.511189742,-0.226428764,-0.086815067,0.603646446,0.443518389,0.483634084,0.127036296,0.539965061,-0.06523444,NA,2a
1129_1334_blob_1519,-0.052934515,0.263543,-0.118552867,0.054986849,0.207508443,-0.197410613,-0.224344352,0.01356554,0.00910767,0.077179502,0.124478291,0.23065746,0.201885175,-0.011278922,NA,2b
1129_1334_blob_1515,0.433231141,0.438034183,0.37798645,0.525096793,0.360120551,-0.26236473,-0.269734117,0.038160305,0.415829587,0.38119509,0.187445617,0.312858827,0.387956844,0.00066279,NA,2b
1129_1334_blob_1510,0.469045148,0.266455018,0.28855967,0.347841793,0.051120661,-0.138200461,-0.036184892,-0.04972403,0.103944159,0.302836494,0.01804438,0.121427449,0.157526318,-0.017729629,NA,2a
1129_1334_blob_1503,0.763065392,0.488737643,0.491932603,0.861440179,0.64135763,-0.25902959,-0.057808312,0.093378557,0.809075786,0.498048535,0.529718655,0.161633943,0.581211363,0.024961297,NA,2a
1129_1334_blob_1502,0.419107947,0.101868278,0.356020396,0.541068441,0.30691712,-0.060305055,0.235987976,0.123177696,0.597169753,0.299494033,0.239528222,-0.058953064,0.207666511,-0.048109096,NA,2a
1129_1334_blob_1497,0.491998678,0.27827625,0.524676805,0.53995956,0.536826636,-0.413917403,-0.172701071,-0.092276001,0.50037347,0.456481241,0.274644805,0.067216959,0.349243986,-0.06243537,NA,2a
1129_1334_blob_1496,0.794019122,0.411918525,0.477213116,0.811674711,0.398233304,-0.317107334,-0.0320742,-0.010435295,0.661855907,0.50022201,0.47171017,0.117655459,0.37871128,-0.079491639,NA,2a
1129_1334_blob_1495,-0.037898195,0.331094933,0.00573298,0.1601291,0.376750513,-0.032766926,-0.073773592,0.210806797,0.123007247,0.114950759,0.16946053,0.249369634,0.1962762,0.093477079,NA,3
1129_1334_blob_1473,0.633185598,0.423074942,0.460621283,0.688516493,0.647435005,-0.354327038,-0.154124954,0.01596288,0.577695681,0.388804439,0.563890258,0.126898738,0.582893332,-0.003386312,NA,2a
1129_1334_blob_1469,0.066458674,0.542855561,0.067846427,0.312735647,0.450631749,-0.658161435,-0.539688406,-0.117158879,0.311417555,0.025395439,0.429508949,0.512940981,0.613860665,0.028176424,NA,2b
1129_1334_blob_1466,0.467785825,0.17913662,0.326098798,0.507854526,0.342751882,-0.29270233,-0.054967587,-0.077311206,0.451984946,0.216398432,0.545935643,0.025900899,0.369202956,-0.064409711,NA,2a
1129_1334_blob_1462,0.457452536,0.571213443,0.570749478,0.611482254,0.55850947,-0.408961273,-0.213202124,-0.007477956,0.541412221,0.4974055,0.201040061,0.320125514,0.503146831,0.017022336,NA,2b
1129_1334_blob_1456,0.794441526,0.439038626,0.481378385,0.854422787,0.605847883,-0.250858604,-0.009859958,0.071096042,0.73722099,0.547028836,0.541831959,0.131438729,0.501383881,-0.004667637,NA,2a
1129_1334_blob_1448,0.260943653,0.64764179,0.122158631,0.484775691,0.516445089,-0.329817512,-0.146242268,0.118395252,0.436451788,0.226250841,0.476777999,0.469504585,0.689351529,0.182778608,NA,2b
1129_1334_blob_1443,0.469045148,0.266455018,0.28855967,0.347841793,0.051120661,-0.138200461,-0.036184892,-0.04972403,0.103944159,0.302836494,0.01804438,0.121427449,0.157526318,-0.017729629,NA,2a
1129_1334_blob_1442,0.781920542,0.140663247,0.59098634,0.60276291,-0.003163723,-0.085762268,0.178753349,-0.130831544,0.437668073,0.542921882,0.077316384,-0.030475707,0.019138422,-0.117571304,NA,2a
1129_1334_blob_1440,0.177614253,0.025545046,0.194380879,0.156103862,-0.001180859,0.089694361,0.48582361,-0.053633892,0.107224514,0.284888304,-0.09778961,-0.049874298,-0.073970991,-0.043899747,NA,5
1129_1334_blob_1427,0.775894734,0.27691248,0.448381448,0.763806209,0.570846636,-0.261507674,0.012582995,-0.057563473,0.649006546,0.497767693,0.552088209,-0.02588289,0.446400681,-0.073854937,NA,2a
1129_1334_blob_1419,0.786567335,0.303689084,0.617198133,0.790886414,0.21556299,-0.175695953,0.104912766,0.053613474,0.702517147,0.541177716,0.188966751,0.033183765,0.264006126,-0.053507409,NA,2a
1129_1334_blob_1414,0.833836105,0.26624453,0.547726294,0.772393497,0.492971245,-0.255052285,0.056356985,-0.066889275,0.613377623,0.561292847,0.496790494,-0.001289264,0.3325168,-0.091350652,NA,2a
1129_1334_blob_1408,0.481535184,0.225985081,0.349968013,0.372497334,0.039517333,-0.052229665,0.278164358,-0.073017744,0.149576295,0.41841843,-0.047523962,0.064166177,0.077389676,-0.041681991,NA,2a
1129_1334_blob_1406,0.590972341,0.472162873,0.452639054,0.799668163,0.587070018,-0.185611549,-0.002326014,0.197023548,0.839493393,0.422429572,0.405771071,0.182834161,0.535215267,0.018986992,NA,2o
1129_1334_blob_1390,0.831374575,0.185663825,0.622445844,0.769504817,0.24279764,-0.185448839,0.081828717,-0.027296722,0.664850327,0.507944021,0.324241451,-0.035640643,0.227698595,-0.103975199,NA,2a
1129_1334_blob_1384,0.521703561,0.648081603,0.449771299,0.75773333,0.560742718,-0.273439936,-0.153329158,0.021470213,0.722789841,0.579667944,0.384145471,0.330794218,0.495985683,0.103962637,NA,2b
1129_1334_blob_1381,0.525059666,0.583474761,0.225518836,0.6460634,0.549295389,-0.250204317,0.009759948,0.001012152,0.469572162,0.428780404,0.524401749,0.280211201,0.484935051,0.074610645,NA,2b
1129_1334_blob_1379,0.572777912,0.494216749,0.42748134,0.72046687,0.612741167,-0.159191889,-0.052942882,0.185224493,0.644218933,0.440387134,0.458236243,0.228024809,0.51372238,0.067740336,NA,2o
1129_1334_blob_1376,0.650067492,0.272143701,0.314228732,0.581978935,0.458311199,-0.315345626,-0.028095538,-0.046735925,0.380295281,0.327879938,0.525797114,0.04651833,0.472987008,-0.010311057,NA,2a
1129_1334_blob_1374,0.552491558,0.43510867,0.632518133,0.582999767,0.213654184,0.050753963,0.120732109,-0.011423209,0.458565994,0.813544722,-0.180526541,0.178508461,0.138556463,0.183765654,NA,1
1129_1334_blob_1368,0.748207074,0.51309047,0.603618429,0.851062223,0.656546178,-0.303757296,-0.106063026,0.065651631,0.778707453,0.526649302,0.500517924,0.169913154,0.597291491,0.009040644,NA,2o
1129_1334_blob_1364,0.484577454,0.346096633,0.16914565,0.460661918,0.390563579,-0.421242289,-0.155725347,-0.194652086,0.236410448,0.298235566,0.591840569,0.311584003,0.559636038,0.030022094,NA,2a
1129_1334_blob_1362,0.787738314,0.350732053,0.676916043,0.759727869,0.163186429,-0.156668291,0.073785312,0.046681924,0.656059841,0.553440368,0.121480851,0.074647336,0.27066611,-0.028271921,NA,2a
1129_1334_blob_1358,0.074713835,-0.030371887,-0.004858737,0.007252314,0.15956934,-0.125367185,-0.088831471,-0.076190207,-0.098427753,0.051993055,0.177785389,-0.066426292,0.159083687,0.021779136,NA,3
1129_1334_blob_1352,0.724497517,0.32857889,0.715403169,0.635073034,0.086166499,-0.154284633,0.131258002,-0.033756825,0.453627646,0.583561326,-0.030169349,0.068760023,0.15016009,-0.055054601,NA,2a
1129_1334_blob_1337,0.392725649,0.461949418,0.263639246,0.395355506,0.077061044,-0.200883912,-0.087474993,0.061576358,0.189065051,0.317660776,-0.04989423,0.227047951,0.294063876,0.074196371,NA,2b
1129_1334_blob_1331,0.614663197,0.2077647,0.320207941,0.461818938,-0.017353919,0.198242921,0.35813371,-0.045677038,0.184010936,0.532299663,0.059989228,-0.065881986,-0.052531124,0.0213134,NA,2a
1129_1334_blob_1324,0.87762512,0.419366083,0.576990851,0.860853538,0.484329298,-0.237966435,0.101023801,-0.021235778,0.692478353,0.655887313,0.377422171,0.071085788,0.406059055,-0.058517363,NA,2a
1129_1334_blob_1323,0.699112134,0.124711498,0.395202703,0.479007613,-0.05153757,-0.079400499,0.173533316,-0.174882476,0.251057697,0.478346066,0.084294066,-0.00023813,-0.021254258,-0.10938405,NA,2a
1129_1334_blob_1320,0.70623327,0.149541793,0.590949804,0.557823971,0.018232584,-0.064565367,0.285588312,-0.1248743,0.389883574,0.570807202,0.021346195,-0.02383679,0.007693848,-0.100132396,NA,2a
1129_1334_blob_1301,-0.016464745,0.703169707,-0.075043455,0.250636039,0.253352484,-0.300553763,-0.260302023,0.223710856,0.163351517,0.001439665,0.093155194,0.683156877,0.417556468,0.249419937,NA,2b
1129_1334_blob_1300,0.473083339,0.434292841,0.314567646,0.541180391,0.60865178,-0.250752958,-0.19105289,0.036199471,0.394451764,0.363925507,0.426229352,0.155223317,0.459685297,0.013235005,NA,3
1129_1334_blob_1297,0.607284456,0.294348243,0.627839109,0.579417674,0.117098938,-0.141450929,0.01098375,0.034114707,0.478922193,0.435506734,-0.00024408,0.05977286,0.21315704,-0.026370247,NA,1
1129_1334_blob_1274,0.684742073,0.527057944,0.374724858,0.700425217,0.491110833,-0.206943396,-0.07902954,-0.0618596,0.514370285,0.610355264,0.409379711,0.258411096,0.5112397,0.309108964,NA,2a
1129_1334_blob_1271,0.74323476,0.474440302,0.511991433,0.756877998,0.668288979,-0.302802437,-0.142155374,-0.10337894,0.574084244,0.662432449,0.474185159,0.138553199,0.489176817,0.071866167,NA,2a
1129_1334_blob_1270,0.634004675,0.522909594,0.348181918,0.693988772,0.719490099,-0.330270195,-0.077689208,0.033730996,0.526053863,0.445885181,0.546654196,0.191494736,0.674473447,0.081517235,NA,3
1129_1334_blob_1264,0.152331141,0.790882245,0.10795405,0.412129522,0.472948249,-0.358633984,-0.274347431,0.181151485,0.306404996,0.215991188,0.254762359,0.574901541,0.606739801,0.209734712,NA,2b
1129_1334_blob_1251,-0.073115848,0.190134524,-0.074136339,0.031748843,-0.009445784,-0.15143885,-0.123831571,-0.149548149,0.027206337,0.086650667,0.122882966,0.496417011,0.285882859,0.125032586,NA,2b
1129_1334_blob_1241,0.48440477,-0.039464467,0.218880665,0.29920777,-0.100786172,-0.040374695,0.04644513,-0.164891,0.201356482,0.27702348,0.134263501,-0.065159765,-0.107288271,-0.108241109,NA,2a
1129_1334_blob_1236,0.837293653,0.25166349,0.619741371,0.745913215,0.210478385,-0.153598423,0.095058782,-0.035194155,0.634690613,0.537010537,0.184857612,0.000792948,0.238664136,-0.080782651,NA,2a
