"","Compound.Name","Rownum","sum_rawvol","sum_ISrawnormvol","sum_ISnormnormvol","n_occur","cumsum_raw","cumsum_ISrawnorm","num_pct","cumsum_ISnormnorm.x","pct_occur","raw_cumsum","ISrawnorm_cumsum","cumsum_ISnormnorm.y","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","A1","BB1","BB2","BB3","BB4","BB5","ISOP1","ISOP2","ISOP3","MT1","MT2","MT3","SQT1","SQT2","SQT3","SQT4","SQT5","man_cat1","man_cat1_alternate","man_cat1_certainty","man_cat1_notes","LRI_avg","RI2","relative_LRI","relative_LRI2","identifiable","count","pct_count","pct_normvol","ams_max","trac_max"
"278","1129_1334_blob_1021",919,1043.64429856824,0.00192070285696277,20.5989345231233,1,2.53542912265344e-05,2.80042926191266e-05,0.693584905660377,2.80042926191266e-05,0.0185185185185185,0.997502376688647,0.997410077160984,1.13e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pinonic acid",474,490,1556.521739,1550,"Ethanone, 2-cyclohexyl-1-(1H-imidazol-4-yl)-",657,764,NA,"C11H16N2O","limonox_L_blob_567",607,614,1549,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,1556.52173913043,0.614697628614161,0.671242020511802,0.727241098453008,FALSE,1,0.00245098039215686,0.000438401906555367,NA,"BB1"
"279","1221_0832_blob_905",920,1038.28053328291,0.000764332594674705,8.19722687167242,2,2.5223983929976e-05,1.11441463014503e-05,0.694339622641509,1.11441463014503e-05,0.037037037037037,0.997527600672577,0.997421221307286,1.13e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",453,462,1966.442953,NA,"Silane, [2-(cyclopentyloxy)ethoxy]trimethyl-",672,761,NA,"C10H22O2Si","limonox_S_blob_687",495,514,NA,0,1,NA,0,0,1,0,0,0,1,-1,0,NA,0,0,"-1",1,"NYC",NA,NA,NA,1966.44295302013,0.0474229026753045,0.84801844254603,0.0561054447390201,FALSE,1,0.00245098039215686,0.000174459503474512,NA,"BB1"
"280","1202_0046_blob_1575",921,1037.75411851671,0.0019098626830946,20.4826770651203,1,2.52111952113421e-05,2.78462403728117e-05,0.695094339622642,2.78462403728116e-05,0.0185185185185185,0.997552811867788,0.997449067547659,1.13e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C28",716,818,2838.383838,2852,"Eicosane, 7-hexyl-",783,791,NA,"C26H54","limonox_S_blob_789",0,577,1613,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,2838.38383838384,1.64296887625762,1.22403847936566,1.94377598785838,TRUE,1,0.00245098039215686,0.000435927628520131,NA,"BB1"
"281","1128_1901_blob_1226",922,1036.11043101347,0.000762735068914426,8.18009390994661,3,2.51712634724347e-05,1.11208540057705e-05,0.695849056603774,1.11208540057705e-05,0.0555555555555556,0.997577983131261,0.997460188401664,1.13e-05,0.199126847,-0.352502335,-0.971055732,-0.020796838,-0.996719274,0.997190614,NA,NA,NA,NA,NA,NA,"phthalimide",0,479,2700.934579,1593,"Octocrylene",809,819,NA,"C24H27NO2","limonox_S_blob_687",255,347,NA,0,-0.449257509,NA,0,0,-0.891263517,1,0,0,-0.701064607,0.794418728,0,NA,0,0,"-0.971400788",-0.888563905,"NYC",NA,NA,NA,2701.87503673661,0.893440115900775,1.16516975846587,1.05701785893419,TRUE,1,0.00245098039215686,0.000174094866989207,"AMS1_PMF_6r2","ISOP1"
"282","1128_1901_blob_853",923,1035.24352882396,0.00190524224220096,20.4331242885983,3,2.51502029534362e-05,2.77788732741759e-05,0.696603773584906,2.77788732741759e-05,0.0555555555555556,0.997603133334214,0.997487967274939,1.12e-05,0.542177236,0.998434627,-0.432255591,-0.408905569,-0.435606566,-0.438023883,NA,NA,NA,NA,NA,NA,"C7 acid",526,585,2412.173913,NA,"5,8,11-Eicosatrienoic acid, (Z)-, TMS derivative",807,820,2371,"C23H42O2Si","limonox_S_blob_687",499,582,NA,1,-0.824244075,NA,-1,-0.627818185,-0.829500407,0.998666616,0.992454738,0.988931592,0.039866275,0.957060868,0,NA,0,-0.188486756,"0",1,"NYC",NA,NA,NA,2408.73633358759,0.147022531713561,1.03875519550456,0.173940523736468,TRUE,1,0.00245098039215686,0.000434873009327184,"AMS1_PMF_2r2","ISOP1"
"283","1128_1901_blob_702",924,1028.72033497535,0.00189323708193828,20.3043727176335,1,2.49917285030975e-05,2.76038352563394e-05,0.697358490566038,2.76038352563394e-05,0.0185185185185185,0.997628125062717,0.997515571110195,1.12e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",584,649,3050,NA,"Undecanoic acid, 11-fluoro-, trimethylsilyl ester",712,830,NA,"C14H29FO2Si","limonox_S_blob_687",533,600,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,3050,0.186565060079219,1.31529686421517,0.220722795906743,FALSE,1,0.00245098039215686,0.000432132822250051,NA,"BB1"
"284","1221_0832_blob_1286",925,1026.24644916533,0.00121766725158208,13.0590985978718,4,2.49316279292002e-05,1.77538706221091e-05,0.69811320754717,1.77538706221091e-05,0.0740740740740741,0.997653056690647,0.997533324980817,1.11e-05,-0.510295757,-0.401612721,-0.742112742,0.656689208,-0.186892617,0.675107977,NA,NA,NA,NA,NA,NA,"C7 acid",415,484,1902.013423,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",613,631,NA,"C13H26BNO6Si","limonox_S_blob_725",566,610,1893,0,0.321015312,NA,0,0,-0.971075117,-0.621590418,-0.100968019,0,-0.369378813,0.419556207,0,NA,0,0,"-1",-0.323583112,"NYC",NA,NA,NA,1900.84119354254,1.01291580201538,0.819728020077872,1.19836805318221,FALSE,1,0.00245098039215686,0.00027793348810225,"AMS1_PMF_6r2","MT2"
"285","1202_1412_blob_1496",926,1021.47876561789,0.00154607604372201,16.5811796847952,4,2.48158018404613e-05,2.25421468931838e-05,0.698867924528302,2.25421468931838e-05,0.0740740740740741,0.997677872492487,0.99755586712771,1.11e-05,0.88351574,0.565090508,0.829826338,0.852915964,0.827957698,0.992210055,NA,NA,NA,NA,NA,NA,"C7 acid",409,480,1798.787879,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",636,651,NA,"C13H26BNO6Si","limonox_L_blob_598",683,746,1795,0.989243164,0.725401469,NA,0,0.11276177,0.802493024,0.899849573,0.856233699,0.963212454,0.445282978,0.623822939,0.999461103,NA,1,1,"0",0.434115699,"A",NA,NA,NA,1798.48115299335,-0.241104783557127,0.775585777338435,-0.285248062582684,FALSE,1,0.00245098039215686,0.000352893047870571,"AMS1_PMF_6r2","MT3"
"286","1128_1901_blob_1160",927,1019.62530601682,0.00187649876589633,20.1248595384213,2,2.47707738988854e-05,2.73597867307224e-05,0.699622641509434,2.73597867307224e-05,0.037037037037037,0.997702643266386,0.997583226914441,1.11e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",484,569,2291.935484,NA,"Linoelaidic acid, trimethylsilyl ester",744,767,NA,"C21H40O2Si","apin_ox_S_blob_595",465,577,2279,-1,-1,NA,0,-1,-1,1,1,1,-1,-1,-1,NA,0,0,"0",-1,"NYC",NA,NA,NA,2293.96774193548,0.166664623555184,0.989261828714258,0.197178837635647,FALSE,1,0.00245098039215686,0.000428312288720508,NA,"ISOP1"
"287","1129_1334_blob_1771",928,1018.64052789491,0.00187468639921659,20.1054224753521,6,2.47468497023649e-05,2.73333620046651e-05,0.700377358490566,2.73333620046651e-05,0.111111111111111,0.997727390116088,0.997610560276446,1.11e-05,0.277173637,0.819846386,0.202957164,0.212614803,0.153886956,-0.303543439,NA,NA,NA,NA,NA,NA,"C7 acid",400,516,2157.037037,NA,"<df>-D-Galactopyranoside, methyl 2,6-bis-O-(trimethylsilyl)-, cyclic methylboronate",666,688,NA,"C14H31BO6Si2","apin_ox_S_blob_592",377,510,NA,0.993333853,0.674467155,NA,0.97217239,0.962986182,0.815990949,0.611105479,0.909821723,0.81444389,0.765157898,0.636895638,0.98581308,NA,-1,0.820150737,"0.985677758",0.791533063,"A",NA,NA,NA,2157.08968772694,0.196574019104617,0.930233869540367,0.232564270506885,FALSE,1,0.00245098039215686,0.000427898614629851,"AMS1_PMF_2r2","MT3"
"288","1129_1334_blob_1103",929,1014.20180356755,0.00186651745649489,20.0178131319092,2,2.46390153478586e-05,2.72142569273035e-05,0.701132075471698,2.72142569273035e-05,0.037037037037037,0.997752029131436,0.997637774533373,1.1e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",350,492,1900.671141,NA,"Quininic acid (5TMS)",650,804,1851,"C22H52O6Si5","limonox_S_blob_725",551,686,1893,-1,1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,0,0,"0",0,"NYC",NA,NA,NA,1901.01124614547,0.146922730892147,0.819801354391117,0.17382245062928,FALSE,1,0.00245098039215686,0.000426034047161357,NA,"BB1"
"289","1128_1901_blob_1464",933,984.345326961271,0.00181157017225715,19.4285207767,3,2.39136822013907e-05,2.64131127936122e-05,0.704150943396226,2.64131127936122e-05,0.0555555555555556,0.997848879996244,0.997744748139311,1.07e-05,0.802830446,0.962784726,-0.999991457,-0.586817842,-0.983377511,-0.57800444,NA,NA,NA,NA,NA,NA,"beta-caryophyllonic acid, TMS",513,652,1915.436242,1931,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",667,686,NA,"C13H26BNO6Si","limonox_S_blob_716",597,627,1911,0,0.033714757,NA,0,1,0.964390169,0.998725551,0.999360056,1,0.999999133,0.997844673,0,NA,0,0,"-1",0.978300911,"NYC",NA,NA,NA,1916.14366043896,1.18212349039868,0.826327130479061,1.39855555910117,FALSE,1,0.00245098039215686,0.000413492287210027,"AMS1_PMF_2r2","ISOP3"
"290","1129_1334_blob_1143",935,970.556593403529,0.00178619365271444,19.1563655796637,1,2.35786987527697e-05,2.60431172597623e-05,0.705660377358491,2.60431172597623e-05,0.0185185185185185,0.997896249523179,0.997797068674784,1.05e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",412,578,2017.777778,NA,"2-Cyclohexene-1-carboxylic acid, 2-(7-hydroxy-3-methyl-1,3-octadienyl)-1,3-dimethyl-4-oxo-, methyl ester, [R-[R*,S*-(E,E)]]-",594,658,NA,"C19H28O4","bcp_ox_L_blob_641",513,580,2030,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,2017.77777777778,0.694318887800887,0.870156322555461,0.821440017231515,FALSE,1,0.00245098039215686,0.000407700077077714,NA,"BB1"
"291","1202_0046_blob_924",937,961.590707414887,0.00176969300890581,18.9794013604606,1,2.33608815474519e-05,2.58025340503679e-05,0.707169811320755,2.58025340503679e-05,0.0185185185185185,0.997942990378516,0.997848694830626,1.04e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C31",595,889,3193.478261,3159,"2-methyloctacosane",857,875,NA,"C29H60","limonox_S_blob_789",0,583,1613,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,3193.47826086957,0.835617811248936,1.37717112867575,0.988609011408792,TRUE,1,0.00245098039215686,0.000403933792418495,NA,"BB1"
"292","1129_1334_blob_1673",940,949.415534413755,0.00174728605511957,18.7390938229193,3,2.30650979337939e-05,2.54758354731995e-05,0.709433962264151,2.54758354731995e-05,0.0555555555555556,0.998012689876889,0.9979256792405,1.03e-05,-0.854256899,0.879823891,0.150017468,0.076544039,-0.039613993,-0.707800479,NA,NA,NA,NA,NA,NA,"C7 acid",436,571,2160,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",688,733,NA,"C13H26BNO6Si","limonox_S_blob_687",443,585,NA,0.996725447,0.492330972,NA,0.898281418,1,0.890283799,-0.333968363,0.461311537,0.867526825,0.616468679,0.999950536,0.997753989,NA,0,1,"0",0,"A",NA,NA,NA,2158.02469135802,0.823703433979316,0.930637085062987,0.974513260246588,FALSE,1,0.00245098039215686,0.000398819387957453,"AMS1_PMF_2r2","MT2"
"293","1128_1901_blob_933",941,938.432637447945,0.00172707334317461,18.5223188395429,1,2.27982794702961e-05,2.51811294504116e-05,0.710188679245283,2.51811294504116e-05,0.0185185185185185,0.998035488156359,0.99795086036995,1.02e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",458,594,2894.949495,NA,"Perhydrobenzo[e]isoxazolo[2,3-b][1,2]oxazine-3-carboxamide,4-phenyl-8a-[(1,1,1-trimethylsilyl)oxy]",585,603,NA,"C20H30N2O4Si","limonox_S_blob_687",463,624,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,2894.9494949495,0.574623572297908,1.24843212877651,0.679829982193126,FALSE,1,0.00245098039215686,0.000394205820886836,NA,"BB1"
"294","1129_1334_blob_1652",942,890.273481938333,0.000943929370885116,10.123345854789,4,2.16283011015264e-05,1.37627089053511e-05,0.710943396226415,1.37627089053511e-05,0.0740740740740741,0.998057116457461,0.997964623078855,9.67e-06,-0.167869886,0.693652576,-0.971997554,-0.708038058,-0.831898017,-0.873499117,NA,NA,NA,NA,NA,NA,"cis-Vaccenic Acid, TMS",538,559,2256.451613,2259,"10,12-Docosadiynedioic acid, 2TMS derivative",633,642,NA,"C28H50O4Si2","limonox_S_blob_687",420,569,NA,0,-0.249011553,NA,0,0.727447873,0.371276685,0.666481033,0.992231148,1,0.161020718,0.610799412,0,NA,0,0,"0.60656096",0.831918869,"NYC",NA,NA,NA,2255.42580645161,0.555166587859327,0.972640816621563,0.656810666553992,FALSE,1,0.00245098039215686,0.000215452605981969,"AMS1_PMF_2r2","ISOP3"
"295","1128_1901_blob_955",943,877.296583096945,0.00161455972678588,17.315645663341,1,2.13130403628886e-05,2.35406548577051e-05,0.711698113207547,2.35406548577051e-05,0.0185185185185185,0.998078429497823,0.997988163733713,9.53e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",477,604,2317.741935,NA,"Perhydrobenzo[e]isoxazolo[2,3-b][1,2]oxazine-3-carboxamide,4-phenyl-8a-[(1,1,1-trimethylsilyl)oxy]",591,594,NA,"C20H30N2O4Si","limonox_S_blob_687",456,600,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,2317.74193548387,0.684075973180102,0.99951432780391,0.809321752684157,FALSE,1,0.00245098039215686,0.000368524501280605,NA,"BB1"
"296","1221_2326_blob_864",945,859.062621251975,0.000632400917903621,6.78230110036864,2,2.08700645525812e-05,9.2205518898338e-06,0.713207547169811,9.2205518898338e-06,0.037037037037037,0.998120224270946,0.998020496020675,9.33e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C18",451,499,1826.845638,1830,"2'-Acetonaphthone, 1',2'a,3',4',4'a,5',6',7',8',8'aa-decahydro-5'<df>-hydroxy-4'a<df>,8'<df>-dimethyl-, (.+-.)-",690,756,NA,"C14H24O2","bcp_ox_L_blob_649",589,626,1839,0,-1,NA,0,0,0,0,0,0,1,1,0,NA,0,0,"-1",0,"NYC",NA,NA,NA,1826.26065662978,1.09250298960089,0.787565545870388,1.29252666227423,FALSE,1,0.00245098039215686,0.000144345996628923,NA,"MT1"
"297","1202_1412_blob_1563",946,858.631780104153,0.00158020938301254,16.947249021628,4,2.08595976991243e-05,2.30398188876284e-05,0.713962264150943,2.30398188876284e-05,0.0740740740740741,0.998141083868645,0.998043535839562,9.33e-06,0.313881623,0.867465559,0.398648235,-0.366202978,-0.209517281,-0.365391148,NA,NA,NA,NA,NA,NA,"C16 Acid",464,538,2081.481481,2078,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",656,680,NA,"C13H26BNO6Si","limonox_S_blob_583",519,601,2078,0.821051113,-0.176724756,NA,0.982088183,0,0.149209733,0.417885571,0.763296226,0.819656891,0.150494805,0.629117359,0.917081321,NA,0,1,"0",1,"NYC",NA,NA,NA,2083.38779956427,0.0372448098345886,0.898450308101973,0.0440638700312624,FALSE,1,0.00245098039215686,0.000360684008855413,"AMS1_PMF_2r2","BB3"
"298","1129_1334_blob_1408",947,855.664765078311,0.00157474894573079,16.8886875478286,2,2.0787517045647e-05,2.29602044470541e-05,0.714716981132075,2.29602044470541e-05,0.037037037037037,0.998161871385691,0.998066496044009,9.29e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta-caryophyllinic acid, TMS",426,629,2042.962963,2060,"4,6-Dioxa-3,7-disilanonane, 2,2,3,3,7,7,8,8-octamethyl-5-[2-methyl-2-(4-methyl-3-pentenyl)cyclopropyl]-, trans-",606,635,NA,"C23H48O2Si2","bcp_ox_L_blob_771",498,549,2035,1,1,NA,1,0,1,-1,-1,1,1,1,1,NA,0,1,"0",0,"NYC",NA,NA,NA,2042.96296296296,0.853561406174338,0.881017304555052,1.00983785478853,FALSE,1,0.00245098039215686,0.00035943765983986,NA,"BB1"
"299","1129_1334_blob_1297",948,852.123479597407,0.00156823163216924,16.8187914080721,4,2.07014850675848e-05,2.28651805054763e-05,0.715471698113208,2.28651805054763e-05,0.0740740740740741,0.998182572870758,0.998089361224515,9.26e-06,0.37066604,0.460577621,0.966500247,-0.158301768,0.133619834,-0.525036268,NA,NA,NA,NA,NA,NA,"C7 acid",395,472,1577.173913,NA,"1,12-Dodecanediol, 2TMS derivative",613,629,NA,"C18H42O2Si2","limonox_S_blob_746",611,642,1576,0.894552536,-0.041557057,NA,0.659469433,1,0.628012042,0.468351084,0.489751007,0.585452533,0.903063375,0.894915116,0.998112896,NA,0,0.069242833,"0",0,"NYC",NA,NA,NA,1576.59776669043,0.475029814770104,0.679899704477557,0.56200184970647,FALSE,1,0.00245098039215686,0.000357950077999366,"AMS1_PMF_3r2","MT3"
"300","1128_1901_blob_753",951,845.414975566952,0.00155588543061866,16.6863822764733,2,2.05385086922854e-05,2.2685170026654e-05,0.717735849056604,2.2685170026654e-05,0.037037037037037,0.998244231327449,0.998157464152267,9.18e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"monostearin TMS",654,708,2794.392523,2788,"2-Oleoylglycerol, 2TMS derivative",729,772,2744,"C27H56O4Si2","limonox_S_blob_633",483,603,NA,0,-1,NA,0,1,1,1,1,1,1,1,0,NA,0,0,"0",-1,"NYC",NA,NA,NA,2791.58878504673,0.146990188702353,1.20385835250826,0.173902259123261,FALSE,1,0.00245098039215686,0.000355132047985576,NA,"ISOP1"
"301","1128_1901_blob_1380",954,834.116510260417,0.00153509195278016,16.4633787614056,4,2.02640238125349e-05,2.23819963025937e-05,0.72,2.23819963025937e-05,0.0740740740740741,0.998305233366786,0.998224842054678,9.06e-06,-0.160177884,-0.883902245,-0.390101622,-0.343091893,-0.337640032,-0.729270851,NA,NA,NA,NA,NA,NA,"C7 acid",485,534,1458.695652,NA,"{[2-(Trichloromethyl)-1,3-dioxane-5,5-diyl]bis(methanediyloxy)}bis(trimethylsilane)",643,649,NA,"C13H27Cl3O4Si2","myrc_ox_L_blob_745",573,610,1451,-0.575762378,-0.464511605,NA,0.413394645,-1,-0.61980642,-0.451605512,-0.31863894,-0.396016165,-0.479121837,0.032758979,-0.557424104,NA,0,-0.615596374,"0",0,"NYC",NA,NA,NA,1458.77583749109,0.285993422110594,0.629089601522912,0.338355251044239,FALSE,1,0.00245098039215686,0.000350385920652413,"AMS1_PMF_1r2","BB3"
"302","1202_1412_blob_1537",956,824.333694460159,0.00151708784708775,16.270290385991,5,2.00263601170061e-05,2.21194922706306e-05,0.721509433962264,2.21194922706306e-05,0.0925925925925926,0.998345309619749,0.998269107031561,8.95e-06,0.787618995,0.682705329,-0.549357644,-0.70663315,-0.627022843,-0.61348982,NA,NA,NA,NA,NA,NA,"C7 acid",354,485,1902.013423,NA,"Prost-13-en-1-oic acid, 9-(methoxyimino)-11,15-bis[(trimethylsilyl)oxy]-, trimethylsilyl ester, (8.xi.,12.xi.)-",642,646,NA,"C30H61NO5Si3","bcp_ox_L_blob_704",499,598,1903,1,0.312421016,NA,0.931679224,0.940758211,0.822079746,0.924285729,0.941341759,0.937601556,0.862307826,0.920853388,0,NA,0,0.075559104,"-1",0.563776009,"NYC",NA,NA,NA,1902.01886450209,0.0573488143070804,0.820235884641864,0.06784866700346,FALSE,1,0.00245098039215686,0.000346276469660158,"AMS1_PMF_1r2","ISOP2"
"303","1129_1334_blob_1750",957,817.267874143523,0.00150408404752926,16.1308287224201,4,1.98547031010016e-05,2.19298938605088e-05,0.722264150943396,2.19298938605088e-05,0.0740740740740741,0.998365164322849,0.998291036925422,8.88e-06,-0.899005866,0.959162666,-0.070899674,0.793715469,0.098172398,0.187089174,NA,NA,NA,NA,NA,NA,"C7 acid",497,556,1417.391304,NA,"Diglycolic acid, 2TMS derivative",691,746,NA,"C10H22O5Si2","myrc_ox_L_blob_718",780,815,1414,0.629795209,0.69776781,NA,0.735657694,0,0.913213034,-0.956416965,-0.911770855,-0.741488162,-0.259093402,-0.214696111,0.177281555,NA,0,-0.525931915,"0",0,"NYC",NA,NA,NA,1417.41506296032,0.465080530945919,0.611252979541985,0.550230976092668,FALSE,1,0.00245098039215686,0.000343308342394536,"AMS1_PMF_2r2","BB3"
"304","1202_0046_blob_1956",958,813.115301051323,0.00149644173202686,16.0488672904015,2,1.97538205036803e-05,2.1818467130007e-05,0.723018867924528,2.1818467130007e-05,0.037037037037037,0.998384918143353,0.998312855392552,8.83e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C14 Diacid",398,483,2327.419355,2317,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",637,713,NA,"C13H26BNO6Si","limonox_S_blob_687",427,608,NA,1,1,NA,1,1,1,1,1,1,1,1,1,NA,0,0,"0",1,"NYC",NA,NA,NA,2326.90967741935,0.416090765874782,1.00346786951528,0.492271795993649,FALSE,1,0.00245098039215686,0.000341563977994492,NA,"BB1"
"305","1128_1901_blob_836",959,807.022835090154,0.00148522927506847,15.928617213253,1,1.96058101552512e-05,2.16549869099908e-05,0.72377358490566,2.16549869099908e-05,0.0185185185185185,0.998404523953508,0.998334510379462,8.77e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",419,520,2530.434783,NA,"Pentadecanoic acid, glycerine-(1)-monoester, bis-O-trimethylsilyl-",710,819,2512,"C24H52O4Si2","limonox_S_blob_633",478,654,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,2530.4347826087,0.186565060079219,1.09123702775941,0.220722795906743,FALSE,1,0.00245098039215686,0.000339004726057157,NA,"BB1"
"306","1221_0832_blob_691",960,800.402765718306,0.00147304582695953,15.7979535611674,1,1.9444982211263e-05,2.14773494140523e-05,0.724528301886792,2.14773494140523e-05,0.0185185185185185,0.99842396893572,0.998355987728876,8.69e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"farnesol",449,462,1834.899329,1832,"Ethyl a-D-glucopyranoside, 4TMS derivative",721,789,NA,"C20H48O6Si4","apin_ox_S_blob_616",540,585,1823,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,1834.89932885906,0.186922511586616,0.791290928983224,0.221145692327328,FALSE,1,0.00245098039215686,0.000336223844641785,NA,"BB1"
"307","1128_1901_blob_1395",961,775.755751389699,0.0011822644220494,12.6794143771536,3,1.88462077245827e-05,1.72376891658342e-05,0.725283018867925,1.72376891658342e-05,0.0555555555555556,0.998442815143444,0.998373225418042,8.43e-06,0.999430856,0.940773319,-0.944684512,-0.98217233,-0.866504463,-0.068863883,NA,NA,NA,NA,NA,NA,"Humulene",0,520,2492.173913,1490,"5,8-Dimethoxy-2,3,10,10a-tetrahydro-1H,4aH-phenanthrene-4,9-dione",647,656,NA,"C16H18O4","limonox_S_blob_702",0,588,1551,0,0.970811324,NA,0,1,0.963061091,0.966801679,1,1,0.979215174,0.999320076,0,NA,0,1,"-1",0.762847268,"NYC",NA,NA,NA,2491.85863208747,1.07279548001673,1.07460126060726,1.26921095345969,FALSE,1,0.00245098039215686,0.00026985276499179,"AMS1_PMF_1r2","ISOP2"
"308","1128_1901_blob_814",962,774.258466295449,0.00142493036207972,15.2819303215414,1,1.88098326853276e-05,2.07758147893107e-05,0.726037735849057,2.07758147893107e-05,0.0185185185185185,0.99846162497613,0.998394001232831,8.41e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C7 acid",448,579,3158.695652,NA,"2-Ketoadipic acid eo-tbdms",606,632,NA,"C20H41NO5Si2","limonox_S_blob_687",424,575,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,"0",0,"NYC",NA,NA,NA,3158.69565217391,0.554723135773872,1.36217130698834,0.65628602392203,FALSE,1,0.00245098039215686,0.000325241452721225,NA,"BB1"
"309","1128_1901_blob_1129",963,773.128250074899,0.00110040995364976,11.801550927908,2,1.87823752161074e-05,1.60442320535397e-05,0.726792452830189,1.60442320535397e-05,0.037037037037037,0.998480407351346,0.998410045464885,8.4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"squalene",207,778,2927.272727,2868,"4,8,12,16-Octadecatetraen-1-ol, 4,9,13,17-tetramethyl-",734,803,NA,"C22H38O","bcp_ox_L_blob_649",0,692,1839,0,1,NA,0,0,1,1,0,0,1,1,0,NA,0,0,"0",1,"NYC",NA,NA,NA,2925.25252525253,0.0671624409350069,1.2615001552466,0.079459046280164,FALSE,1,0.00245098039215686,0.000251169419529794,NA,"BB1"
"310","1129_1334_blob_1609",966,753.365893280508,0.00138648007328482,14.8695630579586,3,1.83022685838237e-05,2.02152006709952e-05,0.729056603773585,2.02152006709952e-05,0.0555555555555556,0.998535896469352,0.99847133424176,8.18e-06,-0.430851241,0.917281773,0.106655582,0.983545407,0.975112292,0.644632943,NA,NA,NA,NA,NA,NA,"C7 acid",464,503,1442.391304,NA,"1,3-Bis(trimethylsilyloxy)pentane",620,776,NA,"C11H28O2Si2","apin_ox_S_blob_592",545,589,NA,0.763087249,0.953560011,NA,0.998389427,0,1,-0.949661634,-0.706650874,0.465421469,0.84091514,0.928750792,0.796222868,NA,0,1,"0",0,"NYC",NA,NA,NA,1441.74190227291,0.704271545199227,0.621743804284316,0.833214882078828,FALSE,1,0.00245098039215686,0.000316465144686808,"AMS1_PMF_4r2","BB3"
