Compound.Name,anthrovol,bbvol,cluster_vol.z1,cluster_vol.z3,cluster_vol.z4,cluster_vol.z5,cluster_vol.z6,cluster_vol.z7,cluster_vol.z8,cluster_vol.z9,cluster_vol.z10,cluster_vol.z11,cluster_vol.z12,cluster_vol.z13,AMS_PMF_1,AMS_PMF_2,AMS_PMF_3,AMS_PMF_4,AMS_PMF_5,AMS_PMF_6,cluster,max_corr,assigned_cluster
AMS_PMF_1,0.62428926,0.52738293,0.541947932,0.604948382,-0.100783565,0.516355546,0.343907978,-0.076215346,0.791972349,0.00514197,0.562793266,0.824651555,0.853744592,0.683653833,1,0.565721488,0.402378511,0.275129526,0.544025346,0.093489636,NA,cluster_vol.z12,12
1128_1901_blob_1034,0.645254659,0.296284222,0.484439734,0.694904766,-0.260405345,0.227582861,0.379271593,0.019801733,0.417646137,-0.133665109,0.346029507,0.713008925,0.642816753,0.762417527,0.621818085,0.528099517,0.476868957,-0.049609443,0.406496046,-0.125931892,NA,cluster_vol.z13,13
1128_1901_blob_1082,0.227050179,-0.072183896,0.26392133,0.233187907,-0.190720037,0.153314814,-0.005504482,0.058315215,0.139919612,-0.047199206,-0.046353497,0.221716523,0.323618538,0.370274293,0.120751027,0.176660475,0.349705619,-0.209852468,-0.041569476,-0.171591196,NA,cluster_vol.z13,13
1128_1901_blob_1085,0.35446139,0.204676229,0.462126413,0.562991163,-0.270481349,0.356059775,0.421878883,-0.059188623,0.355174473,-0.134907198,0.252063807,0.50633183,0.488097543,0.571370864,0.556075224,0.409138363,0.345182452,0.077410078,0.35181877,-0.08136961,NA,cluster_vol.z13,13
1128_1901_blob_1265,0.707599118,0.393304948,0.405943038,0.597768576,-0.328807596,0.148251241,0.358302808,0.005325701,0.354395149,-0.268420719,0.438826677,0.681541448,0.605143544,0.686137915,0.423546546,0.588573188,0.57983309,0.132000697,0.464154167,-0.067007941,NA,cluster_vol.z13,13
1128_1901_blob_1274,0.491961446,0.230898054,0.45467927,0.548819483,-0.186123871,0.119378144,0.245477045,0.124595022,0.347766514,-0.002617083,0.259707504,0.566146206,0.401582738,0.711607288,0.386771973,0.394061246,0.309867621,-0.13109411,0.303182779,-0.007880263,NA,cluster_vol.z13,13
1128_1901_blob_1294,0.116488336,0.250668372,0.015773646,0.224345354,-0.078664536,-0.029430479,0.249990401,0.123272094,0.14850132,0.112734722,0.257406887,0.209761354,0.168581163,0.275159558,0.285384911,0.17316117,-0.152869304,0.018175053,0.182377238,0.003593897,NA,cluster_vol.z13,13
1128_1901_blob_1479,0.320352757,0.311636272,0.311392675,0.539461511,-0.111095605,0.146515748,0.339862692,0.004106971,0.388682179,-0.071574502,0.324397512,0.440169185,0.357554709,0.651341527,0.447502213,0.384137086,0.293422703,0.040990918,0.341485317,0.238117278,NA,cluster_vol.z13,13
1128_1901_blob_1569,0.570463153,0.5423545,0.359017573,0.777870761,-0.37953657,0.447360645,0.466724336,-0.113296378,0.6535962,-0.050306808,0.581466634,0.741194934,0.613481733,0.779979012,0.674970283,0.400230232,0.745809449,0.300607616,0.7380237,0.050071815,NA,cluster_vol.z13,13
1128_1901_blob_901,0.295048907,-0.026793601,0.411383659,0.414991383,-0.290668632,0.259079955,0.202703354,-0.160444359,0.124042821,-0.207666417,0.012866822,0.305981037,0.218832827,0.442781921,0.254397808,0.140790357,0.330866998,-0.172453396,0.214807432,-0.127150566,NA,cluster_vol.z13,13
1128_1901_fb_add_blob_704,0.533619174,0.068615025,0.317138893,0.461150652,-0.102112435,0.253565783,0.049175514,0.296880487,0.279179667,-0.104379188,0.101701627,0.519248694,0.420895202,0.550260233,0.25984956,0.279497977,0.477895433,-0.161295172,0.274670699,-0.111274692,NA,cluster_vol.z13,13
1129_1334_blob_1095,0.399933929,0.565841542,0.352745387,0.46905307,-0.380052736,0.444711452,0.373309866,-0.080579724,0.510154112,-0.060541221,0.589486248,0.54766094,0.504951318,0.619208106,0.59201583,0.347931794,0.47587112,0.461448596,0.6689507,0.072153374,NA,cluster_vol.z13,13
1129_1334_blob_1271,0.74323476,0.474440302,0.511991433,0.683034315,-0.302802437,0.19600359,0.468330086,-0.142155374,0.379415031,-0.171575452,0.517827476,0.760778856,0.657577504,0.766929864,0.574084244,0.662432449,0.474185159,0.138553199,0.489176817,0.071866167,NA,cluster_vol.z13,13
1129_1334_blob_1274,0.684742073,0.527057944,0.374724858,0.506646075,-0.206943396,0.157538934,0.332327779,-0.07902954,0.387295578,-0.129148354,0.551017945,0.68293948,0.584063073,0.684157282,0.514370285,0.610355264,0.409379711,0.258411096,0.5112397,0.309108964,NA,cluster_vol.z13,13
1129_1334_blob_1364,0.484577454,0.346096633,0.16914565,0.405994438,-0.421242289,0.252193994,0.256539662,-0.155725347,0.199559113,-0.237987603,0.379140678,0.459721282,0.286058576,0.511877384,0.236410448,0.298235566,0.591840569,0.311584003,0.559636038,0.030022094,NA,cluster_vol.z13,13
1129_1334_blob_1376,0.650067492,0.272143701,0.314228732,0.532787908,-0.315345626,0.137759693,0.159041238,-0.028095538,0.257075456,-0.091702306,0.3082723,0.644404167,0.421158383,0.657639942,0.380295281,0.327879938,0.525797114,0.04651833,0.472987008,-0.010311057,NA,cluster_vol.z13,13
1129_1334_blob_1466,0.467785825,0.17913662,0.326098798,0.409066975,-0.29270233,0.439537298,0.092195179,-0.054967587,0.423469948,-0.151399798,0.215080868,0.543108396,0.454308902,0.596439561,0.451984946,0.216398432,0.545935643,0.025900899,0.369202956,-0.064409711,NA,cluster_vol.z13,13
1129_1334_blob_1473,0.633185598,0.423074942,0.460621283,0.699561459,-0.354327038,0.277532975,0.358390987,-0.154124954,0.46341906,-0.059762197,0.464290928,0.714349512,0.504331908,0.735700736,0.577695681,0.388804439,0.563890258,0.126898738,0.582893332,-0.003386312,NA,cluster_vol.z13,13
1129_1334_blob_1497,0.491998678,0.27827625,0.524676805,0.543015969,-0.413917403,0.126377542,0.390448927,-0.172701071,0.284825495,-0.144251699,0.323137205,0.562001339,0.464889134,0.62672995,0.50037347,0.456481241,0.274644805,0.067216959,0.349243986,-0.06243537,NA,cluster_vol.z13,13
1129_1334_blob_1531,0.586780709,0.423273229,0.474179964,0.687828968,-0.511189742,0.360509405,0.483132153,-0.226428764,0.433382495,-0.163047452,0.475917642,0.674024542,0.561237252,0.703786181,0.603646446,0.443518389,0.483634084,0.127036296,0.539965061,-0.06523444,NA,cluster_vol.z13,13
1129_1334_blob_1771,0.350005054,0.265965235,0.161659987,0.311816657,-0.255445099,-0.018640999,0.257721957,-0.175351473,0.080664941,-0.09246984,0.295410268,0.261743513,0.092968921,0.328195926,0.043316482,0.291318062,0.140893084,0.119837404,0.315774733,0.047485007,NA,cluster_vol.z13,13
1129_1334_blob_721,0.47722342,0.37934397,0.311892844,0.210136451,-0.30171631,0.276603367,0.116404051,-0.113145928,0.329559714,-0.13111149,0.407444717,0.434301728,0.299959704,0.44169706,0.248176718,0.280750814,0.274773864,0.250075792,0.369045749,0.025364892,NA,cluster_vol.z13,13
1129_1334_blob_822,0.528999272,0.460839453,0.219443284,0.596854753,-0.474362285,0.169214549,0.428329686,-0.201440198,0.277605649,-0.188875122,0.500709669,0.527305986,0.362758026,0.617942317,0.308192782,0.319148878,0.62087022,0.229636513,0.602072249,0.020923827,NA,cluster_vol.z13,13
1129_1334_blob_895,0.659740529,0.500123469,0.361040456,0.679097907,-0.450656501,0.208967384,0.453417674,-0.207992298,0.374205513,-0.184310757,0.547039469,0.682277624,0.498857939,0.721929758,0.494168089,0.464987143,0.569219544,0.199223563,0.630820002,-0.02494752,NA,cluster_vol.z13,13
1129_1334_blob_910,0.569109714,0.419569145,0.202984286,0.629990574,-0.345308874,0.036725346,0.311162813,-0.074641399,0.262441894,-0.162925646,0.450829499,0.545101915,0.303353282,0.641817496,0.232983064,0.4117379,0.593576787,0.157336722,0.559447873,0.043876345,NA,cluster_vol.z13,13
1129_1334_blob_965,0.596427886,0.312443479,0.482802533,0.504030945,-0.258195542,0.28593713,0.255911652,-0.003396554,0.467476201,-0.077837817,0.352761357,0.657642329,0.492298208,0.668434098,0.488279668,0.419744024,0.310557329,-0.100435815,0.299168097,-0.164192695,NA,cluster_vol.z13,13
1202_0046_blob_1000,0.62448035,0.476222881,0.240194713,0.519626684,-0.288761568,0.08589467,0.277893574,-0.064719004,0.260715782,-0.13336531,0.49962513,0.573203586,0.343613861,0.635111232,0.273788129,0.415462342,0.522692959,0.23309479,0.548131386,0.090661174,NA,cluster_vol.z13,13
1202_0046_blob_1096,0.645292371,0.517536025,0.413976641,0.653091601,-0.341235341,0.307264903,0.447387097,-0.101817782,0.569660645,-0.121340939,0.55092199,0.709299111,0.581978303,0.738891829,0.505437972,0.521767932,0.557358726,0.165321057,0.490917288,-0.019676314,NA,cluster_vol.z13,13
1202_0046_blob_1275,0.4025181,0.076401851,0.226184161,0.512007553,-0.178016373,0.27873708,0.081205433,-0.011875922,0.309155236,-0.117809445,0.107214928,0.464601282,0.371948408,0.583954159,0.400656292,0.227087846,0.506602812,-0.141458734,0.366833598,-0.069027427,NA,cluster_vol.z13,13
1202_0046_blob_1347,0.3297132,0.361609734,0.286078636,0.417698826,0.37146852,-0.024837848,0.313072644,0.224480067,0.369871591,0.153771595,0.354571461,0.39678828,0.289071533,0.419947605,0.258765134,0.511212355,0.030429002,-0.000551902,0.137077534,0.234894608,NA,cluster_vol.z13,13
1202_0046_blob_1718,0.305705728,0.501581423,0.469278337,0.503313261,-0.48929221,0.146914436,0.521800475,-0.340070018,0.335594504,-0.022918177,0.527272475,0.448086607,0.381263404,0.544529752,0.501473342,0.298727929,0.250243086,0.288274286,0.508721439,-0.009974554,NA,cluster_vol.z13,13
1202_0046_blob_1758,0.411981077,0.577041525,0.370004773,0.669822205,-0.183702675,0.328173721,0.532399659,-0.015981447,0.6202155,-0.053238727,0.594448607,0.594185489,0.548355841,0.720054739,0.620376552,0.501137826,0.453726048,0.318376574,0.619007234,0.256994715,NA,cluster_vol.z13,13
1202_0046_blob_833,0.525878767,0.479831496,0.247459432,0.612768398,-0.342254991,0.201052904,0.351043914,-0.100487403,0.401396955,0.017163425,0.510371514,0.617068376,0.438343879,0.643778117,0.430777326,0.323335031,0.518777624,0.269200043,0.550610675,0.065492965,NA,cluster_vol.z13,13
1202_1412_blob_1157,0.30386327,0.097009346,0.100268254,0.314869954,-0.15143885,0.093419687,0.107708508,0.103276061,0.192007504,0.045041996,0.108681374,0.373123957,0.29164922,0.389596071,0.263682402,0.105811439,0.401284677,0.028849168,0.270442665,0.017585553,NA,cluster_vol.z13,13
1202_1412_blob_1251,0.252684116,0.297924373,0.256048424,0.30397909,0.20127833,-0.036797336,0.276429139,0.060778076,0.168709545,0.080051104,0.293242566,0.266347928,0.231702029,0.331483981,0.206896673,0.453453475,-0.01514002,0.114081378,0.135752135,0.440045107,NA,cluster_vol.z13,13
1202_1412_blob_1268,0.488375082,0.345479035,0.297862458,0.61587778,-0.336599751,0.371869842,0.447587459,-0.157788435,0.373928791,-0.158322067,0.386867608,0.568229787,0.442627124,0.620341878,0.476056491,0.372257183,0.553467754,0.179977894,0.495059479,0.054969914,NA,cluster_vol.z13,13
1202_1412_blob_1325,0.687417813,0.29356261,0.614943994,0.627118764,-0.313364081,0.393596894,0.266572547,-0.081985436,0.560724601,-0.105054585,0.342462582,0.798523699,0.724242132,0.817122244,0.767579493,0.491734236,0.419773376,-0.035762117,0.466300711,-0.043074879,NA,cluster_vol.z13,13
1202_1412_blob_1392,0.565904309,0.471415298,0.269574899,0.617987762,-0.363052502,0.183995993,0.368060332,-0.140591714,0.436889607,-0.052594819,0.502217886,0.661754411,0.523186541,0.704187503,0.570550778,0.396559664,0.51846646,0.163424841,0.594977417,0.042195639,NA,cluster_vol.z13,13
1202_1412_blob_1496,0.311906457,0.094025693,0.076784666,0.434893578,-0.248659113,0.214790019,0.206552173,0.01996802,0.246118205,-0.084001006,0.1190558,0.383634914,0.2839938,0.496409652,0.243895122,0.111590585,0.556059259,-0.026405528,0.274982017,-0.058972822,NA,cluster_vol.z13,13
1202_1412_blob_1505,0.436462232,0.525920132,0.437129073,0.392731994,0.06565693,0.041711368,0.393897255,0.063184236,0.368339856,0.035938154,0.52566799,0.476592641,0.385783276,0.582582182,0.370714652,0.654455077,0.103015618,0.226996551,0.251645611,0.413988699,NA,cluster_vol.z13,13
1202_1412_blob_1773,0.574949989,0.495422127,0.438558006,0.666512137,-0.429284102,0.205712221,0.502924109,-0.186122263,0.437795477,-0.093116617,0.53289737,0.68213895,0.518561895,0.737489872,0.566383982,0.510352189,0.495135265,0.244187623,0.615131474,0.046509304,NA,cluster_vol.z13,13
1202_1412_blob_1819,0.556669866,0.474983935,0.352787267,0.692270139,-0.139951638,0.28415616,0.428188121,-0.025467327,0.556639351,-0.031312406,0.502797154,0.663850433,0.508171616,0.702624961,0.566460846,0.495597237,0.488580405,0.134030145,0.53660219,0.263561637,NA,cluster_vol.z13,13
1202_1412_blob_589,0.276356129,-0.07529412,0.460683308,0.400610132,-0.162467854,0.350642438,0.037294686,0.015843048,0.302057065,-0.036224144,-0.042477921,0.377063072,0.386233654,0.509559324,0.351199064,0.145168769,0.388368169,-0.193342154,0.139612517,-0.131827092,NA,cluster_vol.z13,13
1202_1412_blob_729,0.706232725,0.417585703,0.636351649,0.541905334,-0.283948596,0.16013893,0.234888876,-0.063224399,0.436450078,-0.050259359,0.449341355,0.767710407,0.608050485,0.847721266,0.604913911,0.5545721,0.308530765,0.075031432,0.452752519,0.082746696,NA,cluster_vol.z13,13
1202_1412_blob_756,0.637847448,0.110450069,0.357331693,0.535218672,-0.295534765,0.273901136,0.152327601,-0.037270068,0.310229073,-0.17304075,0.157478631,0.638726178,0.560016392,0.665751968,0.444828619,0.35697086,0.624505686,-0.128606391,0.345157739,-0.109863128,NA,cluster_vol.z13,13
1202_1412_blob_889,0.26529932,0.055597221,0.073753739,0.269540559,-0.153481715,0.20582086,0.063583982,0.099485655,0.2492407,-0.006321784,0.068028424,0.333266926,0.288665686,0.383331725,0.264508393,0.059716881,0.419838184,-0.000561779,0.227646357,-0.011865421,NA,cluster_vol.z13,13
1213_2145_blob_1263,0.590685329,0.21427657,0.296423652,0.476305689,-0.155427222,0.211987748,0.19454513,0.070253591,0.33725459,-0.134269334,0.24428132,0.613330437,0.552547965,0.653394339,0.37253595,0.407316089,0.596895701,-0.009922314,0.327704873,0.039692867,NA,cluster_vol.z13,13
1213_2145_blob_670,0.306797094,0.107958897,0.117042599,0.424034447,-0.103670415,0.250691477,0.177365809,0.158844745,0.327204841,0.044156897,0.133620018,0.456551882,0.435152556,0.479414747,0.400532947,0.211757549,0.319627382,-0.032929652,0.202395692,-0.051974619,NA,cluster_vol.z13,13
1213_2145_blob_954,0.419985956,0.180833968,0.114484537,0.486680649,-0.218868364,0.196190748,0.196665683,0.074051902,0.253902513,-0.107009983,0.210262673,0.525295012,0.497503987,0.538414672,0.474705002,0.262169519,0.523341099,0.07839332,0.392105287,-0.028174144,NA,cluster_vol.z13,13
1221_0832_blob_1080,0.324024054,0.33969503,0.099004174,0.417976603,-0.043354989,0.11374478,0.192626227,0.105231534,0.476546213,0.104837899,0.339708904,0.480769222,0.363839026,0.519650081,0.388410914,0.224151687,0.407907215,0.061671336,0.392824952,0.011581731,NA,cluster_vol.z13,13
1221_0832_blob_1127,0.574191177,0.249135517,0.2854628,0.608698321,-0.103933271,0.175871571,0.144973765,0.172611058,0.436578926,0.074831103,0.273679261,0.628086163,0.472196663,0.642594272,0.414458277,0.32856035,0.590634366,-0.041271138,0.421165035,-0.07841757,NA,cluster_vol.z13,13
1221_0832_blob_1213,0.393713043,0.294111764,0.458276375,0.126177089,0.144288282,0.186662372,0.011099529,0.089792209,0.457573651,0.084558004,0.285563593,0.460119484,0.396563791,0.476660732,0.401216449,0.410526193,-0.045663486,-0.011517415,0.125246448,0.209583028,NA,cluster_vol.z13,13
1221_0832_blob_707,0.342780718,0.329254883,0.152325174,0.533302481,-0.218909837,0.183120184,0.327385987,-0.001342219,0.362302697,-0.150740799,0.352241262,0.396174321,0.409820194,0.538578926,0.28548908,0.404538132,0.662447255,0.235971786,0.478854426,0.110587388,NA,cluster_vol.z13,13
1221_0832_blob_729,0.565534254,0.123433684,0.341910374,0.491497775,-0.052207068,0.15315313,0.135104035,0.214022514,0.338239838,-0.069067151,0.158108554,0.620815862,0.64136371,0.647054905,0.411775538,0.447530069,0.442347206,-0.13006614,0.180443062,-0.024510772,NA,cluster_vol.z13,13
1221_0832_blob_801,0.729639007,0.257312371,0.586780848,0.649767152,-0.277857174,0.469004121,0.186613306,-0.051159994,0.50049844,-0.130772222,0.309755154,0.789457884,0.723919747,0.806097824,0.623695625,0.509579159,0.565660444,-0.026641874,0.438632737,-0.047539919,NA,cluster_vol.z13,13
1221_0832_blob_807,0.65082652,0.499978564,0.467597943,0.769524309,-0.331498608,0.477405537,0.471329028,-0.028268532,0.653422547,-0.104327582,0.546889156,0.79140894,0.787619188,0.798685634,0.726628282,0.580523001,0.72941214,0.243506734,0.610861373,0.016507007,NA,cluster_vol.z13,13
1221_0832_blob_912,0.546685078,0.677979297,0.345145705,0.731707426,-0.271635626,0.315966772,0.509680622,-0.193326159,0.658142155,0.135286483,0.7027126,0.720514499,0.526261359,0.759261521,0.684213825,0.411686731,0.487435758,0.299428097,0.710460546,0.238296648,NA,cluster_vol.z13,13
Blob with BlobID = 584,0.543309736,0.414037474,0.356505338,0.545458938,-0.272370359,0.213984468,0.392406364,-0.115184685,0.382685619,-0.076905411,0.44913218,0.564545553,0.391234829,0.617654044,0.373168582,0.421360098,0.402856355,0.117619371,0.402211901,-0.009884799,NA,cluster_vol.z13,13
cluster_vol.z13,0.745569686,0.501596312,0.630148585,0.714580646,-0.295861762,0.304081805,0.345721222,-0.048411609,0.619867414,-0.118367786,0.538818577,0.847245513,0.725404376,1,0.683653833,0.650238018,0.47254176,0.080153525,0.531061799,0.060072006,NA,cluster_vol.z13,13
1128_1901_blob_1030,0.172804208,0.043195724,0.086325147,0.478445051,-0.169223327,-0.003466197,0.362733744,-0.207637287,0.065644401,-0.097956207,0.066431111,0.243907846,0.133074706,0.333654866,0.280755044,0.291786759,0.261940109,-0.053662457,0.259108751,-0.072318322,NA,cluster_vol.z3,3
1128_1901_blob_1043,0.431906358,0.485289182,0.510277945,0.756375335,-0.471544272,0.304735946,0.592873411,-0.223356187,0.505203719,-0.105365075,0.529045315,0.591188817,0.478613797,0.71420781,0.579664624,0.392507545,0.484134725,0.183976649,0.547197177,-0.020127838,NA,cluster_vol.z3,3
1128_1901_blob_1075,0.240921927,0.024905507,0.036027124,0.374271013,-0.044154123,-0.118313193,0.065031108,0.199792064,0.04198585,-0.049376341,0.044336483,0.207960315,0.125698599,0.257831795,0.101938039,0.21118448,0.271467643,-0.130715059,0.219923634,-0.076223091,NA,cluster_vol.z3,3
1128_1901_blob_1112,0.244823802,0.129690505,0.020489867,0.24262613,-0.100885839,-0.031769303,0.090561521,-0.067736263,-0.018677727,-0.076421855,0.135832076,0.171015817,0.066556774,0.170874275,0.200158696,0.060110385,0.180649796,0.017286533,0.282176448,0.049012192,NA,cluster_vol.z3,3
1128_1901_blob_1165,0.045008147,0.280512762,0.05772501,0.307816022,0.191127174,0.006405881,0.295219134,-0.018770035,0.200140186,0.129243542,0.273115583,0.149962069,0.196070298,0.154570531,0.216167249,0.314364624,-0.080362493,0.139418384,0.064143424,0.296254941,NA,cluster_vol.z3,3
1128_1901_blob_1176,0.175252815,0.326430368,0.151099456,0.44811103,0.001378422,-0.117432338,0.403494997,0.069171006,0.109687346,-0.068281854,0.333728165,0.205852862,0.144421578,0.312726437,0.155443781,0.380444857,0.18057002,0.244134031,0.275293528,0.183401424,NA,cluster_vol.z3,3
1128_1901_blob_1184,0.132994014,-0.053065456,0.168885771,0.37094783,-0.267417599,-0.064989466,0.269455768,-0.219722883,-0.071143005,-0.16679043,-0.022800917,0.092270389,-0.001462124,0.257419061,0.031046739,0.085629412,0.226438085,-0.145549613,0.183406886,-0.092184491,NA,cluster_vol.z3,3
1128_1901_blob_1248,0.206557049,0.437843618,0.037456781,0.672839111,-0.245589533,0.263514056,0.633015377,-0.210940993,0.423769267,-0.053160471,0.466008153,0.33739973,0.275538133,0.383256034,0.411000243,0.186431226,0.657303691,0.405417223,0.674596307,0.20888448,NA,cluster_vol.z3,3
1128_1901_blob_1333,0.053514561,0.01154452,0.127217761,0.407627394,-0.284021787,0.210048527,0.18765812,-0.114131875,0.141896754,-0.126655053,0.037530483,0.150171095,0.175982989,0.344488914,0.184782131,0.029107443,0.447502362,-0.074763108,0.203151158,-0.108452092,NA,cluster_vol.z3,3
1128_1901_blob_1469,0.212035144,0.175691007,0.247550635,0.57163904,-0.437515095,0.054470931,0.48304075,-0.155042386,0.133034913,-0.066259055,0.208653461,0.280335581,0.150796259,0.476871616,0.143725469,0.211645606,0.398024622,-0.040221466,0.3127538,-0.037677096,NA,cluster_vol.z3,3
