PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,time_start,time_end,time_start_num,,,
0.023048086,0.088609211,0.020630665,0.011260793,0.033064462,0.006447579,40:01.0,43:00.8,41718.36,,,
0.035424914,0.038426716,0.017622022,0.020959293,0.006716048,0.006981849,48:01.3,51:01.0,41718.37,,,
0.031729307,0.082760148,0.028770015,0.06410341,6.98E-07,0.003251881,56:01.2,59:00.9,41718.37,,,
0.033748817,0.096712358,0.059989084,0.023970636,0.035679199,0.011456436,00:01.3,03:00.8,41719.33,,,
0.04669119,0.11057615,0.052182488,0.045057278,0.010208243,0.018466499,08:01.1,11:00.7,41719.34,,,
0.039598364,0.12566522,0.070980296,0.011017886,0.028458506,0.005448193,16:00.9,19:00.9,41719.34,,,
0.041933801,0.078432642,0.093254864,0.038544077,0.031529345,0.029167365,24:01.2,27:00.8,41719.35,,,
0.051285885,0.11196907,0.11222579,0.018349307,0.037877057,0.017424041,32:01.4,35:00.9,41719.36,,,
0.059780367,0.1651623,0.093901426,0.055824775,0.081347495,0.017402465,40:01.0,43:00.9,41719.36,,,
0.063321501,0.097936362,0.1261673,0.011488258,0.052148391,0.025539244,48:01.2,51:00.8,41719.37,,,
0.030119494,0.16814387,0.12495399,0.035603758,0.033228442,0.0226181,56:01.3,59:00.8,41719.37,,,
0.062059056,0.11778322,0.18037543,0.073038071,0.038152244,0.16804957,00:01.3,03:01.1,41720.33,,,
0.041370135,2.02E-07,0.27871636,0.13086985,0.21356286,0.11705336,08:00.9,11:00.9,41720.34,,,
0.062498946,0.20124586,0.18282449,0.079321928,0.089969933,0.032316107,16:01.0,19:00.9,41720.34,,,
0.070996389,0.10181864,0.18268815,0.092489786,0.070078813,0.018410899,24:01.3,27:01.1,41720.35,,,
0.059391547,0.22701229,0.18273859,0.060471665,0.065074347,0.03035102,32:01.4,35:01.1,41720.36,,,
0.060100555,0.26035935,0.20592272,0.11547278,0.027919313,0.035557885,40:01.5,43:01.3,41720.36,,,
0.096229069,0.19865836,0.16663843,0.068147026,0.061385531,0.012565629,48:00.9,51:00.9,41720.37,,,
0.086317927,0.26336434,0.20470864,0.013647921,0.040905721,0.014556021,56:01.0,59:01.0,41720.37,,,
0.12303293,0.13658914,0.12104,1.70E-06,0.052065726,0.011252286,01:10.0,03:00.1,41721.33,,,
0.14226699,0.083971426,0.14969671,0.049335029,0.084048785,0.003611064,09:10.1,11:00.1,41721.34,,,
0.12251786,0.16642994,0.15093437,0.030078499,0.026911721,0.024504464,17:10.6,19:00.6,41721.35,,,
0.12232072,0.067089528,0.15929736,0.020183457,0.055080228,0.025877971,25:09.9,27:00.1,41721.35,,,
0.12715764,0.146332,0.1982355,0.011277329,0.041754093,0.015205543,33:10.1,35:00.1,41721.36,,,
0.121975,0.087294787,0.16802736,0.026429493,0.083979711,0.015239744,41:10.1,43:00.2,41721.36,,,
0.11236278,0.21282093,0.15030363,0.023217643,0.083481289,0.003205675,49:10.8,51:00.5,41721.37,,,
0.1331355,0.18303007,0.1850545,0.030658556,0.055497799,0.011216393,57:10.9,59:00.6,41721.37,,,
0.059446398,0.14807935,0.14641242,0.006612617,0.047927689,0.042990457,00:00.9,03:01.2,41722.33,,,
0.071002133,1.01E-06,0.18914442,0.089426786,0.023567658,0.033287749,08:01.0,11:00.9,41722.34,,,
0.056455474,0.10688072,0.14130871,0.025583657,0.061492894,0.21156722,16:01.0,19:00.9,41722.34,,,
0.056108546,0.016226294,0.17661972,0.058966108,0.075832076,0.077295147,24:01.2,27:00.7,41722.35,,,
0.015526643,0.29829529,0.11701864,0.14056706,0.15554072,0.11374957,32:01.2,35:01.1,41722.36,,,
0.031428058,0.096080996,0.15565136,0.023001757,0.072116002,0.06484355,40:01.0,43:00.9,41722.36,,,
0.044302013,0.092557862,0.19046807,0.05548038,0.018932557,0.040138051,48:01.3,51:01.2,41722.37,,,
0.036771674,5.24E-07,0.16254394,0.014731958,0.033337347,0.020356528,56:01.1,59:01.2,41722.37,,,
0.018434422,4.87E-07,0.19424593,0.034903098,0.033247802,0.030335413,00:01.3,03:01.3,41723.33,,,
0.00840465,1.82E-07,0.16310872,0.070955873,0.018827001,0.020590557,08:01.5,11:01.0,41723.34,,,
1.56E-07,0.10075521,0.09841428,0.12302808,0.15060014,0.043444909,16:01.2,19:00.8,41723.34,,,
0.010916843,0.042195786,0.10320493,0.031261165,0.04305286,0.015596971,24:01.1,27:01.1,41723.35,,,
0.009534458,0.011049057,0.101422,0.01694425,0.027468016,0.01328085,32:00.9,35:01.0,41723.36,,,
0.014292365,0.004847309,0.097105794,0.021793686,0.013451757,0.018510472,40:01.3,43:00.9,41723.36,,,
0.015280557,3.55E-07,0.094128929,0.015170415,0.010022022,0.026152965,48:01.4,51:01.0,41723.37,,,
8.61E-08,0.022208599,0.079500146,0.011411357,0.055441815,0.12528786,56:01.4,59:01.0,41723.37,,,
0.18082915,0.16209057,0.76476997,0.077760644,0.22623579,0.054552641,00:00.9,03:00.9,41724.33,,,
0.19554351,0.3120555,0.79716212,0.082874432,0.25879759,0.077177577,08:01.0,11:01.0,41724.34,,,
0.20505422,0.2581338,0.87429577,0.12609579,0.29427379,0.10091007,16:01.0,19:01.0,41724.34,,,
0.25096056,0.144252,0.99391931,0.14187922,0.37406573,0.23154035,32:01.3,35:01.3,41724.36,,,
0.27734777,0.35994795,1.000755,0.065447785,0.37386477,0.10941793,40:01.4,43:00.9,41724.36,,,
0.31924355,0.27953637,1.0578029,0.11669936,0.37407687,0.12999958,48:01.2,51:01.2,41724.37,,,
0.27939758,0.27666327,1.0282979,0.039822843,0.32312694,0.76839787,56:01.0,59:01.0,41724.37,,,
0.45772335,0.46374825,0.69090235,0.14306414,0.20315185,0.01809437,00:01.4,03:01.4,41725.33,,,
0.50309116,0.5560025,0.60443068,0.103064,0.18497457,0.019340714,08:01.2,11:00.9,41725.34,,,
0.57503992,0.71681219,0.59105253,0.14227892,0.19226252,0.018073179,16:01.2,19:00.9,41725.34,,,
0.60722792,0.70615757,0.67949921,0.091822647,0.20782271,0.021094607,24:01.1,27:00.8,41725.35,,,
0.55530763,0.48484287,0.65036541,0.078131855,0.22567828,0.025587194,32:01.4,35:01.0,41725.36,,,
0.60600764,0.57576007,0.73023283,0.12785079,0.16606893,0.062076923,40:01.4,43:01.7,41725.36,,,
0.57157493,0.58144885,0.73041356,0.1544695,0.17963256,0.042427655,48:01.2,51:00.9,41725.37,,,
0.26475328,0.27292871,0.21497507,0.043349415,0.12823085,0.019628886,56:01.3,59:01.0,41725.37,,,
0.078174576,0.11524907,0.050928619,0.090435073,0.044165399,0.020143814,00:01.5,03:01.0,41726.33,,,
0.075608216,0.18631271,0.079839572,0.047387805,0.002513414,0.024307458,08:01.3,11:00.9,41726.34,,,
0.090699218,0.033867057,0.11370807,0.05826189,0.04857209,0.049413893,16:01.4,19:01.0,41726.34,,,
0.079120785,0.15472628,0.067156754,0.056181218,0.004698914,0.019524114,24:01.0,27:00.7,41726.35,,,
0.10417993,0.26967129,0.013538335,0.037640851,0.03641507,0.028308028,32:00.8,35:00.7,41726.36,,,
0.078472927,0.172546,0.064253427,0.05707645,0.036624793,0.021547951,40:01.2,43:01.1,41726.36,,,
0.11754078,0.40890965,0.018837292,0.03587497,0.046500985,0.009691279,56:01.2,59:01.1,41726.37,,,
0.40867272,0.71837002,0.11831957,0.15986785,0.30584821,0.14246571,00:01.3,03:01.3,41727.33,,,
0.39531541,0.66615862,0.22020651,0.13302486,0.26012343,0.13751051,04:01.4,07:01.4,41727.34,,,
0.38785088,0.60506165,0.17310286,0.15795828,0.3098892,0.14230171,08:01.3,11:01.7,41727.34,,,
0.38091528,0.64837009,0.18025507,0.11078179,0.25696078,0.12033135,12:01.2,15:01.1,41727.34,,,
0.44421673,0.47684637,0.23228379,0.13629043,0.25352287,0.12943813,16:01.0,19:01.4,41727.34,,,
0.45195013,0.54541254,0.18380493,0.11330701,0.27241585,0.13802364,20:01.6,23:01.4,41727.35,,,
0.44010487,0.67718154,0.172737,0.051764973,0.24453035,0.11932128,24:01.4,27:01.4,41727.35,,,
0.40128571,0.60106528,0.18679851,0.11432757,0.263053,0.10894529,28:01.5,31:01.4,41727.35,,,
0.42833057,0.55797887,0.23791279,0.082455643,0.2583622,0.1110325,32:01.5,35:01.4,41727.36,,,
0.39695114,0.70900756,0.19576801,0.12059308,0.23431778,0.12496086,36:01.5,39:01.4,41727.36,,,
0.44968137,0.65416002,0.19539377,0.10796693,0.21857992,0.10936958,40:01.5,43:01.0,41727.36,,,
0.40522644,0.65322238,0.19380599,0.14470693,0.21397835,0.10891643,44:01.1,47:01.5,41727.36,,,
0.40151545,0.82394856,0.18648134,0.10897943,0.29267713,0.098636717,48:01.4,51:00.9,41727.37,,,
0.37125519,0.73237425,0.21478921,0.10521828,0.21069123,0.089189857,52:01.3,55:01.4,41727.37,,,
0.40320548,0.64673489,0.18477114,0.15378015,0.22503072,0.11717329,56:01.1,59:01.7,41727.37,,,
0.36614957,0.45587,0.94535643,0.051231991,0.23814178,0.083568923,04:01.3,07:00.9,41677.38,,,
0.42569906,0.43788174,0.93571568,0.025079815,0.20248072,0.10145885,12:01.1,15:01.3,41677.38,,,
0.39471877,0.45057493,1.0282208,1.13E-06,0.080288358,0.04595416,20:01.5,23:01.1,41677.39,,,
0.41683736,0.39625755,0.97208565,0.0683759,0.06601727,0.054670174,28:01.4,2/7/2014 9:31,41677.39,,,
0.48148844,0.26910472,1.0691129,0.052497085,0.10846057,0.04670066,36:01.1,39:00.8,41677.4,,,
0.44129422,0.42446783,1.14731,0.0427971,0.092693068,0.06548214,44:01.3,47:00.9,41677.41,,,
0.47634244,0.31855893,1.1552279,2.16E-06,0.057677116,0.029414015,52:01.1,55:01.1,41677.41,,,
0.2309172,0.38095644,0.42303938,0.133221,0.072768427,0.061289519,04:00.8,07:01.1,41678.38,,,
0.26486829,0.43886778,0.42993337,0.13018079,0.070425823,0.056207232,12:01.0,15:00.9,41678.38,,,
0.30540758,0.33368099,0.44587728,0.12532786,0.094070144,0.095389433,20:00.9,23:00.9,41678.39,,,
0.39427635,0.27651134,0.53166085,0.06200311,0.13732365,0.049750306,28:01.2,31:01.1,41678.39,,,
0.44363898,0.24539115,0.67948139,0.077246144,0.1144425,0.068115048,36:01.3,39:00.8,41678.4,,,
0.40410507,0.37276378,0.59169173,0.037392337,0.14772193,0.04547992,44:00.9,47:00.9,41678.41,,,
0.40454814,0.30843544,0.72242856,0.046529509,0.138052,0.055609349,52:01.1,55:01.1,41678.41,,,
0.16443636,0.34940314,0.27263978,0.045424316,0.033577815,0.0117817,05:10.8,07:00.3,41679.38,,,
0.14767215,0.39098021,0.23394072,0.017195821,0.022164272,0.005492311,13:10.4,15:00.4,41679.38,,,
0.18631457,0.18237178,0.19843142,0.071791857,0.029442037,0.008302735,21:10.8,23:00.3,41679.39,,,
0.21964835,0.26363307,0.18534972,0.01939892,0.06335146,0.021064328,29:10.2,30:59.8,41679.4,,,
0.21223216,0.29391629,0.21731386,0.054099087,0.085145503,0.047126699,37:10.8,39:00.4,41679.4,,,
0.17519586,0.22674501,0.30215394,0.13276665,0.10985036,0.038874608,45:10.4,47:00.2,41679.41,,,
0.15846114,0.19561186,0.16383028,5.16E-07,0.030346792,0.019292573,12:00.9,15:01.0,41680.38,,,
0.15119022,0.17556885,0.13057321,0.026853878,0.04112865,0.011103992,20:01.3,23:01.3,41680.39,,,
0.16801721,0.33401057,0.11871614,0.028514072,0.014986521,0.023308601,28:01.1,31:01.1,41680.39,,,
0.1790522,0.13286835,0.190954,0.034650721,0.00471278,0.009589221,36:01.4,39:00.9,41680.4,,,
0.1428455,0.24406393,0.18016528,0.005989912,1.40E-07,0.02083197,44:01.0,47:01.2,41680.41,,,
0.1609035,0.30179116,0.17308964,0.009261807,0.040330827,0.055919502,52:01.5,55:01.5,41680.41,,,
0.025467986,3.24E-07,0.031879172,0.036887288,0.034237165,0.013206536,04:00.9,07:01.2,41681.38,,,
0.01256965,2.68E-06,0.015438071,0.013079137,0.022151364,0.015383928,12:01.2,15:00.9,41681.38,,,
0.008523908,0.017627029,0.028355893,0.017547779,0.006649232,0.018353978,20:01.0,23:00.8,41681.39,,,
0.014702993,2.61E-07,0.035828408,0.019440699,0.010331814,0.021340501,36:01.0,39:01.4,41681.4,,,
0.087984785,0.00454165,0.22227792,0.045508467,0.069820762,0.017322207,04:01.2,07:00.8,41682.38,,,
0.090615571,0.2014865,0.14499407,0.030645672,0.10097151,0.051293671,12:01.2,15:00.8,41682.38,,,
0.097400643,0.11556157,0.19904414,0.037437279,0.040507164,0.029020485,20:01.2,23:00.8,41682.39,,,
0.080715783,0.12679322,0.17582107,0.065681569,0.077519499,0.036614627,28:01.0,31:00.8,41682.39,,,
0.11857735,0.16497971,0.17586343,0.023687009,0.029411979,0.040372346,36:01.1,39:00.8,41682.4,,,
0.17448185,0.28487486,0.12287765,0.013028594,0.04819886,0.032419138,44:01.0,47:01.2,41682.41,,,
0.06330923,0.14949343,0.182317,0.038891744,0.13160685,0.0618346,52:01.1,55:00.8,41682.41,,,
0.096188784,0.44525114,0.127894,0.050845794,0.15282571,0.093669288,04:01.1,07:01.2,41683.38,,,
0.087930858,0.41141686,0.10955964,0.063111007,0.12970357,0.073410355,12:01.1,15:00.8,41683.38,,,
0.091900356,0.21072049,0.22322199,0.02320038,0.096137851,0.055657957,20:01.1,23:00.8,41683.39,,,
0.085223854,0.3279295,0.13911657,0.087145142,0.081050575,0.025672136,28:01.0,31:00.8,41683.39,,,
0.091321215,0.2753157,0.17159893,0.052949354,0.132561,0.044247806,36:01.1,39:00.8,41683.4,,,
0.076396212,0.32717648,0.16131286,0.043631677,0.077852003,0.039851159,44:01.0,47:00.8,41683.41,,,
0.094383143,0.25454664,0.2002375,0.034465935,0.071081214,0.044379629,52:01.3,55:00.9,41683.41,,,
0.13409364,0.46806812,0.14675379,0.13492943,0.045299541,0.080611639,04:02.6,07:02.2,41684.38,,,
0.16651893,0.60352331,0.140819,0.14041515,0.034019262,0.057491787,12:02.2,2/14/2014 9:15,41684.38,,,
0.15223493,0.53708208,0.15583043,0.066865921,0.076202646,0.066205047,20:02.4,23:02.2,41684.39,,,
0.16339014,0.50479078,0.14835964,0.076156072,0.084822856,0.046937317,28:01.9,31:01.8,41684.39,,,
0.25127316,0.89913571,0.094078429,0.079075359,0.02535555,0.060488194,04:00.9,07:01.3,41685.38,,,
0.2449445,0.60915554,0.062256813,0.054792691,0.10302879,0.058817711,04:01.5,07:01.1,41686.38,,,
0.2371715,0.34029958,0.1172895,0.10191514,0.097305149,0.047875285,12:01.3,15:01.4,41686.38,,,
0.21472777,0.67986649,0.042276856,0.082230859,0.074278072,0.039272405,20:01.1,23:00.9,41686.39,,,
0.23050894,0.70314562,0.060304616,0.077539355,0.024039501,0.048699886,28:01.3,31:01.2,41686.39,,,
0.23584129,0.58157492,0.088303789,0.056255512,0.089679502,0.03450533,36:01.2,39:01.0,41686.4,,,
0.19839884,0.70847505,0.055993199,0.065065794,0.0601332,0.026978986,44:01.0,47:01.3,41686.41,,,
0.24409865,0.69318181,0.067331426,0.023611506,0.04828063,0.015581036,52:01.1,55:00.9,41686.41,,,
0.32441187,0.31332543,0.22766149,0.12237857,0.15500544,0.11869707,05:10.9,07:00.6,41688.38,,,
0.43691298,0.48110643,0.20646706,0.1033225,0.16227636,0.12708907,13:10.6,15:00.1,41688.38,,,
0.46666694,0.50274485,0.26560357,0.030691365,0.17002064,0.1073705,21:11.2,23:01.6,41688.39,,,
0.48788935,0.46357605,0.25676894,0.088142574,0.14372371,0.11237507,29:10.5,31:00.2,41688.4,,,
0.56141698,0.37529278,0.24760099,0.057210591,0.1995652,0.11148093,37:10.7,39:00.5,41688.4,,,
0.53224379,0.304593,0.33060905,0.10829893,0.18116972,0.10957007,45:10.7,47:00.2,41688.41,,,
0.51819026,0.34714201,0.31936422,0.090086855,0.24158908,0.10201286,53:10.1,55:00.0,41688.41,,,
0.24629964,0.52412903,0.10488314,0.043296106,0.12295064,0.089634359,04:01.1,07:01.1,41689.38,,,
0.25492042,0.51442492,0.13212337,0.065132774,0.15032707,0.10455022,12:01.2,15:01.2,41689.38,,,
0.22424886,0.71075827,0.1151595,0.047734004,0.10527264,0.076629996,20:01.2,23:01.2,41689.39,,,
0.21584979,0.55461508,0.099666424,0.062876575,0.12951422,0.06036146,28:01.2,31:01.2,41689.39,,,
0.25510508,0.67693108,0.070781715,0.062195029,0.10485907,0.056816615,36:01.2,39:01.3,41689.4,,,
0.25428984,0.72107857,0.065339178,0.063361384,0.10853993,0.059881695,44:01.2,47:01.3,41689.41,,,
0.21010643,0.84706718,0.12964687,0.053281408,0.13197128,0.066608347,52:01.2,55:01.2,41689.41,,,
3.83E-06,2.20E-07,0.080918431,0.004171496,0.05074301,0.0096325,04:01.3,07:01.3,41691.38,,,
0.012148221,0.011826878,0.079833783,0.03205137,0.033030707,2.77E-07,12:01.3,15:01.2,41691.38,,,
0.01641468,0.047345892,0.073048145,0.067491248,0.029243479,0.009696028,20:01.3,23:00.9,41691.39,,,
0.000212475,0.027822301,0.071340442,0.0170743,0.044385005,0.004090929,28:01.4,31:01.2,41691.39,,,
0.19030786,0.18422151,0.56708282,0.096632786,0.22841507,0.071190715,04:01.6,07:01.2,41692.38,,,
0.19245079,0.20580485,0.58166158,0.028372729,0.15233958,0.032588478,12:01.4,15:01.5,41692.38,,,
0.21285842,0.17495807,0.30883309,0.040550843,0.075635567,0.018931357,04:01.6,07:01.6,41693.38,,,
0.2437515,0.024004951,0.36894071,0.037008509,0.076393068,0.019719815,12:01.4,15:01.9,41693.38,,,
0.29930493,0.15808335,0.37747622,0.068177238,0.057420939,0.020736599,20:01.5,23:01.3,41693.39,,,
0.32709348,0.22678371,0.35722873,0.01569215,0.069768623,0.015975351,28:01.7,31:01.5,41693.39,,,
0.13734093,0.094857432,0.127404,0.11480828,0.057198092,0.017291784,36:01.5,39:01.2,41693.4,,,
0.077058569,0.021184135,0.086382285,0.018365392,0.026842177,0.012771863,44:01.6,47:01.3,41693.41,,,
0.054818876,7.52E-07,0.063949578,0.026001185,0.041560192,0.024709813,52:01.8,55:01.5,41693.41,,,
0.25206614,0.40706557,0.3958371,1.65E-07,0.13417107,0.037425891,04:01.5,07:01.4,41694.38,,,
0.49437347,0.81918144,0.45233598,0.082498647,0.10305528,0.029971456,28:01.6,31:01.3,41695.39,,,
0.46459356,0.73033863,0.43433753,0.10420435,0.1208845,0.022558371,36:01.5,39:01.3,41695.4,,,
0.46063793,0.69130504,0.47452334,0.098477282,0.12281249,0.018547149,44:01.6,47:01.5,41695.41,,,
0.46785137,0.94866216,0.47905472,0.039790414,0.12229914,0.023835337,52:01.6,55:01.5,41695.41,,,
0.14549249,0.25208601,0.12801258,0.040797636,0.035421427,0.021126008,04:01.6,07:01.7,41696.38,,,
0.16108415,0.18008858,0.11699736,0.026137529,0.059280466,0.010154028,12:01.6,15:01.2,41696.38,,,
0.15475535,0.097494863,0.14722356,0.061534856,0.048195872,0.015936701,20:01.4,23:01.5,41696.39,,,
0.19017264,0.12393885,0.15505242,0.025508529,0.047226068,0.019120457,28:01.3,31:01.1,41696.39,,,
0.19507484,0.13526401,0.21193185,0.077373929,0.056279041,0.024418494,36:01.4,39:00.8,41696.4,,,
0.17127728,0.25364235,0.15675436,0.029792022,0.051073309,0.01148015,44:01.2,47:00.8,41696.41,,,
0.20522629,0.31954056,0.17250122,0.011843479,0.037562612,0.034133479,52:01.2,55:00.8,41696.41,,,
0.28718519,0.5765211,0.12415536,0.042834323,0.050595265,0.011142408,13:10.7,15:00.4,41697.38,,,
0.32508609,0.28904372,0.207523,0.069851026,0.06149365,0.015307042,21:10.3,23:00.5,41697.39,,,
0.064035423,0.17082836,0.080765359,0.03136332,0.034531422,0.039850257,04:01.5,07:01.5,41700.38,,,
0.08424864,0.048719592,0.118474,0.074629426,0.074640281,0.03847098,36:01.3,39:01.1,41700.4,,,
0.071198292,0.290822,0.036052007,0.005249641,0.059033442,0.037723906,44:01.1,47:01.0,41700.41,,,
0.053980347,0.16966043,0.093865998,0.015189486,0.052624602,0.053668261,52:01.0,55:01.0,41700.41,,,
0.27238449,0.40448245,0.1913155,0.048536804,0.113267,0.017289065,04:01.3,07:01.0,41701.38,,,
0.31585363,0.43813786,0.16592322,0.061756201,0.073682144,0.024700386,12:01.2,15:00.9,41701.38,,,
0.33842584,0.47876963,0.14691578,0.02203582,0.12932242,0.028382814,20:01.3,23:01.1,41701.39,,,
0.36253721,0.62795329,0.13136229,0.10925549,0.068817057,0.057238884,28:01.2,31:01.0,41701.39,,,
0.34332728,0.64508969,0.091671146,0.036037169,0.083182782,0.040695101,36:01.1,39:00.9,41701.4,,,
0.39736757,0.45342237,0.10662714,0.089399643,0.17080857,0.063356377,44:01.2,47:01.1,41701.41,,,
0.37012529,0.51224291,0.16868336,0.084140927,0.10107914,0.041078016,52:01.5,55:01.2,41701.41,,,
0.24004208,0.42412013,0.14660086,0.095569,0.15542379,0.082503431,04:01.7,07:01.4,41702.38,,,
0.28251386,0.37183294,0.11055864,0.09244778,0.16556451,0.059531283,12:01.7,15:01.4,41702.38,,,
0.30692685,0.25122452,0.19694334,0.091471292,0.13548085,0.054700483,20:01.6,23:01.4,41702.39,,,
0.29317293,0.48055243,0.12483292,0.069334187,0.092240356,0.046594325,28:01.5,31:01.3,41702.39,,,
0.30032179,0.37113577,0.19306006,0.065749168,0.079400137,0.052296236,36:01.6,39:01.4,41702.4,,,
0.23201315,0.2393865,0.21736322,0.055617351,0.19107521,0.05126645,04:01.3,07:01.1,41703.38,,,
0.23876329,0.31417358,0.12498007,0.0178588,0.21396929,0.11074565,12:01.3,15:01.2,41703.38,,,
0.21301708,0.24153671,0.17228021,0.10001399,0.16247043,0.076160066,20:01.2,23:01.1,41703.39,,,
0.24642707,0.38306335,0.16121607,0.096381709,0.18759285,0.073507495,28:01.3,31:01.2,41703.39,,,
0.22359678,0.26767465,0.20320614,0.075070783,0.19756128,0.058498356,36:01.3,39:01.2,41703.4,,,
0.21095136,0.30077916,0.21959534,0.047213886,0.17322978,0.059112187,44:01.2,47:01.1,41703.41,,,
0.2861802,0.21809514,0.31688371,0.0308311,0.20685786,0.074207291,52:01.2,55:01.2,41703.41,,,
0.18783765,0.2806325,0.14811172,0.094659999,0.16370979,0.071829788,04:01.3,07:01.3,41704.38,,,
0.20116508,0.30122715,0.14506622,0.085456215,0.17892966,0.079090357,12:01.1,15:01.1,41704.38,,,
0.17177743,0.26560822,0.18772157,0.10103335,0.11558871,0.060529817,20:01.3,23:01.1,41704.39,,,
0.16612758,0.21180393,0.21142021,0.087342925,0.15967442,0.057297584,28:01.5,31:01.4,41704.39,,,
0.16272822,0.30377087,0.17082171,0.073872425,0.15971993,0.069095843,36:01.2,39:00.8,41704.4,,,
0.15078357,0.27157536,0.1716345,0.16344893,0.24986134,0.16589792,44:01.4,47:00.9,41704.41,,,
0.14489686,0.25711128,0.19735137,0.11877422,0.19044356,0.10359392,52:01.1,55:01.2,41704.41,,,
0.12516457,0.55229002,4.63E-07,0.012104929,0.03531697,0.022301,53:10.3,55:00.1,41705.41,,,
0.1219585,0.30666316,0.009383729,0.05132515,0.041930914,0.018903149,04:01.3,07:01.3,41706.38,,,
0.12958078,0.13308971,0.038156971,0.04360342,0.036939286,0.009523457,12:01.1,15:01.2,41706.38,,,
0.15969436,0.13645387,0.012505085,0.048644017,0.071856149,0.017967399,20:01.2,23:01.2,41706.39,,,
0.15187749,0.25281399,0.000951245,0.042679492,0.035388693,0.017023051,28:01.1,31:01.1,41706.39,,,
0.44223446,0.58519447,0.13615108,0.051400088,0.1627195,0.0134542,04:01.2,07:00.9,41707.38,,,
0.44749758,0.71989995,0.13443607,0.046439223,0.13298014,0.019310609,12:01.5,15:01.7,41707.38,,,
0.44902763,0.76648927,0.19873379,0.029789079,0.077886648,0.023835471,20:01.3,23:01.0,41707.39,,,
0.83148783,0.70402646,0.17133307,0.063680761,0.19190265,0.03532555,04:01.4,07:01.7,41708.38,,,
0.82125717,0.91248637,0.19885042,0.062815875,0.21892557,0.042268984,12:01.3,15:01.1,41708.38,,,
0.80651003,0.90043002,0.23863564,0.039275523,0.19308235,0.040765971,20:01.0,23:01.3,41708.39,,,
0.83530504,0.92358929,0.24948178,0.055139862,0.21505491,0.059724707,28:01.2,31:01.0,41708.39,,,
0.80824637,0.80298567,0.30010843,0.04196728,0.3131035,0.073413931,36:01.2,39:01.5,41708.4,,,
0.83324212,0.86150426,0.30936363,0.10147122,0.29193535,0.090150289,44:01.1,47:01.0,41708.41,,,
0.74345285,0.94779789,0.31519079,0.068910003,0.39854336,0.11034657,52:01.2,55:01.0,41708.41,,,
0.67613906,0.50630844,0.41345772,0.10868243,0.18665677,0.069707379,04:01.3,07:01.0,41709.38,,,
