TAG_time_start_num,TAG_time_end_num,TAG_Time_Start_LT,TAG_Time_Mid_LT,TAG_Time_End_LT,C0_SESQ_D_Fp,C0_SESQ_D_FpUC,C0_SESQ_D_Particle,C0_SESQ_D_ParticleUC,C0_SESQ_D_Total,C0_SESQ_D_TotalUC,C143_Vanillin_TMS_Fp,C143_Vanillin_TMS_FpUC,C143_Vanillin_TMS_Particle,C143_Vanillin_TMS_ParticleUC,C143_Vanillin_TMS_Total,C143_Vanillin_TMS_TotalUC,C144_Vanillic_Acid_Fp,C144_Vanillic_Acid_FpUC,C144_Vanillic_Acid_Particle,C144_Vanillic_Acid_ParticleUC,C144_Vanillic_Acid_Total,C144_Vanillic_Acid_TotalUC,C145_Syringic_Acid_Fp,C145_Syringic_Acid_FpUC,C145_Syringic_Acid_Particle,C145_Syringic_Acid_ParticleUC,C145_Syringic_Acid_Total,C145_Syringic_Acid_TotalUC,C153_C20_Acid_TMS_Fp,C153_C20_Acid_TMS_FpUC,C153_C20_Acid_TMS_Particle,C153_C20_Acid_TMS_ParticleUC,C153_C20_Acid_TMS_Total,C153_C20_Acid_TMS_TotalUC,C155_C22_Acid_TMS_Fp,C155_C22_Acid_TMS_FpUC,C155_C22_Acid_TMS_Particle,C155_C22_Acid_TMS_ParticleUC,C155_C22_Acid_TMS_Total,C155_C22_Acid_TMS_TotalUC,C157_C24_Acid_TMS_Fp,C157_C24_Acid_TMS_FpUC,C157_C24_Acid_TMS_Particle,C157_C24_Acid_TMS_ParticleUC,C157_C24_Acid_TMS_Total,C157_C24_Acid_TMS_TotalUC,C166_Syringol_TMS_Fp,C166_Syringol_TMS_FpUC,C166_Syringol_TMS_Particle,C166_Syringol_TMS_ParticleUC,C166_Syringol_TMS_Total,C166_Syringol_TMS_TotalUC,C167_Guaiacol_TMS_Fp,C167_Guaiacol_TMS_FpUC,C167_Guaiacol_TMS_Particle,C167_Guaiacol_TMS_ParticleUC,C167_Guaiacol_TMS_Total,C167_Guaiacol_TMS_TotalUC,C172_Mannosan_Fp,C172_Mannosan_FpUC,C172_Mannosan_Particle,C172_Mannosan_ParticleUC,C172_Mannosan_Total,C172_Mannosan_TotalUC,C173_Galactosan_Fp,C173_Galactosan_FpUC,C173_Galactosan_Particle,C173_Galactosan_ParticleUC,C173_Galactosan_Total,C173_Galactosan_TotalUC,C174_4hydroxybenzoic_Fp,C174_4hydroxybenzoic_FpUC,C174_4hydroxybenzoic_Particle,C174_4hydroxybenzoic_ParticleUC,C174_4hydroxybenzoic_Total,C174_4hydroxybenzoic_TotalUC,C180_SyringaldehydeT_Fp,C180_SyringaldehydeT_FpUC,C180_SyringaldehydeT_Particle,C180_SyringaldehydeT_ParticleUC,C180_SyringaldehydeT_Total,C180_SyringaldehydeT_TotalUC,C181_SinapaldehydeTM_Fp,C181_SinapaldehydeTM_FpUC,C181_SinapaldehydeTM_Particle,C181_SinapaldehydeTM_ParticleUC,C181_SinapaldehydeTM_Total,C181_SinapaldehydeTM_TotalUC,C182_4_nitrocatechol_Fp,C182_4_nitrocatechol_FpUC,C182_4_nitrocatechol_Particle,C182_4_nitrocatechol_ParticleUC,C182_4_nitrocatechol_Total,C182_4_nitrocatechol_TotalUC,C188_4methyl5nitroca_Fp,C188_4methyl5nitroca_FpUC,C188_4methyl5nitroca_Particle,C188_4methyl5nitroca_ParticleUC,C188_4methyl5nitroca_Total,C188_4methyl5nitroca_TotalUC,C1_SESQ_F_Fp,C1_SESQ_F_FpUC,C1_SESQ_F_Particle,C1_SESQ_F_ParticleUC,C1_SESQ_F_Total,C1_SESQ_F_TotalUC,C2_SESQ_I_Fp,C2_SESQ_I_FpUC,C2_SESQ_I_Particle,C2_SESQ_I_ParticleUC,C2_SESQ_I_Total,C2_SESQ_I_TotalUC,C31_methyl_tetrol_1_Fp,C31_methyl_tetrol_1_FpUC,C31_methyl_tetrol_1_Particle,C31_methyl_tetrol_1_ParticleUC,C31_methyl_tetrol_1_Total,C31_methyl_tetrol_1_TotalUC,C32_methyl_tetrol_2_Fp,C32_methyl_tetrol_2_FpUC,C32_methyl_tetrol_2_Particle,C32_methyl_tetrol_2_ParticleUC,C32_methyl_tetrol_2_Total,C32_methyl_tetrol_2_TotalUC,C33_C5alkenetriol1_Fp,C33_C5alkenetriol1_FpUC,C33_C5alkenetriol1_Particle,C33_C5alkenetriol1_ParticleUC,C33_C5alkenetriol1_Total,C33_C5alkenetriol1_TotalUC,C34_C5alkenetriol2_Fp,C34_C5alkenetriol2_FpUC,C34_C5alkenetriol2_Particle,C34_C5alkenetriol2_ParticleUC,C34_C5alkenetriol2_Total,C34_C5alkenetriol2_TotalUC,C36_levoglucosan_Fp,C36_levoglucosan_FpUC,C36_levoglucosan_Particle,C36_levoglucosan_ParticleUC,C36_levoglucosan_Total,C36_levoglucosan_TotalUC,C37_methylglycericac_Fp,C37_methylglycericac_FpUC,C37_methylglycericac_Particle,C37_methylglycericac_ParticleUC,C37_methylglycericac_Total,C37_methylglycericac_TotalUC,C392_bcaryophyllenea_Fp,C392_bcaryophyllenea_FpUC,C392_bcaryophyllenea_Particle,C392_bcaryophyllenea_ParticleUC,C392_bcaryophyllenea_Total,C392_bcaryophyllenea_TotalUC,C393_bcaryophyllonic_Fp,C393_bcaryophyllonic_FpUC,C393_bcaryophyllonic_Particle,C393_bcaryophyllonic_ParticleUC,C393_bcaryophyllonic_Total,C393_bcaryophyllonic_TotalUC,C39_pinic_acid_Fp,C39_pinic_acid_FpUC,C39_pinic_acid_Particle,C39_pinic_acid_ParticleUC,C39_pinic_acid_Total,C39_pinic_acid_TotalUC,C3_DITERP_A_Fp,C3_DITERP_A_FpUC,C3_DITERP_A_Particle,C3_DITERP_A_ParticleUC,C3_DITERP_A_Total,C3_DITERP_A_TotalUC,C40_pinonic_acid_Fp,C40_pinonic_acid_FpUC,C40_pinonic_acid_Particle,C40_pinonic_acid_ParticleUC,C40_pinonic_acid_Total,C40_pinonic_acid_TotalUC,C42_C5alkenetriol3_Fp,C42_C5alkenetriol3_FpUC,C42_C5alkenetriol3_Particle,C42_C5alkenetriol3_ParticleUC,C42_C5alkenetriol3_Total,C42_C5alkenetriol3_TotalUC,C43_3hydroxyglutaric_Fp,C43_3hydroxyglutaric_FpUC,C43_3hydroxyglutaric_Particle,C43_3hydroxyglutaric_ParticleUC,C43_3hydroxyglutaric_Total,C43_3hydroxyglutaric_TotalUC,C47_SESQ_A_Fp,C47_SESQ_A_FpUC,C47_SESQ_A_Particle,C47_SESQ_A_ParticleUC,C47_SESQ_A_Total,C47_SESQ_A_TotalUC,C4_SESQ_ZB_Fp,C4_SESQ_ZB_FpUC,C4_SESQ_ZB_Particle,C4_SESQ_ZB_ParticleUC,C4_SESQ_ZB_Total,C4_SESQ_ZB_TotalUC
41879.79167,41879.80694,8/28/2014 19:00,8/28/2014 19:11,8/28/2014 19:22,,,,,2.53933,0.27963,,,,,17.0989,4.62646,,,,,7.95082,1.34202,,,,,2.5639,0.6906,,,,,16.5092,2.20649,,,,,2.07688,0.219285,,,,,10.746,3.24869,,,,,0,0.1,,,,,0.241362,0.127881,,,,,24.7204,1.18681,,,,,8.36238,1.87253,,,,,63.8815,4.31517,,,,,4.15391,1.08727,,,,,1.07762,1.08727,,,,,27.0817,11.5635,,,,,0.0116673,0,,,,,1.61809,0.26324,,,,,0.646869,0.181319,,,,,44.7833,4.67221,,,,,19.5531,2.22679,,,,,103.382,10.7292,,,,,33.367,3.47089,,,,,233.568,23.611,,,,,0.843446,0.0895675,,,,,1.26519,0.592962,,,,,0.126189,0.0591419,,,,,2.51973,0.420013,,,,,0.453041,0.181319,,,,,28.2855,3.73516,,,,,76.0606,7.89213,,,,,1.05036,0.106017,,,,,1.12582,5.60E+11,,,,,1.53962,0.181319
41879.83333,41879.84861,8/28/2014 20:00,8/28/2014 20:11,8/28/2014 20:22,-0.0384489,0.03,0,0.0870268,2.90089,0.320352,0.0219405,0.0173002,1.8841,1.57041,85.873,23.2013,0.408419,0.142107,11.1427,4.07903,27.2824,3.10398,0.971325,0.179582,17.7084,4.30776,18.2312,2.88225,0.687244,0.129424,26.2366,5.64719,38.1766,3.97895,0.690754,,9.85329,,14.2645,1.40065,0.478009,,36.5225,,76.4055,8.15061,0.00778842,0.0616531,0.12488,1.5096,16.0341,146.487,,,,,0,0.1,1.00368,0.0079157,152.295,2.9103,151.737,2.64117,0.0696271,,4.67113,,67.0878,5.72179,0.615005,0.0111545,45.6879,3.19604,74.2886,5.01905,0.894831,,10.5631,,11.8046,0.964123,0.894831,,3.85954,,4.31315,0.964123,0.401861,,24.9431,,62.0691,10.9435,0.993824,0,0.0959428,0,0.096539,0,,0.103895,,,2.14165,0.345649,-0.00441626,0.117245,0,0.0941646,0.80314,0.220104,0.732468,0.129289,35.4724,5.79497,48.4286,4.83627,0.492921,0.111742,9.78891,1.47593,19.859,2.01029,1.03374,0.14867,108.182,19.3861,104.651,10.4701,0.860647,0.123983,34.9669,5.56692,40.6287,4.05772,1.17849,0.172033,695.598,123.393,590.246,59.4892,0.354478,0.0552215,0.253459,0.0294165,0.71502,0.0729901,,0.274676,,,1.26663,0.378377,,0.274676,,,0.126333,0.0377392,0.551773,0.26511,1.16041,0.380627,2.10305,0.40621,-0.00441626,0.117245,0,0.0497955,0.424711,0.220104,0.0476222,0.0161188,1.09328,0.128176,22.9573,2.66595,0.789305,0.113552,86.9366,13.2083,110.143,11.1177,0.962028,0.14085,1.22953,0.213054,1.27806,0.129,0,0.154588,0,0.189565,1.22625,6.10E+11,-0.00441626,0.117245,0,0.22195,1.89304,0.220104
41879.875,41879.89028,8/28/2014 21:00,8/28/2014 21:11,8/28/2014 21:22,,,,,2.03437,0.224084,,,,,87.4275,23.6258,,,,,41.4355,4.51649,,,,,28.0969,4.39658,,,,,56.6977,5.67918,,,,,24.7888,2.47092,,,,,118.421,12.6011,,,,,17.4568,159.485,,,,,4.28739,1.32518,,,,,221.635,3.9727,,,,,94.0081,6.31587,,,,,82.5956,5.58122,,,,,15.4384,1.12242,,,,,5.30106,1.12242,,,,,33.6658,11.4456,,,,,0.0293623,0,,,,,1.53769,0.25059,,,,,0.637317,0.190176,,,,,64.929,6.73142,,,,,22.1771,2.4587,,,,,148.19,15.3486,,,,,54.1977,5.60876,,,,,756.234,76.4688,,,,,0.783188,0.0831542,,,,,1.32099,0.571347,,,,,0.131755,0.056986,,,,,2.04912,0.374001,,,,,0.426855,0.190176,,,,,22.7062,3.06855,,,,,146.745,15.2899,,,,,1.11849,0.112893,,,,,1.17722,5.86E+11,,,,,1.61723,0.190176
41879.95833,41879.97361,8/28/2014 23:00,8/28/2014 23:11,8/28/2014 23:22,,,,,3.9199,0.431575,,,,,37.6131,10.1679,,,,,16.9293,2.0664,,,,,12.7951,2.0396,,,,,29.8722,3.15519,,,,,11.0155,1.0794,,,,,72.2984,7.65047,,,,,17.9452,163.947,,,,,1.6096,0.547142,,,,,125.793,2.17695,,,,,46.5107,2.89237,,,,,48.7677,3.29497,,,,,11.1846,1.50914,,,,,2.29851,1.50914,,,,,29.8523,11.5013,,,,,0.0319151,0,,,,,2.50165,0.404023,,,,,1.30257,0.26513,,,,,57.493,5.97736,,,,,19.9711,2.30105,,,,,102.035,10.5946,,,,,37.1237,3.86119,,,,,587.932,59.4477,,,,,0.416882,0.0441359,,,,,1.60488,0.685243,,,,,0.160071,0.068346,,,,,1.79267,0.355924,,,,,0.459875,0.26513,,,,,14.7554,2.33083,,,,,92.1057,9.5711,,,,,0.921337,0.092994,,,,,2.6175,1.30E+12,,,,,2.28228,0.26513
41880,41880.01528,8/29/2014 0:00,8/29/2014 0:11,8/29/2014 0:22,-0.0166254,0.03,0,0.139483,4.64945,0.513409,0.102486,0.0274137,3.11693,1.18521,30.4132,8.21947,0.615497,0.189155,8.6954,2.91979,14.1275,1.91141,0.995502,0.188852,10.5109,2.62792,10.5584,1.71947,0.951105,0.18349,27.9534,6.17163,29.3904,3.1553,1.19666,,12.2928,,10.2726,1.00452,1.20193,,83.4511,,69.4309,7.34113,0.017492,0.0628255,0.393881,3.86657,22.5178,205.721,0,,0,,2.92732,0.907773,0.910095,0.00971665,103.962,2.10443,114.232,1.96453,0.144425,,6.15261,,42.6006,2.1832,0.671407,0.0133785,31.4025,2.21244,46.7711,3.1607,,,,,11.3599,0.698974,,,,,2.33691,0.698974,0.545396,,19.5117,,35.7752,10.3274,0.541146,0,0.0279609,0,0.0516698,0,,0.0785341,,,3.03617,0.489111,-0.000624621,0.0879124,0,0.171891,1.95526,0.313998,0.749128,0.128515,42.4122,6.90793,56.6155,5.66506,0.576484,0.128214,11.1193,1.81375,19.2882,1.94497,0.936789,0.135153,89.3626,15.0239,95.3924,9.53874,0.8417,0.121675,29.3624,4.6208,34.8846,3.48165,0.995579,0.146026,551.322,98.116,553.77,55.8131,0.456388,0.0778998,0.158966,0.0203765,0.348314,0.0354564,,0.227103,,,1.73468,0.386355,,0.227103,,,0.173016,0.038535,,0.378821,,,1.65279,0.379149,-0.000624621,0.0879124,0,0.0369859,0.420714,0.313998,0.0946773,0.0299882,1.05458,0.13823,11.1387,1.42128,0.804945,0.115911,73.5258,11.2983,91.3427,9.215,0.649345,0.0962351,0.580143,0.0809062,0.893428,0.0901771,0.0429818,0.00607854,0.126751,6.31E+10,2.94895,1.47E+12,-0.000624621,0.0879124,0,0.238583,2.71387,0.313998
41880.04167,41880.05694,8/29/2014 1:00,8/29/2014 1:11,8/29/2014 1:22,,,,,2.82203,0.309868,,,,,10.135,2.7484,,,,,12.8982,1.61612,,,,,5.83592,1.01338,,,,,19.7938,2.28525,,,,,5.53061,0.537633,,,,,37.0381,4.37214,,,,,2.66935,24.3871,,,,,0,0.1,,,,,46.4036,1.46849,,,,,16.1616,1.87456,,,,,45.4486,3.07118,,,,,6.71894,2.31907,,,,,2.29851,2.31907,,,,,24.5838,12.6668,,,,,0.00831416,0,,,,,2.1264,0.345166,,,,,2.50537,0.207774,,,,,68.1757,7.31489,,,,,23.1707,2.85319,,,,,96.6671,10.4233,,,,,33.7009,3.66581,,,,,305.771,31.011,,,,,0.473044,0.0519872,,,,,1.51428,0.994983,,,,,0.151034,0.0992395,,,,,2.46022,0.385566,,,,,0.533777,0.207774,,,,,16.8912,3.0559,,,,,81.9845,8.76258,,,,,0.715591,0.0722274,,,,,1.6799,8.36E+11,,,,,1.76571,0.207774
41880.08333,41880.09861,8/29/2014 2:00,8/29/2014 2:11,8/29/2014 2:22,-0.00292911,0.03,0,0.0959547,3.19849,0.353204,0.0144379,0.0755649,0.0551609,0.289088,3.82055,1.03739,0.580739,0.207699,5.20061,2.31138,8.95515,2.36288,0.822576,0.216097,2.32864,1.42702,2.83091,1.56732,1.39284,0.382152,16.3719,5.98039,11.7543,2.83459,,,,,0.732664,0.106168,,,,,4.18434,3.05477,,,,,0.619157,5.6566,,,,,0,0.1,0.624719,0.0408839,14.4434,1.16005,23.1199,1.07647,0,,0,,7.00976,0.901082,0.463298,0.0124758,21.1488,1.53896,45.6483,3.08593,,,,,4.54587,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,0.111557,,,2.17003,0.350121,-0.0033977,0.117349,0,0.320877,2.73438,0.239072,0.794502,0.133561,48.1996,8.04138,60.6664,6.06526,0.569454,0.122959,11.4236,1.82392,20.0606,2.04316,0.890569,0.128916,75.2155,12.263,84.4578,8.42984,0.910432,0.132255,25.4685,4.21704,27.9741,2.78688,0.914454,0.143726,146.596,27.3679,160.31,16.1507,0.392846,0.0660563,0.160517,0.0194851,0.408601,0.0416132,,,,,1.07299,0.300569,,,,,0.10702,0.0299787,0.71924,0.284617,1.6709,0.589261,2.32314,0.483765,-0.0033977,0.117349,0,0.0629962,0.536828,0.239072,0.127958,0.0325239,1.57524,0.203255,12.3106,1.53716,0.903711,0.131059,52.1828,8.61524,57.7428,5.79752,0.738894,0.112004,0.398291,0.0600515,0.539036,0.054407,0,0.108827,0,0.208016,1.91143,9.52E+11,-0.0033977,0.117349,0,0.241603,2.05884,0.239072
41880.125,41880.14028,8/29/2014 3:00,8/29/2014 3:11,8/29/2014 3:22,,,,,3.29542,0.362856,,,,,2.79275,0.765637,,,,,5.67108,1.58424,,,,,1.3819,0.967927,,,,,14.6378,2.30989,,,,,0.768067,0.193107,,,,,4.18434,3.05477,,,,,0.162682,1.53626,,,,,0,0.1,,,,,19.2738,1.21503,,,,,5.32838,1.75326,,,,,37.2269,2.5193,,,,,3.88323,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,2.26602,0.366542,,,,,2.74069,0.266193,,,,,64.4145,6.6712,,,,,20.9633,2.32715,,,,,81.2267,8.45003,,,,,29.1658,3.049,,,,,128.484,12.9844,,,,,0.363123,0.0384226,,,,,,,,,,,,,,,,,2.25346,0.412713,,,,,0.475862,0.266193,,,,,10.552,1.97135,,,,,65.1313,6.75232,,,,,0.570347,0.0575673,,,,,2.28504,1.14E+12,,,,,2.29178,0.266193
41880.16667,41880.18194,8/29/2014 4:00,8/29/2014 4:11,8/29/2014 4:22,-0.0237009,0.03,0,0.0940857,3.13619,0.346325,0.0595923,0.132612,0.132551,0.297184,2.22429,0.608024,0.825704,0.30292,3.82496,2.32602,4.63236,2.24666,1.54264,0.495344,0.383089,2.37998,0.248334,1.54074,0.769893,0.23194,10.1664,3.77427,13.205,2.86479,,,,,0.333202,0.0989069,,,,,4.18434,3.05477,,,,,0.281953,2.57592,,,,,0,0.1,0.763258,0.0851686,8.57176,1.3006,11.2305,1.15467,0,,0,,3.28004,0.894867,0.575042,0.0163101,20.8622,1.53212,36.2795,2.45764,,,,,2.80748,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,0.109342,,,2.31672,0.373639,0.0487943,0.0257276,0.152428,0.0120076,3.12388,0.240258,0.710458,0.127048,32.4581,5.24351,45.6861,4.55861,0.521407,0.127287,8.51964,1.40151,16.3397,1.70274,0.909065,0.134665,43.6314,7.31356,47.9959,4.79053,0.905646,0.135964,13.7662,2.32777,15.2004,1.5281,0.846527,0.147748,66.0171,13.3023,77.9858,7.85266,0.405843,0.0743987,0.112424,0.0141582,0.277013,0.0281474,,,,,0.828883,0.287006,,,,,0.0826726,0.0286259,0.776733,0.296272,1.82332,0.658818,2.34742,0.485533,0.0487943,0.0257276,0.0217418,0.0120076,0.445582,0.240258,0.0906034,0.0299147,0.975007,0.128693,10.7613,1.38344,0.826504,0.123631,27.0824,4.30409,32.7674,3.27227,0.355325,0.0599938,0.130752,0.0153526,0.367979,0.0371415,0,0.129081,0,0.217063,1.68161,8.37E+11,0.0487943,0.0257276,0.100967,0.0120076,2.06923,0.240258
41880.25,41880.26528,8/29/2014 6:00,8/29/2014 6:11,8/29/2014 6:22,,,,,5.26212,0.579305,,,,,,,,,,,,,,,,,0.0813141,0.193146,,,,,,,,,,,0.44684,0.147386,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,,,,,12.3802,1.3291,,,,,2.54645,0.498764,,,,,25.3296,1.72614,,,,,2.38958,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,3.35382,0.540255,,,,,2.96695,0.383377,,,,,42.1656,4.4073,,,,,14.0476,1.77569,,,,,48.3002,5.2162,,,,,16.6383,1.84025,,,,,84.6757,8.55452,,,,,0.201828,0.0213935,,,,,0.666915,0.725207,,,,,0.0665179,0.072332,,,,,0,0.1,,,,,0.423598,0.383377,,,,,4.21528,1.8282,,,,,33.7496,3.50137,,,,,0.320993,0.0323991,,,,,5.19728,2.59E+12,,,,,3.3215,0.383377
41880.29167,41880.30694,8/29/2014 7:00,8/29/2014 7:11,8/29/2014 7:22,-0.052451,0.03,0,0.0903673,3.01224,0.332643,,,,,1.30829,0.356841,,0.49735,,,,,,,,,0,0.0355749,,0.354591,,,,,,,,,0.44684,0.132639,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,0.88864,0.0757409,12.1148,1.36095,13.6329,0.997661,,,,,4.32673,0.769575,0.581422,0.0188324,18.6555,1.4021,32.086,2.17606,,,,,2.19419,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,0.127907,,,1.99774,0.32258,-0.00277631,0.118132,0,0.397017,3.3608,0.251055,0.712507,0.122259,40.9369,6.46597,57.4547,5.74568,0.530567,0.120759,10.0328,1.5822,18.9096,1.91794,0.831672,0.121636,54.787,8.61645,65.8758,6.5675,0.808768,0.119074,17.4928,2.71605,21.6289,2.15524,0.898857,0.155606,70.6794,14.1554,78.6326,7.9187,0.325734,0.0569236,0.126084,0.0147121,0.387077,0.0394268,,,,,1.1151,0.327799,,,,,0.11122,0.0326946,,46.4077,,,0,0.1,-0.00277631,0.118132,0,0.0496755,0.42051,0.251055,0.0751283,0.0250002,0.882232,0.111276,11.743,1.45176,0.742169,0.108952,34.7275,5.14192,46.7919,4.69148,0.48934,0.0767419,0.233563,0.0296146,0.477301,0.0481759,0,0.101566,0,0.220158,2.16764,1.08E+12,-0.00277631,0.118132,0,0.25545,2.16242,0.251055
41880.375,41880.38889,8/29/2014 9:00,8/29/2014 9:10,8/29/2014 9:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41880.41667,41880.43194,8/29/2014 10:00,8/29/2014 10:11,8/29/2014 10:22,,0.193214,,,0.1711,0.0210755,0.0141093,0.0751543,0.0538985,0.287477,3.82007,1.05135,0.432723,0.291984,0.836082,0.664782,1.93214,0.81267,,,,,0,0.0355749,0.581763,0.20236,7.34238,2.72498,12.6209,1.63321,0,,0,,0.803529,0.165384,,,,,4.18434,3.05477,,,,,0,0.1,,,,,0,0.1,1.03924,0.170392,6.04076,1.92818,5.81268,1.5919,0,,0,,1.15243,3.99966,0.373554,0.0106529,20.936,1.53508,56.0453,3.78585,,,,,1.63287,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,0.295771,0.0638518,,0.228458,,,0,0.103041,0.623709,0.106653,41.0365,6.20848,65.7943,7.06005,0.354546,0.0811322,8.63326,1.24314,24.3502,2.89675,0.514276,0.0737522,100.336,13.0209,195.1,20.8326,0.641808,0.0924149,38.0765,5.38154,59.3269,6.34411,0.983119,0.207889,32.9587,7.72831,33.5247,3.3971,0.0885208,0.0143629,0.137477,0.015327,1.55305,0.171703,,,,,0.232132,0.397528,,,,,0.0231528,0.0396494,,,,,,,,0.228458,,,0.575147,0.103041,0.0278554,0.03,1.4356,0.198657,51.5377,6.96213,0.578343,0.0834751,76.3314,10.3653,131.983,14.1361,0.709213,0.104637,0.711291,0.10341,1.00293,0.10123,,0.340626,,,0.403296,2.01E+11,,0.228458,,,0.698982,0.103041
41880.45833,41880.47222,8/29/2014 11:00,8/29/2014 11:10,8/29/2014 11:20,,,,,0.290022,0.0331269,,,,,2.68266,0.740366,,,,,0.483103,1.33708,,,,,0,0.0355749,,,,,13.4293,2.2728,,,,,0.491524,0.162125,,,,,4.60277,3.36025,,,,,0,0.1,,,,,,,,,,,4.14501,1.51581,,,,,0.65029,2.63169,,,,,55.6125,3.75711,,,,,1.29331,1.08727,,,,,1.07762,1.08727,,,,,17.0087,12.8454,,,,,0,0,,,,,0.895918,0.149977,,,,,0,0.0792505,,,,,58.5732,6.09281,,,,,27.1713,2.97032,,,,,218.278,22.6549,,,,,68.498,7.10016,,,,,29.1085,2.93898,,,,,2.05832,0.219123,,,,,0.255345,0.611305,,,,,0.0254681,0.0609714,,,,,,,,,,,0.426778,0.0792505,,,,,66.4638,8.20099,,,,,153.449,15.984,,,,,1.09912,0.110939,,,,,0.372406,1.85E+11,,,,,0.51252,0.0792505
41880.5,41880.51528,8/29/2014 12:00,8/29/2014 12:11,8/29/2014 12:22,,0.218027,,,0.212016,0.0242066,0.0103905,0.0705132,0.0418734,0.284392,4.02995,1.09321,,,,,0,0.1,,,,,0,0.0355749,0.886018,0.244688,12.1809,4.02324,13.7479,2.49076,,,,,0.44684,0.132639,,,,,4.18434,3.05477,,,,,0,0.1,,,,,,,0.995923,0.164621,5.71065,1.46102,5.73403,1.11972,0,,0,,2.26775,0.880183,0.475296,0.0111822,25.9296,1.85473,54.5546,3.68514,,,,,1.26354,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,0.413983,0.0725122,,0.448733,,,0,0.0638699,0.64907,0.111035,41.3217,6.17916,63.663,6.3767,0.384034,0.0800754,11.4057,1.45869,29.6997,2.96165,0.816317,0.116662,161.776,24.9448,198.178,19.9813,0.820793,0.117923,47.2233,7.31241,57.5338,5.77403,0.880833,0.181891,33.8671,7.77944,38.449,3.86837,0.0843204,0.0134464,0.183656,0.0189527,2.17807,0.222853,,,,,0.232132,0.713935,,,,,0.0231528,0.0712078,,,,,1.96467,0.349521,,0.448733,,,0.34113,0.0638699,0.00229585,0.03,0.15509,0.0180615,67.5523,7.60153,0.803266,0.115523,102.962,15.8088,128.179,12.9639,0.535486,0.0794923,0.689931,0.0886411,1.28842,0.130045,,0.574348,,,0.327328,1.63E+11,,0.448733,,,0.502961,0.0638699
41880.54167,41880.55694,8/29/2014 13:00,8/29/2014 13:11,8/29/2014 13:22,,,,,0.259806,0.0297416,,,,,7.06071,1.91573,,,,,0.924453,1.16971,,,,,0,0.0355749,,,,,12.6484,2.0255,,,,,0.44684,0.147386,,,,,4.18434,3.05477,,,,,0,0.1,,,,,,,,,,,5.61398,1.36092,,,,,1.42699,1.63317,,,,,54.34,3.67075,,,,,1.21589,1.08727,,,,,1.07762,1.08727,,,,,15.4625,11.6777,,,,,0,0,,,,,0.884156,0.160264,,,,,0,0.0761896,,,,,69.0191,7.16175,,,,,35.4873,3.74727,,,,,290.896,30.2288,,,,,79.6417,8.25589,,,,,41.3921,4.17941,,,,,2.47122,0.263212,,,,,0.232132,0.555732,,,,,0.0231528,0.0554286,,,,,5.59831,0.781209,,,,,0.386916,0.0761896,,,,,75.6514,9.29638,,,,,176.003,18.355,,,,,1.25673,0.126847,,,,,0.406311,2.02E+11,,,,,0.512397,0.0761896
