PMF_factor_1,PMF_factor_2,PMF_factor_3,PMF_factor_4,PMF_factor_5,PMF_factor_6,PMF_total,time_start,time_end,time_start_num
0.77602983,3.2777214,2.7355843,3.1309302,0.92845523,0.41747272,11.26619363,13:10.8,15:00.5,41922.22
0.97794831,3.4233973,2.7669599,2.4516642,1.1502205,0.49719614,11.26738638,21:10.6,23:00.4,41922.22
0.86783683,3.5010359,2.4666986,2.9952257,1.1329155,0.43547013,11.39918271,29:10.6,31:00.4,41922.23
0.98532939,3.6620514,2.5112371,2.4257357,1.2984906,0.50445384,11.38729817,37:10.5,39:00.4,41922.23
0.65689957,3.0907114,2.5713871,3.57656,0.72022492,0.26146999,10.87725291,45:10.8,47:00.8,41922.24
1.1839842,3.5070171,2.6107743,1.96298,1.2718912,0.50627869,11.04292554,53:10.4,55:00.3,41922.25
0.81997013,3.2905045,2.1492629,2.6482716,1.2599458,0.65235329,10.82030809,01:10.4,03:00.4,41922.25
0.95943087,3.1476724,2.1340683,2.2285202,1.3886058,0.38053113,10.23882866,09:10.3,11:00.4,41922.26
0.98040545,3.2214458,2.0116186,1.7960371,1.2447898,0.36711755,9.621414334,17:10.2,19:00.3,41922.26
0.91263884,2.7019429,1.9173957,2.6817429,0.99884468,0.317054,9.529619068,25:10.7,27:00.3,41922.27
1.0972919,3.1552627,2.0429785,1.7511071,1.30449,0.3566573,9.707787544,33:10.6,35:00.3,41922.27
0.8967821,2.9116313,2.1167171,2.5206258,1.1398174,0.30605641,9.891630143,41:10.7,43:00.5,41922.28
0.68874443,2.4505515,2.097167,2.9037285,0.89412415,0.29412243,9.328438014,49:10.6,51:00.5,41922.28
0.89512569,2.6323271,1.8938442,2.0468271,0.74644703,0.21431044,8.428881556,57:10.6,59:00.5,41922.29
1.1331784,2.7499857,1.6085442,1.131063,0.76130247,0.22491784,7.608991578,05:10.5,07:00.5,41922.30
0.95779467,2.2918205,1.3742719,1.7300738,0.42105794,0.11123724,6.886256047,13:10.5,15:00.5,41922.30
1.0944206,2.798707,1.0923511,1.1317245,0.5331769,0.13203828,6.782418296,21:10.4,23:00.5,41922.31
1.1991136,2.9293346,0.51736408,1.0762142,0.38858926,0.13389061,6.244506404,29:10.4,31:00.5,41922.31
1.06312,2.9228842,0.42126817,1.3039796,0.22034819,0.14667611,6.078276336,37:10.8,39:00.4,41922.32
0.92853683,2.582082,0.60179526,1.3415263,0.24713184,0.051106609,5.75217884,45:10.9,47:00.7,41922.32
1.0305806,2.6775208,0.74330807,1.1128398,0.33178845,0.1012029,5.997240625,53:10.8,55:00.7,41922.33
1.171982,2.7032378,0.99691057,1.0389521,0.4320114,0.12573193,6.468825832,17:10.7,19:00.7,41922.35
1.0178896,2.5258677,0.78055704,1.7637175,0.13691792,0.015073444,6.240023251,25:10.4,27:00.3,41922.35
1.3271782,2.9669056,0.99554998,0.65475965,0.33261973,0.11855279,6.395565972,33:10.3,35:00.2,41922.36
1.1368065,2.7383187,0.73933357,1.7320364,0.14683877,0.007685997,6.501019858,41:11.0,43:00.6,41922.36
0.29475725,0.82492822,1.9214211,0.99072087,0.26903817,0.097198486,4.398064047,49:10.2,51:00.3,41922.37
0.30908933,0.8037672,1.9408045,0.58011121,0.33766314,0.18586464,4.15730001,57:10.2,59:00.3,41922.37
0.18893561,0.69544643,1.7156343,0.95662087,0.13544391,0.063628495,3.755709663,05:11.0,07:01.4,41922.38
0.41665575,0.88170487,1.8038653,0.39153057,0.43507469,0.16568367,4.094514862,13:10.5,15:00.6,41922.38
0.2927517,0.86813688,1.6781371,0.61357999,0.40638328,0.09888944,3.957878351,21:10.7,23:00.4,41922.39
0.16218072,0.80950373,1.7411098,1.0139953,0.089878298,0.057918809,3.874586701,53:06.3,54:56.1,41922.41
0.24324587,0.93658924,1.8054715,0.76665509,0.20842862,0.15530357,4.115693927,01:10.4,03:00.2,41922.42
0.3062163,1.4002134,1.8766129,0.70419383,0.38339603,0.093702085,4.764334507,09:10.3,11:00.2,41922.42
0.33127332,1.3459892,1.8761647,0.63815767,0.28921863,0.1336619,4.614465415,17:10.6,19:00.6,41922.43
0.37349585,1.6105413,1.9463571,0.39489087,0.4146587,0.19475058,4.934694469,25:10.5,27:00.6,41922.43
0.29453599,1.4871386,2.0739987,0.86150563,0.37551987,0.13362141,5.226320222,33:10.2,35:00.2,41922.44
0.15400501,1.0528295,2.3293328,1.4434258,0.21138628,0.14169998,5.332679376,41:10.0,43:00.1,41922.45
0.35725754,1.4305043,2.2032413,0.66796887,0.43897542,0.10571445,5.203661956,49:10.3,51:00.5,41922.45
0.18754672,1.28447,2.0915327,1.0356741,0.30316558,0.080573559,4.982962623,57:10.2,59:00.5,41922.46
0.051737741,1.1255459,2.0463228,1.2932514,0.2174283,0.15600429,4.890290409,05:10.2,07:00.5,41922.46
0.32863384,1.3116909,2.1427057,0.70197958,0.35848588,0.11643817,4.959934078,13:10.4,15:00.2,41922.47
0.14477728,1.5106186,2.0640514,1.1714851,0.35190186,0.21757343,5.4604076,21:10.7,23:00.7,41922.47
0.42369884,1.4538144,2.0786228,0.55504215,0.5117923,0.235476,5.2584465,29:10.6,31:00.6,41922.48
0.19228643,1.2186639,2.2048686,1.1804597,0.34252629,0.28261441,5.421419352,37:10.9,39:00.5,41922.48
0.18333687,1.1347547,2.1075315,1.3096151,0.34634787,0.38385102,5.465437099,45:10.9,47:00.6,41922.49
0.161558,1.330665,2.146167,1.4189197,0.35348544,0.56621587,5.977011025,53:10.6,55:00.9,41922.50
0.2581073,1.4309458,1.9428672,1.3171933,0.46234885,0.53253257,5.94399491,01:10.6,03:00.9,41922.50
0.090538293,1.4463799,1.9511544,1.8741543,0.32950428,0.51570332,6.207434475,09:10.5,11:00.8,41922.51
0.43111372,1.7785728,1.9296043,0.57721329,0.62079746,0.64366114,5.980962694,17:10.5,19:00.4,41922.51
0.27320772,1.7522657,2.0171657,0.99251205,0.51145786,0.58860028,6.135209262,25:10.4,27:00.4,41922.52
0.1857177,1.4117943,2.1928241,1.59306,0.33833984,0.51734501,6.239080995,33:10.3,35:00.4,41922.52
0.31489241,1.8522056,2.1149399,0.82367498,0.58157068,0.57197613,6.25925976,41:10.4,43:00.5,41922.53
0.19412844,1.391709,2.2279756,1.76621,0.2744363,0.34906742,6.203526691,49:10.2,51:00.3,41922.53
0.31486127,1.8069757,2.1064157,0.98922431,0.56189275,0.58371556,6.363085359,57:10.7,59:00.5,41922.54
0.40473402,2.0605443,2.1316442,0.65522873,0.6067313,0.49430546,6.353188008,05:11.0,07:01.0,41922.55
0.21088158,1.9454057,2.1344428,1.3327702,0.33710715,0.3998183,6.360425785,13:10.9,15:01.0,41922.55
0.080051117,1.7017257,2.2292302,1.67233,0.25669214,0.37736526,6.317394428,21:10.6,23:00.5,41922.56
0.22962527,1.9019071,2.1284087,1.2408795,0.43659499,0.41260231,6.350017861,29:10.5,31:00.7,41922.56
0.22456343,1.9141572,2.1382656,1.1738957,0.44721127,0.38325417,6.281347349,37:10.8,39:00.8,41922.57
0.38095471,2.0516415,2.2057214,0.98772472,0.50851601,0.49528229,6.629840583,45:10.8,47:00.8,41922.57
0.24029543,2.02303,2.16661,1.2474222,0.45364085,0.38044512,6.51144366,53:10.8,55:00.8,41922.58
0.33285928,2.324157,2.2935429,0.88212156,0.66141814,0.51073873,7.004837573,01:10.3,03:00.8,41922.58
0.13612506,2.0378613,2.4075201,1.7622272,0.41009527,0.28701571,7.040844619,09:10.4,11:00.4,41922.59
0.070739605,2.0496099,2.3067157,2.1404328,0.35651755,0.23490642,7.158922039,17:11.0,19:01.1,41922.60
0.17111172,2.1869957,2.3046186,1.9577301,0.44169414,0.27282414,7.334974393,25:10.3,27:00.4,41922.60
0.24502756,2.3530414,2.3310356,1.274506,0.46991441,0.27754316,6.951068118,33:10.6,35:00.8,41922.61
0.017273387,2.3436344,2.1040001,1.9042342,0.34130472,0.146314,6.856760731,41:10.9,43:01.2,41922.61
0.10514274,2.5681143,2.214633,1.9559515,0.44676512,0.22884344,7.519450024,13:10.6,15:00.6,41922.63
0.03522826,2.5992544,2.4542072,2.0015571,0.49106044,0.22424115,7.805548511,21:10.6,23:00.6,41922.64
0.18671872,2.9373643,2.4580343,1.8813701,0.5421201,0.1978063,8.203413799,29:10.5,31:00.6,41922.65
0.17378142,3.1561143,2.133527,1.6519957,0.42626444,0.25240141,7.794084311,53:11.0,55:00.9,41922.66
0.085909076,3.2745287,2.0380585,1.5531,0.47063401,0.30386445,7.72609479,01:10.9,03:00.8,41922.67
0.24016471,3.3509657,2.1760614,1.2571238,0.50781882,0.30522457,7.837359056,09:10.8,11:00.7,41922.67
0.27144086,3.3999984,2.3303857,1.3341496,0.45960274,0.30643457,8.102011889,17:10.8,19:00.8,41922.68
0.082203031,3.1683087,2.3007514,2.2829213,0.20084858,0.12711541,8.16214852,25:10.6,27:01.1,41922.68
0.23798515,3.4196584,2.1173043,1.3924216,0.40679356,0.25633514,7.830498204,33:10.8,35:00.9,41922.69
0.26305872,3.4075816,2.3157473,1.5102299,0.44974315,0.28639671,8.23275736,41:10.3,43:00.3,41922.70
0.4593263,3.5563643,2.4316213,0.93725109,0.63972729,0.53861624,8.562906533,49:11.2,51:01.0,41922.70
0.13750164,3.4407856,2.0265486,1.7611586,0.28856945,0.25598544,7.910549387,57:11.2,59:01.0,41922.71
0.35704729,3.4656301,2.3334,1.2421849,0.51081157,0.30458987,8.213663667,05:11.0,07:00.9,41922.71
0.16835971,3.4659002,2.2835743,1.82054,0.38191786,0.18198028,8.302272335,13:10.9,15:00.9,41922.72
0.23401929,3.3289399,2.4260886,1.5052758,0.43602714,0.23748627,8.167837039,21:10.9,23:00.9,41922.72
0.32867,3.4176199,2.2661285,1.3273035,0.4989793,0.25262871,8.091330022,29:10.9,31:00.9,41922.73
0.096920885,3.2181802,2.1324272,2.047657,0.18064629,0.12657405,7.802405633,37:10.9,39:00.9,41922.73
0.37878186,3.3481529,2.2238514,1.0344619,0.49713483,0.25243214,7.734815001,45:10.7,47:01.3,41922.74
0.27073386,3.0419257,2.2458544,1.5984,0.30839545,0.31173673,7.777046084,53:10.4,55:00.5,41922.75
0.31735414,3.253057,2.1986613,1.3537158,0.44249198,0.32245728,7.887737513,01:10.5,03:00.6,41922.75
0.20792572,3.1124442,2.152957,1.7067671,0.3069337,0.26102543,7.748053059,09:10.5,11:00.6,41922.76
0.078727171,3.0132,2.1576486,2.1093228,0.2507593,0.20465373,7.814311594,17:10.3,19:00.4,41922.76
0.18546228,3.2650771,2.0280328,1.6882285,0.31206173,0.26147816,7.740340546,25:10.9,27:00.8,41922.77
0.31992286,3.0986688,2.0455513,1.4947499,0.35216942,0.40030915,7.711371452,33:10.8,35:00.7,41922.77
0.12238364,2.9564157,1.9339415,1.9468356,0.271018,0.19641514,7.427009553,41:10.7,43:01.1,41922.78
0.26597816,3.41293,2.1784728,1.6296443,0.72149986,0.27952743,8.488052487,28:01.2,10/10/2014 19:31,41922.81
0.15408614,3.3211358,2.3552186,2.135977,0.63910818,0.13340963,8.738935396,36:01.4,39:01.1,41922.82
0.3569487,3.4500644,2.2760615,1.5896257,0.78531945,0.32846272,8.786482543,44:01.3,47:01.0,41922.82
0.30177128,3.4421999,2.1975999,1.70462,0.80273032,0.3579987,8.806920141,52:01.2,10/10/2014 19:55,41922.83
0.39271015,3.5011401,2.2419457,1.2650422,0.83936411,0.68096632,8.921168625,00:01.4,03:01.2,41922.83
0.26267043,3.3222127,2.1881042,1.6753629,0.78692812,0.3553037,8.590582043,08:01.2,11:01.1,41922.84
0.36527285,3.4623988,2.2836671,1.3506404,0.71291357,0.34134513,8.516237825,16:01.4,19:01.2,41922.84
0.52730882,3.6907785,2.1533313,0.5347873,1.0189475,0.4100174,8.335170776,24:01.3,27:01.2,41922.85
0.18114756,3.3051028,2.0055614,1.7764415,0.77744657,0.14690529,8.192605048,32:01.4,35:01.2,41922.86
0.28116828,3.2281058,2.1746571,1.66828,0.77234668,0.33007914,8.454636991,40:01.5,10/10/2014 20:43,41922.86
0.096152276,3.2678301,2.0808187,2.2020087,0.77547312,0.30309501,8.725377917,48:01.2,51:01.7,41922.87
0.24855787,3.2905428,1.9301229,1.8978087,0.93252724,0.36179215,8.661351621,56:01.4,59:01.5,41922.87
0.28447115,3.0622101,2.00911,2.5006413,1.0421456,0.47502574,9.37360391,04:01.5,07:01.3,41922.88
0.00761323,2.905597,2.1232672,3.3119001,1.0147561,0.4129363,9.776069898,12:01.4,15:01.2,41922.88
0.21788999,3.1175256,1.8302742,2.1323586,0.81955963,0.33606786,8.453675836,20:01.4,23:01.3,41922.89
0.20000486,3.0895498,2.0968843,1.92794,0.98311961,0.354047,8.65154551,28:02.0,31:01.9,41922.89
0.18041228,2.9266801,1.8646528,2.1064415,0.74130857,0.31855685,8.138052031,36:01.7,39:01.1,41922.90
0.42829174,3.4478912,1.7695214,1.001397,1.0079916,0.43719342,8.092286319,44:01.7,47:02.2,41922.91
0.068279885,2.8656628,1.7294971,2.4323473,0.48706171,0.29161173,7.874460511,52:01.3,55:01.3,41922.91
0.23485143,3.1618116,1.6747458,1.6303129,0.64788425,0.36392185,7.713527843,00:01.9,03:01.9,41922.92
0.35941342,3.1880801,1.5874699,1.68516,0.54143685,0.32766443,7.68922475,08:01.6,11:01.4,41922.92
0.22006829,3.006777,1.7195657,1.9335158,0.54827654,0.24441272,7.672616139,16:01.3,19:01.8,41922.93
0.42436758,3.3466856,1.6212186,1.2456273,0.70795184,0.25529358,7.601144493,24:01.6,27:02.2,41922.93
0.39946058,3.1994956,1.810203,1.2515794,0.63931602,0.27504271,7.575097233,32:01.3,35:01.8,41922.94
0.472891,2.8562815,1.4786557,0.89843744,0.65566218,2.4389944,8.800922245,40:01.7,43:02.3,41922.94
0.47426641,3.318126,1.58754,1.0462899,0.72992146,0.63709998,7.793243766,48:01.4,51:01.4,41922.95
0.36440444,3.4287486,1.4661428,1.2860551,0.63431215,0.32228085,7.501943916,56:01.4,59:01.9,41922.96
0.53714031,2.0184529,1.6849042,1.1198492,0.60341918,3.3806984,9.344464242,04:01.3,07:01.9,41922.96
0.081199974,2.71345,1.4668071,2.3749614,0.27429056,0.842695,7.753403991,12:02.1,15:02.3,41922.97
0.41861731,3.2246144,1.6134058,1.2304939,0.59693885,0.27219757,7.35626784,20:01.7,23:01.9,41922.97
0.50839573,3.23122,1.6017972,0.85785526,0.71418756,0.29292357,7.206379354,28:01.9,31:02.4,41922.98
0.49709898,3.1583629,1.4617499,1.0652856,0.64651513,0.27538714,7.104399592,36:02.3,39:02.4,41922.98
0.44772127,3.234283,1.4268757,1.2018551,0.64940828,0.20282285,7.162966147,44:01.6,47:01.3,41922.99
0.61227882,3.1052558,1.5988271,1.1675065,0.82092935,0.2114767,7.516274288,52:01.5,55:01.2,41922.99
0.55655146,3.1755998,1.3321395,1.4201925,0.64094728,0.18733029,7.312760815,00:01.7,03:01.9,41923.00
0.86622018,3.4835942,1.4465543,0.38244542,0.93557125,0.25201672,7.36640206,08:01.8,11:02.0,41923.01
0.78132397,3.2985013,1.5735371,0.89130157,0.90783101,0.24727885,7.699773774,16:01.6,19:01.3,41923.01
0.49532971,2.9526355,1.49204,1.7980928,0.70567799,0.24699213,7.690768227,24:02.0,27:01.9,41923.02
0.77779931,3.1807327,1.4910458,1.0683837,0.85015714,0.22402456,7.592143267,32:01.5,35:01.3,41923.02
0.63282961,2.9823158,1.5780128,1.5670729,0.77150053,0.18201843,7.713750035,40:01.6,43:01.4,41923.03
0.80091733,3.1631558,1.5233444,1.0775642,0.89706713,0.2418247,7.70387359,48:01.6,51:01.4,41923.03
0.71490699,2.8324928,1.5031271,1.3451957,0.783683,0.93251652,8.111922085,56:01.5,59:01.4,41923.04
1.3555633,1.8431686,1.3810544,4.15E-07,0.967933,4.8491316,10.3968513,04:01.6,07:01.4,41923.04
0.7610597,3.1191959,1.44028,1.1805218,0.85154158,0.18820414,7.540803164,12:01.6,15:01.5,41923.05
0.73044932,3.1112814,1.4581529,1.1876262,0.86535496,0.23409928,7.586964086,20:01.6,23:01.5,41923.06
0.65973186,2.9518015,1.5058471,1.4745743,0.70830846,0.15128829,7.451551571,28:01.5,31:01.4,41923.06
0.61660802,2.9322555,1.2930681,1.5033014,0.6496259,0.15472071,7.14957957,36:01.4,39:01.4,41923.07
0.81239098,2.8726213,1.3589206,0.79130572,0.75363058,0.98515332,7.574022472,44:01.4,47:01.4,41923.07
0.84747213,2.5766172,1.3053082,0.69027072,0.7617569,1.8929672,8.074392438,52:01.4,55:01.9,41923.08
0.66638047,2.8583114,1.3220688,1.3730974,0.62732929,0.13980824,6.986995637,00:01.4,03:01.9,41923.08
0.76440215,2.2111013,1.3016487,0.95578915,0.62142187,2.51719,8.371553183,08:01.4,11:01.9,41923.09
0.60912442,3.1562114,1.2386348,1.3238602,0.64460498,0.15327515,7.125710919,16:01.3,19:01.8,41923.09
0.70554024,2.8204956,1.363865,1.1062849,0.66625971,0.62849712,7.29094255,24:01.3,27:01.9,41923.10
0.66332632,2.7545285,1.4585158,1.0648504,0.69608474,0.58115602,7.218461812,32:01.3,35:01.8,41923.11
0.67978299,2.8743927,1.326611,1.2149574,0.68081343,0.17374428,6.950301841,40:01.2,43:01.9,41923.11
0.88319755,2.97807,1.4625399,0.28756928,0.902834,0.27006584,6.784276605,48:01.3,51:01.9,41923.12
0.67392957,2.9265928,1.284534,0.87206835,0.73670709,0.24880587,6.742637679,56:01.2,59:01.9,41923.12
0.69685471,2.8504558,1.2901654,0.9928813,0.77316982,0.18959513,6.793122143,04:01.3,07:01.9,41923.13
0.5682053,2.8403101,1.2226015,1.215887,0.71402603,0.17112842,6.732158333,12:01.5,15:01.2,41923.13
0.60077912,2.8266129,1.3134872,1.0865133,0.71548051,0.18616071,6.729033738,20:01.3,23:01.9,41923.14
0.64255971,2.7703214,1.1929487,1.1041241,0.64880872,0.17184229,6.530604854,28:01.2,31:02.0,41923.14
0.54266697,2.4660814,1.2864147,1.4434786,0.56411344,0.16632585,6.46908097,36:01.6,39:01.3,41923.15
0.58388168,2.8028657,1.0482914,1.3703132,0.61195701,0.17138357,6.58869262,44:01.8,47:02.0,41923.16
0.64665186,2.7644129,1.2266397,0.91689342,0.65416557,0.20589972,6.414663196,52:01.4,55:01.2,41923.16
0.57330912,2.8069043,0.93963718,1.1907752,0.61725587,0.14443099,6.272312641,00:01.4,03:01.2,41923.17
0.54369956,2.4896543,1.2047496,1.188712,0.6074416,0.14077859,6.175035641,08:01.5,11:01.3,41923.17
0.78132945,2.7006857,1.2116562,0.38306785,0.72322941,0.23354201,6.03351067,16:01.5,19:01.3,41923.18
0.5080744,2.3647671,1.1605579,1.1340441,0.52549744,0.17834829,5.871289119,24:02.0,27:01.8,41923.18
0.64886969,2.4446871,1.0320209,0.83473468,0.53281271,0.35653442,5.849659562,32:01.5,35:01.4,41923.19
0.72900289,2.6195872,1.1057942,0.44150946,0.7483905,0.56062412,6.204908341,40:01.6,43:01.4,41923.19
0.82493401,2.3991158,1.1700414,0.10934836,0.81255281,1.2428911,6.558883496,48:01.5,51:01.3,41923.20
0.52867943,2.5801158,0.99547541,0.96539849,0.64626968,0.23839986,5.95433867,56:01.5,59:01.4,41923.21
0.58135343,2.5630655,1.0376803,0.8514393,0.65355128,0.243497,5.9305868,04:01.6,07:01.5,41923.21
0.5863483,2.3777299,1.2065485,0.88305968,0.58139002,0.36406112,5.999137461,12:01.6,15:01.5,41923.22
0.87140167,1.7850428,1.1850014,0.15619671,0.68705457,2.7365913,7.421288431,20:01.6,23:01.6,41923.22
0.77275074,2.3064599,1.0934652,0.24980585,0.65912628,1.2096359,6.291243836,28:01.4,31:01.9,41923.23
0.35452199,2.3857543,0.91777366,1.3896261,0.34728441,0.1405322,5.535492748,36:01.3,39:01.9,41923.23
0.64847624,2.4126072,0.9211933,0.58347172,0.56988031,0.22872786,5.364356622,00:01.4,03:01.9,41923.25
0.58138973,2.4142358,0.77269143,0.85766238,0.485488,0.16536386,5.276831225,08:01.3,11:01.9,41923.26
0.49003157,2.1504371,0.83216053,1.2096337,0.36614928,0.092966288,5.141378492,16:01.4,19:02.0,41923.26
0.35581157,2.1285572,0.92559117,1.4471484,0.29716742,0.041512486,5.19578829,24:01.7,27:01.9,41923.27
0.59380269,2.3733315,0.89060128,0.88552958,0.45615602,0.11221277,5.311633877,32:01.7,35:01.9,41923.27
0.68526655,2.6214314,0.75899839,0.46327713,0.55148846,0.18115114,5.261613026,40:01.7,43:01.9,41923.28
0.53156161,2.2562172,0.83189327,1.084177,0.35759202,0.16867158,5.230112731,48:01.7,51:01.9,41923.28
0.78488594,2.8732815,0.75329882,0.2619077,0.62564188,0.18289885,5.481914669,56:01.9,59:01.9,41923.29
0.673006,2.6136928,0.73298275,0.80304974,0.47055173,0.170626,5.463908985,04:01.5,07:01.3,41923.29
0.67442113,2.9088528,0.77392697,0.80820316,0.43676069,0.15137142,5.753536195,12:01.8,15:02.0,41923.30
0.72914159,2.963937,0.76380497,1.0705599,0.35362387,0.10611196,5.987179294,20:01.6,23:01.4,41923.31
0.84664935,3.154063,0.50884032,0.9218452,0.44172814,0.12808314,6.00120914,28:01.8,31:02.0,41923.31
0.86597103,2.8267043,0.76489526,0.69609529,0.4086417,0.13822584,5.700533375,36:01.6,39:01.3,41923.32
0.86549145,3.0056915,0.72216028,0.80273604,0.37580401,0.12974508,5.90162839,44:01.6,47:01.4,41923.32
0.87343514,2.9316657,0.76706803,0.84686524,0.37061456,0.12455418,5.914202802,52:01.6,55:01.4,41923.33
0.9719246,3.0002913,0.82865542,0.62247282,0.44751444,0.1295215,6.000380144,00:01.6,03:01.4,41923.33
0.85244858,3.062403,0.73694628,0.74872339,0.40015313,0.10389711,5.904571459,08:01.5,11:01.4,41923.34
0.84062839,2.9221027,0.89091659,0.74136555,0.34217471,0.1389479,5.876135826,16:01.5,19:01.4,41923.34
0.72644657,2.8679242,0.89654142,1.4575644,0.21413743,0.017700015,6.180314003,24:01.8,27:02.3,41923.35
0.89200801,3.1928627,0.82876366,0.73142713,0.40847757,0.16133814,6.214877263,32:01.3,35:01.2,41923.36
0.78172916,2.8620672,0.99834502,1.1598891,0.2784757,0.082261816,6.162768021,40:01.5,43:02.0,41923.36
0.92492658,3.4178901,0.91172343,0.52677643,0.4661144,0.15879387,6.406224787,48:01.7,51:01.2,41923.37
0.81094676,3.0107315,0.92946547,1.067896,0.31081885,0.31966913,6.449527681,56:01.4,59:01.9,41923.37
0.71359056,3.1060269,0.96214217,1.0369908,0.29909527,0.39134917,6.509194821,04:01.3,07:01.9,41923.38
0.69329429,3.3107758,1.5664302,0.94033837,0.31792101,0.095179297,6.923938937,10/11/2014 9:52,55:03.9,41923.41
0.61270374,3.2952402,1.7110928,1.2638406,0.27598315,0.20106713,7.35992758,00:01.4,03:01.4,41923.42
0.79433566,3.7482741,1.9507201,0.98125798,0.39093572,0.089994527,7.955518045,08:01.3,11:01.0,41923.42
0.85959554,3.6942728,1.9178401,0.69742686,0.46976686,0.16794443,7.806846559,16:01.5,19:01.1,41923.43
0.78163856,3.7431142,2.2452872,0.96854919,0.407134,0.1183046,8.264027759,24:01.5,27:01.4,41923.43
0.86770958,4.2773027,2.2106271,0.63768929,0.59229261,0.14122835,8.726849645,32:01.6,35:01.7,41923.44
0.6188817,3.6800885,2.5386457,1.9247843,0.33700401,0.035831384,9.13523566,40:01.5,43:01.7,41923.44
0.80859643,4.0691943,2.5065129,1.3361574,0.43937314,0.098006457,9.257840663,48:01.3,51:01.7,41923.45
0.79142332,4.3352757,2.6315429,1.1080693,0.50556743,0.078410916,9.45028954,56:01.5,59:01.7,41923.46
0.86079514,4.5303717,2.6029685,0.81470174,0.63219059,0.12830049,9.56932807,04:01.5,07:01.7,41923.46
0.77203274,4.2341142,2.7956629,1.249509,0.50995344,0.096200138,9.657472342,12:01.3,15:01.7,41923.47
0.72623754,3.7827408,1.9803317,1.1600554,0.43408716,0.11038516,8.193837747,20:01.7,23:01.9,41923.47
0.57263756,4.4071469,2.3491771,1.5649971,0.45804015,0.074252598,9.426251434,28:01.4,31:01.7,41923.48
0.91632104,4.3180614,2.6497016,0.9745363,0.58635801,0.23862173,9.683600023,36:01.4,39:01.7,41923.48
0.73171455,3.973577,1.7830542,0.99864757,0.55988687,0.41679701,8.463677257,44:01.4,47:01.8,41923.49
0.78429997,4.3512788,1.7249072,1.1533903,0.63385141,0.29262987,8.940357476,52:01.4,55:01.8,41923.49
0.65602338,4.3409214,1.8561157,1.8637114,0.42771587,0.23064886,9.375136569,00:01.5,03:01.8,41923.50
0.92888159,4.7786288,2.0638771,0.81639057,0.76807183,0.39891341,9.754763335,08:01.2,11:01.1,41923.51
0.61073273,4.2942257,2.13536,1.6051601,0.45376313,0.25564569,9.354887366,16:01.3,19:01.2,41923.51
0.73991632,4.6314445,2.02599,1.3418808,0.54877687,0.26293841,9.550946862,24:01.3,27:01.2,41923.52
1.0384636,4.8744574,2.4412615,1.0168065,0.87170666,0.58618331,10.82887894,32:01.6,35:01.1,41923.52
0.75475496,4.3381715,2.7236629,1.6407372,0.63893569,0.54265785,10.63892001,40:01.3,43:01.2,41923.53
0.97122616,4.7500601,3.3324442,0.75686491,0.83478945,0.48130414,11.12668893,48:01.3,51:01.2,41923.53
0.76867872,5.0263042,3.4219441,1.0263587,0.78670341,0.36428371,11.39427295,56:01.3,59:01.3,41923.54
1.0117856,5.05302,3.512037,0.14502144,0.96296346,0.45042515,11.13525271,04:01.3,07:01.3,41923.54
