"","Compound.Name","IS_index1","IS_index2","IS_index3","IS_appropriate1","IS_appropriate2","IS_appropriate3","AMS1_PMF_1r2","AMS1_PMF_2r2","AMS1_PMF_3r2","AMS1_PMF_4r2","AMS1_PMF_5r2","AMS1_PMF_6r2","AMS2_PMF_1r2","AMS2_PMF_2r2","AMS2_PMF_3r2","AMS2_PMF_4r2","AMS2_PMF_5r2","AMS2_PMF_6r2","cumsum_ISnormnorm","cumsum_ISrawnorm1","cumsum_ISrawnorm2","BlobID","Library.Name","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Compound.Name_chamber","Library.Match.Factor_chamber","Library.Reverse.Match.Factor_chamber","Library.RI_chamber"
"1281","1221_0832_blob_982",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,0.390055191231786,-0.230831528151222,0.199182265187065,0.355001754072658,0.456505596504112,0.397444375184729,3.3162408871037e-05,1.02922717239444e-05,3.63758240307291e-05,982,"amz_lib_1221_0832","C7 acid",362,374,1919.463087,NA,"1-(4-Hydroxy-3,5-di-tert.-butylphenyl)-2-methyl-3-morpholinopropan-1-one",682,731,NA,"C22H35NO3",361,"apin_ox_S_blob_751",396,414,NA
"1282","1221_0832_blob_983",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.103980248741374,0.329512847072463,-0.430374383943973,-0.0849219054304558,-0.5914643240034,0.748843684221424,0.31150756600752,0.20723616237333,-0.349260206906932,-0.421329630239933,-0.202238538701117,-0.426194163633038,0.000124262966719226,8.22069112894933e-05,0.000130172138369818,983,"amz_lib_1221_0832","C7 acid",468,545,2037.037037,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",640,645,NA,"C13H26BNO6Si",331,"limonox_S_blob_687",486,590,NA
"1283","1221_0832_blob_985",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",NA,NA,NA,NA,NA,NA,0.258250699466905,0.0402067400578749,-0.367138109269804,-0.160095567993056,-0.224607392176499,-0.410135540849167,0.000183750637930448,2.0353400599094e-05,0.000206709099268715,985,"amz_lib_1221_0832","C10 diacid (sebacic acid)",451,517,1912.751678,1922,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",637,656,NA,"C13H26BNO6Si",331,"limonox_S_blob_725",578,672,1893
"1284","1221_0832_blob_986",11,26,12,"dC14","pentaerythritol-C13","dC16",0.571596084732404,0.513505295325129,-0.384544384253207,-0.353880828604388,0.469670176738384,-0.0819615435825894,0.401535747314738,0.381883400775619,-0.10211066841356,0.243828485554562,0.350620173725393,0.337808967450742,6.78019765588987e-05,0.000136678583331959,5.81243287630333e-05,986,"amz_lib_1221_0832","C7 acid",470,529,1908.724832,NA,"a-D-Glucopyranoside, methyl 2-(acetylamino)-2-deoxy-3-O-(trimethylsilyl)-, cyclic methylboronate",664,675,NA,"C13H26BNO6Si",331,"limonox_S_blob_725",603,671,1893
"1285","1221_0832_blob_987",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",0.877297846556177,0.122076693547024,0.496850377346893,-0.258138484097241,0.238968406428999,-0.370375962102402,0.347590430074741,0.148947511700292,-0.254416447288261,-0.158684392612413,0.169498940659774,-0.352384011993096,0.000154938637594515,0.000184793006514159,0.000150743888736981,987,"amz_lib_1221_0832","MBTCA",539,571,1770.731707,1776,"2-Hexenoic acid, 5-(1-ethoxyethoxy)-, (2-trimethylsilyl)ethyl ester",653,699,NA,"C15H30O4Si",302,"myrc_ox_L_blob_628",667,702,1764
"1286","1221_0832_blob_988",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",0.525429897910073,0.801105745473967,0.0236203340650861,0.210788972941336,0.356794413791926,0.213946652729342,0.00780396990867283,0.174071921665529,-0.062299216505823,0.0731234685091601,0.164669639587552,0.0980403959634121,0.000316707834863945,0.000534412979866767,0.000286118730443818,988,"amz_lib_1221_0832","C7 acid",371,451,1969.127517,NA,"4-Coumaric acid, 2TMS derivative",695,861,1949,"C15H24O3Si2",308,"limonox_S_blob_685",486,576,1963
"1287","1221_0832_blob_992",11,26,12,"dC14","pentaerythritol-C13","dC16",0.852109339660964,-0.0897981027622084,-0.187608312240486,0.749338048193916,0.201350242396949,-0.246556090365928,0.981032347216415,0.961071015405455,-0.274393454565998,-0.293170503761895,-0.397007058944007,-0.927498471184608,2.30186250765814e-05,5.70846348644851e-05,1.82321110483266e-05,992,"amz_lib_1221_0832","C7 acid",507,569,1820.134228,NA,"(2,2-Dimethyl-5-[2-(2-trimethylsilylethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol",650,722,NA,"C15H32O5Si",320,"myrc_ox_L_blob_801",641,681,1819
"1288","1221_0832_blob_993",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",0.865887036361615,-0.132643699950014,0.594906988331634,0.151438293067175,0.580867478249496,-0.125440046007562,0.341907635146563,0.488591837411952,-0.199914995041746,-0.192335053454528,-0.0373392108676183,-0.313015787490108,0.000411647354981976,0.000824732164800849,0.000353606033166849,993,"amz_lib_1221_0832","C7 acid",403,448,1907.38255,NA,"Epistephamiersine",578,701,NA,"C21H27NO6",389,"limonox_L_blob_564",588,637,1893
"1289","1221_0832_blob_994",11,25,26,"dC14","methoxyphenol-d3","pentaerythritol-C13",0.0614850158938956,0.0452569820338881,0.694655315558466,0.514712426455672,0.641631949343833,-0.746401794173634,0.42959680256345,-0.0317568905012099,-0.0542219634469861,-0.0809039598086218,-0.137163811601682,-0.160131364991394,0.000109922623981387,0.000238373182636513,9.18744168456567e-05,994,"amz_lib_1221_0832","C7 acid",392,446,2004.444444,NA,"Isoborneol, pentamethyldisilanyl ether",612,702,NA,"C15H32OSi2",284,"limonox_S_blob_633",565,681,NA
"1290","1221_0832_blob_996",11,26,12,"dC14","pentaerythritol-C13","dC16",0.671896385167551,0.597914950618683,0.392609836599622,0.495485670934106,0.688069105246446,0.220063773062726,-0.0714908492872121,-0.206619006798687,-0.0112802963192281,0.77194023939317,0.963102285853186,0.839563233776005,0.00235505663244987,0.00132453204363619,0.00249985258687861,996,"amz_lib_1221_0832","syringic acid",697,711,1924.832215,1924,"Syringic acid (2TMS)",655,769,1893,"C15H26O5Si2",342,"limonox_L_blob_589",493,561,1928
"1291","1221_2326_blob_600",11,26,12,"dC14","pentaerythritol-C13","dC16",0.280219947219574,0.840349637568811,-0.71884006100099,-0.838701055851959,-0.623016542925408,-0.998065191053144,0.430791589482821,0.337318716151161,0.391596913471132,0.334972757085732,0.304627711745978,0.167324061328346,0.000922757595963543,0.00718751159725717,4.25155864809855e-05,600,"amz_lib_1221_2326","squalene",865,866,2866.666667,2868,"6,11-Dimethyl-2,6,10-dodecatrien-1-ol",810,822,NA,"C14H24O",208,"bcp_ox_L_blob_18",337,346,NA
"1292","1221_2326_blob_657",1,7,25,"4-methoxy-benzaldehyde","d-C6diacid","methoxyphenol-d3",NA,NA,NA,NA,NA,NA,0.641647019115262,0.0392389951396201,0.367990766497268,0.441117804318428,0.220180894430472,0.135457056092514,8.90152592208404e-05,NA,0.000101522529360256,657,"amz_lib_1221_2326","beta-caryophyllene aldehyde",851,851,1715.853659,1715,"Bicyclo[2.2.1]heptane-2,5-diol, 1,7,7-trimethyl-, (2-endo,5-exo)-",747,800,NA,"C10H18O2",170,"apin_ox_S_blob_634",554,561,1712
"1293","1221_2326_blob_671",25,7,4,"methoxyphenol-d3","d-C6diacid","d-C10 acid, TMS",-0.114041246496995,0.104419487751173,0.102162378648285,-0.149036342268284,0.0735324159696332,-0.256921838538537,NA,NA,NA,NA,NA,NA,1.62746228316241e-05,8.69678110998663e-05,6.34173255610546e-06,671,"amz_lib_1221_2326","beta-caryophyllonic acid, TMS",524,686,1910.067114,1931,"E-9-Methyl-8-tridecen-2-ol, acetate",647,653,NA,"C16H30O2",254,"bcp_ox_L_blob_704",598,598,1903
"1294","1221_2326_blob_672",11,26,12,"dC14","pentaerythritol-C13","dC16",0.367089126662997,0.0805036059613486,0.107078729293992,0.708215066873804,0.0636322937164096,0.0289989159005594,0.131569936838088,-0.343760376332896,0.405785453569384,0.506528024474782,-0.00197357841700195,0.261595225258804,3.20151445993157e-05,8.02521316454548e-05,2.52375085740049e-05,672,"amz_lib_1221_2326","C7 acid",265,360,1654.878049,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",634,644,NA,"C16H50O7Si8",578,"limonox_S_blob_787",717,722,1657
"1295","1221_2326_blob_688",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.472561861280846,-0.100486540140739,0.0919862161417899,0.583608065335288,-0.0937498518690337,0.343462846562636,0.138601683947736,-0.665648601625821,-0.465235569982071,-0.438973866387784,-0.19265714724375,-0.216673756295467,3.86513902624791e-05,5.35325181240788e-05,3.65604871097685e-05,688,"amz_lib_1221_2326","beta-nocaryophyllinic acid, TMS",542,543,2122.962963,2127,"2,2-Dimethyl-6-methylene-1-[3,5-dihydroxy-1-pentenyl]cyclohexan-1-perhydrol",677,684,NA,"C14H24O4",256,"bcp_ox_L_blob_787",522,618,2100
"1296","1221_2326_blob_715",25,11,4,"methoxyphenol-d3","dC14","d-C10 acid, TMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61849461156715e-06,1.313745244891e-05,NA,715,"amz_lib_1221_2326","C7 acid",390,411,1867.114094,NA,"5Z,?8Z,?11Z,?14Z-Eeicosatetraenoic acid,? 3-?theinylmethyl ester",645,657,NA,"C25H36O2S",400,"limonox_S_blob_804",521,530,1868
"1297","1221_2326_blob_716",25,1,7,"methoxyphenol-d3","4-methoxy-benzaldehyde","d-C6diacid",NA,NA,NA,NA,NA,NA,-0.0570939166374629,-0.295446588257484,-0.182710472395717,0.218206237607102,-0.104814724937256,-0.0483480447237892,5.60452010577904e-05,8.63538837326221e-06,6.27066132661554e-05,716,"amz_lib_1221_2326","beta-caryophyllene aldehyde",684,698,1721.95122,1715,"3-Buten-2-ol, 2-methyl-4-(1,3,3-trimethyl-7-oxabicyclo[4.1.0]hept-2-yl)-",737,743,NA,"C14H24O2",224,"limonox_L_blob_723",549,572,1720
"1298","1221_2326_blob_722",1,25,7,"4-methoxy-benzaldehyde","methoxyphenol-d3","d-C6diacid",0.308549232906964,0.496585015989085,0.552428063845075,0.506298732505334,0.683122724232808,0.161560382374332,0.271633940444871,0.51778837293503,-0.0909115674481193,-0.282141597262663,-0.00387797373183192,-0.284353229857583,8.14616599928518e-05,0.000190578840667306,6.61299284729678e-05,722,"amz_lib_1221_2326","C7 acid",450,464,1630.487805,NA,"3-Octen-2-ol, (E)-, TMS derivative",635,683,NA,"C11H24OSi",200,"apin_ox_L_blob_530",840,842,1629
"1299","1221_2326_blob_741",11,26,12,"dC14","pentaerythritol-C13","dC16",0.381560225395435,0.169689270854773,0.076570051112349,0.531885135513749,-0.17946679125014,0.133965013277325,0.0368628811806551,0.0806181556089542,0.171260073259457,0.044247310104221,0.171633822653504,0.323234165206522,0.000176366355115791,9.20729378959892e-05,0.000188210173236086,741,"amz_lib_1221_2326","C7 acid",428,466,2152.592593,NA,"3-(1,5-Dimethyl-hexa-1,4-dienyl)-2,2-dimethyl-4-trimethylsilylcyclopentanol",596,613,NA,"C18H34OSi",294,"limonox_S_blob_687",436,492,NA
"1300","1221_2326_blob_754",25,4,11,"methoxyphenol-d3","d-C10 acid, TMS","dC14",0.214102518781394,0.611239141647321,-0.59148188169404,0.390358145296798,-0.198343629691432,0.0818751183833855,-0.633604506811925,-0.0162948361894236,0.596234571379161,0.908703853286631,-0.820847029687287,-0.2024628798337,1.42122079587617e-05,2.26936121292005e-05,1.30205110064665e-05,754,"amz_lib_1221_2326","C7 acid",474,514,2111.111111,NA,"3-(1,5-Dimethyl-hexa-1,4-dienyl)-2,2-dimethyl-4-trimethylsilylcyclopentanol",656,675,NA,"C18H34OSi",294,"bcp_ox_L_blob_787",580,615,2100
"1301","1221_2326_blob_762",11,26,25,"dC14","pentaerythritol-C13","methoxyphenol-d3",0.916331881380258,-0.793247730577328,0.755509626817631,0.97203796923837,0.316260608529945,-0.995516203510536,NA,NA,NA,NA,NA,NA,5.32419271171424e-06,4.32169054373628e-05,NA,762,"amz_lib_1221_2326","C7 acid",318,331,2094.814815,NA,"Vinyl 2-ethylhexanoate",682,813,NA,"C10H18O2",170,"bcp_ox_L_blob_989",400,401,2087
"1302","1221_2326_blob_776",11,25,4,"dC14","methoxyphenol-d3","d-C10 acid, TMS",NA,NA,NA,NA,NA,NA,-0.108654318930254,0.437704715809343,0.229624107590887,-0.0752538650471453,-0.230723563337535,-0.248723403568484,0.000245669885564967,7.32338735224153e-06,0.000279159245322202,776,"amz_lib_1221_2326","C7 acid",430,474,1569.398907,NA,"2-Hydroxycyclohexane-1-carboxylic acid, bis(trimethylsilyl) deriv.",673,706,NA,"C13H28O3Si2",288,"myrc_ox_L_blob_682",659,661,1567
"1303","1221_2326_blob_817",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,0.0556215300984972,-0.089728269471815,0.233429944398682,0.322683101014045,0.474107607214418,0.904414637584267,0.00020921553961641,NA,0.000238611794755702,817,"amz_lib_1221_2326","C28",761,765,2852.525253,2852,"Sulfurous acid, 2-ethylhexyl undecyl ester",827,879,NA,"C19H40O3S",348,"apin_ox_S_blob_751",291,308,NA
"1304","1221_2326_blob_858",11,26,12,"dC14","pentaerythritol-C13","dC16",NA,NA,NA,NA,NA,NA,0.641167498043291,0.299216731223869,-0.0646065290770363,0.0363135723498817,0.0701550146942586,-0.429925218424051,1.0784280026567e-05,NA,1.22995472372903e-05,858,"amz_lib_1221_2326","farnesol",517,529,1828.187919,1832,"10,12-Docosadiynedioic acid, 2TMS derivative",600,606,NA,"C28H50O4Si2",506,"myrc_ox_L_blob_801",569,603,1819
